,Multiple Lines,Monthly Charge,Online Security,Phone Service,Age,Contract,Internet Type,Senior Citizen,Avg Monthly Long Distance Charges,Total Refunds,Paperless Billing,Unlimited Data,Latitude,Premium Tech Support,Referred a Friend,Streaming TV,Zip Code,Avg Monthly GB Download,Device Protection Plan,Number of Dependents,Total Long Distance Charges,Under 30,Tenure in Months,Gender,Population,Internet Service,Total Charges,Payment Method,Online Backup,Dependents,Offer,Longitude,Streaming Movies,Streaming Music,City,Married,Total Extra Data Charges,Total Revenue,Number of Referrals,Satisfaction Score,Churn Category
1450,1.0,114.45,1.0,1.0,53.0,2.0,1.8107889793764211,0.0,6.29,0.0,0.0,1.0,33.952714,1.0,1.0,1.0,90044.0,8.0,1.0,0.0,452.88,0.0,72.0,1.0,87383.0,1.0,8375.05,1.0,1.0,0.0,0.0,-118.292061,1.0,1.0,581.5,1.0,0.0,8827.929999999997,5.0,4.0,0
1451,0.0,20.65,0.0,1.0,56.0,1.0,3.0,0.0,23.25,0.0,1.0,0.17026499584344612,33.987945,0.0,0.0,0.0,90056.0,0.0,0.0,0.0,976.5,0.0,24.423001217559882,0.0,8115.0,0.0,958.1,1.0,0.0,0.0,0.0,-118.370442,0.0,0.0,550.0,0.0,0.0,1934.6,0.0,4.0,0
1452,0.0,19.4,0.0,1.0,61.0,2.0,3.0,0.0,47.5,0.0,0.0,0.198002641500813,34.099891,0.0,0.2633956368983565,0.0,90210.0,6.157822392177461,0.0,1.0,2185.0,0.0,46.0,0.0,21397.0,0.0,967.85,1.0,0.0,1.0,0.0,-118.41433799999999,0.0,0.0,77.0,1.0,31.133339263317403,3152.85,0.2527340632622198,4.0,0
1453,0.0,54.75,0.0,1.0,63.0,0.0,1.0,0.16666666666666666,30.53,0.0,1.0,0.5956248578061946,34.063947,0.0,0.0,0.0,90211.0,16.556404453045474,0.0,0.0,244.24,0.0,4.748686042571203,1.0,8321.0,1.0,438.05,1.0,0.0,0.0,0.0,-118.38300100000001,1.0,1.0,77.0,0.0,0.0,682.29,0.0,5.0,0
1454,1.0,94.9,0.0,1.0,51.0,0.0,2.0,0.0,2.97,0.0,0.0,1.0,33.940884000000004,0.0,1.0,1.0,90241.0,8.553960903960444,0.0,0.0,8.91,0.0,3.0,0.0,40152.0,1.0,273.2,0.0,0.0,0.0,0.0,-118.128628,1.0,1.0,266.0,1.0,0.0,1464.3936150959382,5.0,5.0,0
1455,1.0,71.05,0.0,1.0,44.333333333333336,0.0,0.0,0.0,6.4,0.0,1.0,1.0,33.890853,1.0,0.343064473947698,1.0,91856.33333333333,24.0,0.0,0.0,198.4,0.0,31.0,1.0,30734.166666666668,1.0,2168.15,0.0,1.0,0.0,0.0,-118.29796699999999,0.0,0.0,496.1666666666667,0.5,0.0,2366.55,0.0,4.0,0
1456,0.0,19.05,0.0,1.0,46.0,0.0,3.0,0.0,5.02,0.0,0.0,0.0,33.88856,0.0,0.0,0.0,90260.0,0.0,0.0,0.0,5.02,0.0,1.0,1.0,33300.0,0.0,19.458098607348873,1.0,0.0,0.0,0.0,-118.35181299999999,0.0,0.0,528.3333333333334,0.0,0.0,24.07,0.0,,0
1457,1.0,71.4,0.0,1.0,24.0,0.0,1.0,0.0,25.71,0.0,1.0,1.0,33.753146,0.0,0.0,0.2706373974101135,90275.0,48.0,1.0,0.0,411.36,1.0,16.0,1.0,41263.0,1.000000013585905,1212.1,0.0,1.0,0.0,0.0,-118.36745900000001,1.0,1.0,795.0,0.0,0.0,1623.46,0.0,5.0,0
1458,1.0,24.85,0.0,1.0,19.0,2.0,3.0,0.0,3.28,0.0,0.303615138894001,0.0,33.873395,0.0,1.0,0.0,90278.0,3.7594497754631178,0.0,0.0,219.76,1.0,67.0,1.0,37322.0,0.03806997571344422,1583.5,1.0,0.01407809805781443,0.0,1.0,-119.60170116666667,0.0,0.0,805.0,1.0,0.0,1803.26,9.0,4.0,0
1459,0.0,104.45,1.0,1.0,45.0,1.0,1.8213495108326867,0.5,9.85,0.0,1.0,1.0,33.944624,0.0,0.7560654892993698,0.49227217480608026,92841.33333333333,14.0,1.0,0.0,403.85,0.0,41.0,0.3333333333333333,30821.0,1.0,4162.05,0.1693844801244987,1.0,0.0,2.0,-120.52586166666667,1.0,1.0,937.0,1.0,0.0,4565.9000000000015,2.0,3.0,0
1460,1.0,116.45,1.0,1.0,25.0,2.0,2.0,0.0,48.52,0.0,1.0,0.0,33.991782,1.0,0.0,1.0,90291.0,51.0,1.0,0.0,3493.44,1.0,72.0,0.8333333333333334,31021.0,1.0,8013.55,0.0,1.0,0.0,0.1322077727982383,-118.479229,1.0,0.7229567094553375,726.1931772432605,0.0,90.0,8361.158183718606,0.0,4.0,0
1461,0.0,89.7,0.0,1.0,63.0,2.0,2.0,0.0,29.8,0.0,1.0,1.0,35.0947475,0.2688110013625268,0.0,0.21570044455643422,90302.0,26.0,1.0,0.0,1490.0,0.0,50.0,0.0,30779.0,1.0,4819.221077982625,0.498616086009866,0.9343175742711701,0.0,2.0,-118.35525200000001,1.0,1.0,445.0,0.0,0.0,5794.5,3.516170212282236,4.0,0
1462,0.0,71.72117726601833,1.0,1.0,33.0,1.0,1.0,0.0,9.01,0.0,0.0,0.6432024072319087,33.936827,0.0,0.614340380611224,0.0,90304.0,13.026684924268304,0.0,0.0,243.27,0.0,27.0,1.0,28680.0,1.0,1421.75,1.0,0.0,0.0,0.0,-118.359824,0.23910097757696153,0.0,445.0,1.0,0.0,1665.02,10.0,3.0,0
1463,0.0,54.3,0.0,1.0,59.0,0.0,1.0,0.0,37.63,0.0,1.0,0.0,34.035849,1.0,0.0,0.0,90402.0,26.0,0.0,0.0,451.56000000000006,0.3333333333333333,12.0,0.0,11509.0,1.0,654.5,0.0,1.0,0.0,4.0,-118.50350800000001,0.0,0.0,886.0,0.0,0.0,1236.06,0.0,3.0,0
1464,0.0,20.05,0.0,1.0,48.833333333333336,2.0,3.0,0.0,2.83,0.0,0.0,0.0,35.856116,0.0,0.0,0.0,90405.0,0.0,0.0,0.0,192.44,0.0,68.0,0.8333333333333334,26099.0,0.0,1386.9,0.0,0.0,0.0,1.0,-118.477507,0.0,0.10233289165123942,886.0,0.0,0.0,1579.34,0.0,4.0,0
1465,0.0,19.4,0.0,1.0,20.0,0.0,3.0,0.0,31.02,0.0,0.0,0.0,33.833698999999996,0.0,0.0,0.0,90501.0,0.0,0.0,0.0,620.4,1.0,20.0,1.0,40705.0,0.0,415.4,1.0,0.0,0.0,3.073973919784247,-118.31438700000001,0.0,0.0,997.0,0.0,0.0,1035.8,0.0,3.0,0
1466,1.0,54.9,0.0,1.0,46.0,1.0,1.0,0.0,10.33,0.0,0.0,1.0,33.833181,0.0,1.0,0.0,90502.0,6.0,1.0,0.0,516.5,0.0,50.0,0.8333333333333334,17058.0,1.0,2614.1,0.0,0.0,0.0,1.7165237880021662,-118.29206200000002,0.0,0.2321867348052527,997.0,1.0,0.0,3130.6,1.1078103824744117,4.0,0
1467,1.0,83.69258840629979,0.0,1.0,49.5,0.0,2.0,0.0,48.08,0.0,1.0,0.0,33.867257,0.0,1.0,1.0,90504.0,53.0,0.0,3.0,1682.8,0.0,35.0,1.0,31678.0,1.0,3161.6,0.0,0.5548659452642686,1.0,0.0,-118.330794,0.0,0.0,997.0,1.0,0.0,4884.4,4.0,3.0,0
1468,1.0,93.25,0.0,1.0,40.0,0.0,1.6109378149844025,0.0,26.56,0.0,1.0,0.0,33.976678,0.0,1.0,0.0,90606.0,30.387333387806954,1.0,0.0,1885.76,0.0,71.0,0.5,32148.0,1.0,6669.45,0.0,1.0,0.0,1.0,-118.065875,1.0,1.0,839.6666666666666,1.0,90.0,8645.21,8.0,4.0,0
1469,0.0,19.35,0.0,1.0,51.0,2.0,3.0,0.0,46.61,0.0,1.0,0.0,35.761542666666664,0.0,1.0,0.0,90630.0,0.0,0.0,1.0,3169.48,0.0,68.0,0.0,47344.0,0.0,1292.65,0.0,0.0,1.0,1.0,-118.038307,0.0,0.0,613.3333333333334,1.0,0.0,4462.13,10.0,4.0,0
1470,0.0,48.75,1.0,0.9999998984340646,32.0,0.0,0.5469831430529037,0.0,26.26,0.0,1.0,1.0,33.940619,0.0,1.0,0.0,90631.0,22.0,0.0,2.0,26.26,0.16666666666666666,8.824272322201823,1.0,67354.0,1.0,1004.3273228389363,1.0,0.0,1.0,0.0,-117.9513,0.14593795534914317,0.0,484.0,1.0,0.0,75.01,10.0,4.0,0
1471,1.0,54.9,0.0,0.903176993675132,37.0,0.0,0.0,0.0,3.25,0.0,0.1916892456096097,1.0,33.905963,1.0,0.0,0.0,90650.0,11.0,0.0,0.0,91.0,0.0,28.0,0.0,103214.0,1.0,1505.15,1.0,0.11751788524237036,0.0,0.0,-118.08263000000001,0.0,0.0,676.0,0.0,0.0,1626.2613095127706,0.0,,0
1472,1.0,24.75,0.0,1.0,54.0,2.0,3.0,0.0,19.50053011492419,0.0,0.0,0.0,33.989523999999996,0.0,1.0,0.0,90660.0,0.0,0.0,2.0,3433.68,0.0,72.0,0.8333333333333334,63288.0,0.0026770305888862765,1859.1,1.0,0.003911829650771974,1.0,1.0,-118.089299,0.0,0.0,748.0,1.0,0.0,5292.78,3.0,4.0,0
1473,1.0,69.4,1.0,1.0,64.0,0.0,0.0,0.0,16.67,0.0,0.7889279656866436,1.0,35.851338,0.0,0.2858977965198531,1.0,90723.0,17.0,0.6915157300761667,1.0,700.1400000000001,0.0,42.0,1.0,55306.0,1.0,3058.3,0.0,1.0,1.0,2.0,-118.164432,0.0,0.0,727.0,1.0,0.0,3758.4400000000014,10.0,3.0,0
1474,0.0,20.65,0.0,1.0,39.0,0.0,3.0,0.0,9.66,0.0,0.0,0.0,33.864622,0.0,1.0,0.0,90805.0,0.0,0.0,1.0,336.6683642886267,0.0,34.0,0.0,91664.0,0.0,716.4,1.0,0.0,1.0,0.0,-118.179626,0.0,0.0,545.0,1.0,0.0,1129.202145502532,7.0,,0
1475,0.0,75.5,0.0,1.0,26.0,0.0,0.0,0.0,5.63,0.0,1.0,1.0,34.196837,1.0,0.0,1.0,94351.16666666667,52.0,1.0,0.0,5.63,1.0,1.0,1.0,15830.5,1.0,75.5,0.0,0.0,0.0,0.0,-118.14223600000001,1.0,1.0,18.0,0.0,0.0,81.13,0.0,5.0,0
1476,0.0,19.7,0.0,1.0,44.0,0.7502184716664515,3.0,0.0,20.50660673445427,0.0,0.0,0.0,34.137319,0.0,1.0,0.0,91006.0,0.0,0.0,3.0,191.66511172389315,0.0,12.0,1.0,30028.0,0.0,258.35,1.0,0.0,1.0,4.0,-118.02983700000001,0.0,0.0,36.0,1.0,0.0,314.87,7.0,4.0,0
1477,0.0,20.5,0.0,1.0,51.0,2.0,3.0,0.0,43.91,0.0,0.0,0.0,34.128284,0.0,1.0,0.0,91007.0,0.0,0.0,0.0,3161.5199999999995,0.0,72.0,0.0,30933.0,0.0,1502.25,1.0,0.0,0.0,1.0,-118.04773200000001,0.0,0.0,36.0,1.0,0.0,4663.77,6.0,4.0,0
1478,1.0,74.35,0.0,1.0,50.0,0.0,2.0,0.0,38.44,0.0,0.0,1.0,35.936564,0.0,1.0,0.0,91016.0,57.0,0.0,4.0,2306.4,0.0,57.81546137299082,1.0,41067.0,1.0,4453.3,0.0,0.0,1.0,2.0,-118.000482,0.0,0.0,621.0,1.0,0.0,6759.7,9.0,5.0,0
1479,0.0,51.35,0.0,0.0,38.0,2.0,0.3432465160906048,0.16666666666666666,0.0,0.0,0.0,1.0,34.2112,1.0,1.0,1.0,91020.0,17.0,1.0,0.0,0.0,0.0,61.0,0.0,7527.0,1.0,3244.4,1.0,1.0,0.0,2.0,-118.230625,0.0,0.0,629.0,1.0,0.0,3244.4,10.0,3.0,0
1480,0.0,45.65,0.0,0.8971281315993442,27.0,0.0,0.2013804931476171,0.0,5.69,0.0,0.0,1.0,34.168686,0.0,1.0,0.0,91024.0,27.0,0.0,0.0,34.14,0.3333333333333333,5.117921172664652,0.5,10558.0,1.0,323.45,1.0,0.0,0.0,5.0,-118.057505,0.0,0.0,916.0,1.0,0.0,357.59,9.0,4.0,0
1481,0.0,79.65097589769611,1.0,0.0,54.0,0.0,1.0,0.0,17.437748827655927,0.0,1.0,1.0,34.13946,0.7025837385747089,1.0,0.2136816174832566,91105.0,18.0,0.9702908641890929,2.0,0.0,0.16666666666666666,45.0,0.0,10253.0,1.0,2333.85,0.0,0.8691469846963247,1.0,2.0,-118.16664899999999,1.0,1.0,730.0,1.0,0.0,2333.85,10.0,3.0,0
1482,0.0,20.5,0.0,1.0,38.0,2.0,3.0,0.0,16.94,0.0,0.0,0.0,34.122671000000004,0.0,0.0,0.0,91108.0,0.0,0.0,2.0,542.08,0.0,32.0,0.5,13158.0,0.0,696.8,1.0,0.0,1.0,0.0,-118.11291100000001,0.0,0.0,866.0,0.0,0.0,1238.88,0.0,4.0,0
1483,1.0,25.3,0.0,1.0,24.0,2.0,3.0,0.0,9.75,0.0,1.0,0.0,34.239636,0.0,0.0,0.0,94708.33333333333,0.0,0.0,0.0,39.0,1.0,4.0,0.0,21809.166666666668,0.0,116.95,1.0,0.0,0.0,5.0,-119.76190583333333,0.0,0.0,482.0,0.0,0.0,155.95,0.0,3.0,0
1484,0.0,75.95,0.0,1.0,61.0,0.0,1.0,0.5,10.36,0.0,1.0,1.0,35.142757,0.0,0.0,1.0,91303.0,6.0,1.0,0.0,466.2,0.0,45.0,1.0,23519.0,0.7548286873994684,3273.8,0.0,0.0,0.0,0.0,-118.602203,1.0,1.0,148.0,0.0,0.0,2635.7350345211344,0.0,4.0,0
1485,0.0,66.4,0.8849412870048097,1.0,49.0,1.0,1.0,0.0,16.06,0.0,0.0,1.0,34.209532,0.4210701795126369,0.5308086937017661,1.0,91306.0,4.0,1.0,0.0,1447.3285448223007,0.0,59.0,1.0,43857.0,1.0,3958.2,1.0,1.0,0.0,1.1261332774904251,-118.57756299999998,0.0,0.0,1078.0,1.0,0.0,4905.74,3.0,,0
1486,0.0,35.75,0.9308282963051718,0.0,37.0,1.0,1.0,0.0,2.187413589339986,0.0,1.0,0.0,34.199787,0.0,0.0,0.0,91307.0,18.357832803544596,1.0,0.0,0.0,0.0,69.0,1.0,23637.0,1.0,2492.25,0.0,1.0,0.0,0.0,-118.68493000000001,0.0,0.0,798.3333333333334,0.0,150.0,2642.25,0.0,5.0,0
1487,0.0,81.78264064412826,0.0,1.0,24.0,2.0,3.0,0.0,27.75,0.0,0.0,0.0,34.150354,0.0,1.0,0.0,91316.0,18.345220404682234,0.0,1.6666666666666667,1526.25,1.0,15.224988169207352,0.0,27614.0,0.0,1083.0,1.0,0.0,1.0,0.3835611149997798,-119.13147266666667,0.046721768440805625,0.0,302.0,0.8333333333333334,0.0,2609.25,8.0,5.0,0
1488,0.0,19.3,0.0,1.0,48.0,0.4594282664862039,3.0,0.0,32.63,0.0,0.0,0.43665622192827525,34.172071,0.0,0.0,0.0,91320.0,0.0,0.0,0.0,728.6584071663226,0.0,38.0,0.3333333333333333,37779.0,0.0,755.5,2.0,0.0,0.0,0.0,-118.946262,0.0,0.0,598.7102684501815,0.0,0.0,1995.44,0.0,5.0,0
1489,1.0,25.1,0.0,1.0,37.0,1.0,3.0,0.0,47.29,3.30427906153184,0.0,0.0,34.457005,0.0,1.0,0.0,91354.0,13.598403030122256,0.0,0.0,283.74,0.0,6.0,1.0,17846.0,0.0,171.0,2.0,0.0,0.0,0.0,-118.19241383333333,0.0,0.0,1021.0,1.0,0.0,1946.2433344043739,4.0,,0
1490,0.40110716125439705,77.68234539459283,1.0,1.0,42.0,1.0,2.0,0.0,13.95,0.0,1.0,0.8026035399208905,34.214054,1.0,1.0,1.0,93619.33333333333,11.0,0.0,2.0,892.8,0.0,64.0,0.0,12575.0,1.0,6721.6,0.0,0.7521932884576787,1.0,0.0,-118.88108999999999,1.0,1.0,990.0,1.0,0.0,7614.4000000000015,4.0,4.0,0
1491,0.0,44.05,0.0,1.0,49.0,0.0,0.0,0.0,30.73,0.0,1.0,1.0,34.191842,0.0,0.0,0.0,91362.0,10.0,0.0,0.0,30.73,0.0,1.0,1.0,33057.0,1.0,44.05,0.0,0.0,0.0,5.0,-119.27651916666667,0.0,0.0,990.0,0.0,0.0,74.78,0.0,5.0,0
1492,0.0,19.7,0.0,0.8751220510476121,45.0,2.0,3.0,0.0,25.191871030424792,0.0,0.0,0.0,34.364153,0.0,1.0,0.0,91381.0,0.0,0.0,1.0,981.95,0.0,41.0,0.0,9937.0,0.0,804.25,0.6179518235649533,0.0,1.0,0.0,-118.615583,0.0,0.0,948.0,1.0,0.0,1786.1999999999996,1.0,,0
1493,0.0,42.016442274986744,1.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,34.152875,0.0,0.21212564611470489,0.0,91436.0,6.0,0.0,0.0,0.0,0.0,20.617251273759344,1.0,13129.0,1.0,1156.55,0.0,1.0,0.0,0.0,-118.486056,1.0,1.0,302.0,0.0,0.0,1335.6879353886902,0.0,4.0,0
1494,0.10384110686495696,55.45,1.0,1.0,50.0,1.0,1.0,0.0,20.29,0.0,0.676211710915968,0.8544340203785176,34.213049,0.0,0.0,0.0,91504.0,21.0,0.0,0.0,547.8299999999998,0.0,27.0,0.3333333333333333,25882.0,1.0,1477.65,0.0,1.0,0.0,0.0,-118.317651,0.09227196392784662,0.0,120.0,0.3333333333333333,0.0,2025.48,0.0,,0
1495,0.0,73.96796395161341,1.0,1.0,30.0,0.0,0.0,0.0,44.57,0.0,1.0,1.0,34.174215000000004,1.0,1.0,0.0,93406.0,26.0,0.31147870863819277,2.1666666666666665,1069.68,0.0,24.0,1.0,23554.5,1.0,1706.45,1.0,1.0,1.0,0.0,-118.345928,1.0,0.0,120.0,1.0,0.0,2776.13,6.0,3.0,0
1496,0.0,60.4,1.0,1.0,60.0,1.537871158158787,0.0,0.0,21.17,0.0,1.0,0.0,34.169706,1.0,1.0,0.0,91506.0,13.0,1.0,1.3333333333333333,1418.39,0.0,24.528548888534576,1.0,18539.0,0.8109465850236193,3953.7,0.0,0.0,0.0,0.0,-118.323548,0.0,0.0,120.0,1.0,40.0,5412.09,1.0,3.0,0
1497,0.0,55.8,0.0,1.0,55.0,1.0,1.0,0.0,9.04,0.0,0.0,1.0,34.15136,0.0,0.0,0.0,91602.0,8.0,1.0,0.0,207.92,0.0,23.0,0.0,16996.0,1.0,1327.85,0.0,1.0,0.0,1.3780356042682682,-118.36478600000001,0.0,0.0,672.0,0.0,0.0,1535.77,0.0,3.0,0
1498,0.0,31.1,0.38325659844998694,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9731316877393883,34.139082,0.5568834383262673,0.0,0.0,91604.0,12.0,0.0,0.3333333333333333,0.0,0.0,14.0,0.16666666666666666,26157.0,1.0,419.7,2.0,1.0,0.16666666666666666,4.0,-118.39275,0.0,0.0,957.0,0.0,0.0,419.7,0.0,5.0,0
1499,0.0,43.95,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,34.174493,0.0,1.0,1.0,91702.0,8.0,0.0,0.0,0.0,0.16666666666666666,46.0,0.3333333333333333,57775.0,1.0,2007.85,0.0,0.0,0.0,2.1573339146719293,-117.87068000000001,1.0,1.0,53.0,1.0,0.0,2007.85,1.0,3.0,0
1500,0.0,90.95,0.0,1.0,49.0,0.0,2.0,0.3333333333333333,34.98,0.0,1.0,1.0,34.097345000000004,0.0,0.0,0.39391111437021115,91722.0,21.0,0.1173779358825405,0.0,594.66,0.0,17.0,1.0,33817.0,1.0,1943.1605959548876,1.0,0.594456610099505,0.0,4.0,-117.90673600000001,1.0,1.0,228.0,0.0,0.0,3528.162111095702,0.0,5.0,0
1501,0.0,19.849179700589264,0.0,1.0,25.0,2.0,3.0,0.0,24.57,0.0,0.0,0.0,34.084747,0.0,1.0,0.0,93639.66666666667,0.0,0.0,1.0,98.28,1.0,4.0,1.0,6382.0,0.0,76.65,2.0,0.0,1.0,5.0,-117.886844,0.0,0.0,228.0,1.0,0.0,174.93,1.0,4.0,0
1502,0.5582665730171127,92.0,0.0,1.0,58.0,0.0,2.0,0.0,15.6,0.0,1.0,1.0,34.079934,0.0,0.0,0.0,93854.0,9.0,0.0,0.0,46.8,0.0,3.0,0.5,3640.3333333333335,1.0,266.8,0.0,0.0,0.0,5.0,-118.046695,1.0,1.0,288.0,0.16666666666666666,0.0,313.6,0.0,3.0,0
1503,0.0,78.5,1.0,1.0,44.0,0.0,0.0,0.0,3.34,0.0,0.6957946912479069,0.9999999777312238,34.133809,0.335432178384455,0.0,1.0,91739.0,13.0,0.0,0.0,23.38,0.0,7.0,0.6666666666666666,12937.0,1.0,571.05,0.0,1.0,0.0,5.0,-117.523724,1.0,0.12054963358341578,793.0,0.0,0.0,594.43,0.0,4.0,0
1504,0.0,19.95,0.0,1.0,36.5,1.7368565871558976,3.0,0.0,7.18,5.338927475050359,0.0,0.0,34.119363,0.0,0.15270449563926494,0.0,91740.0,0.0,0.0,0.0,495.42,1.0,30.369907349797952,1.0,25135.0,0.0,1399.35,1.0,0.0,0.0,0.0,-118.9199905,0.0,0.0,367.0,0.0,0.0,1949.3819938484892,0.0,4.0,0
1505,0.0,20.65,0.0,1.0,54.666666666666664,1.0,3.0,0.16666666666666666,21.09,0.0,0.0,0.0,35.271958,0.0,0.12026912556618845,0.0,91741.0,0.0,0.0,0.16666666666666666,147.63,0.0,26.1064821675455,1.0,24973.0,0.0,150.0,2.0,0.0,0.0,0.0,-117.84981499999999,0.0,0.0,367.0,1.0,0.0,1454.3485199323836,1.0,,0
1506,1.0,76.22475559846097,1.0,1.0,57.0,2.0,2.0,0.0,6.41,0.0,0.0,1.0,33.998471,1.0,1.0,1.0,91745.0,14.0,1.0,1.0,461.52,0.0,72.0,0.0,53686.0,1.0,7657.4,1.0,1.0,1.0,0.0,-118.69390433333334,0.0,0.0,398.0,1.0,0.0,8118.92,1.0,4.0,0
1507,1.0,64.6,0.0,1.0,20.0,0.0,0.0,0.0,40.99,0.0,0.0,0.6182995238441751,34.144703,1.0,0.0,1.0,91750.0,48.0,0.0,0.0,122.97,1.0,3.0,0.0,35530.0,1.0,174.2,0.0,0.0,0.0,0.0,-117.770299,0.0,0.0,492.0,0.0,0.0,297.17,0.0,5.0,0
1508,0.0,51.1,0.0,0.7620704310108626,46.5,0.9295992646957337,1.0,0.0,2.33,0.0,1.0,1.0,33.999992,1.0,0.0,0.0,91752.0,2.0,0.0,0.0,55.92,0.0,24.0,0.5,18980.0,1.0,1269.6,1.0,0.0,0.0,1.4731547069455069,-117.535395,0.0,0.0,613.0,0.0,0.0,1325.52,0.0,,0
1509,0.0,54.95,1.0,1.0,28.0,0.0,1.0,0.0,30.07,0.0,0.0,1.0,34.231318,1.0,0.0,0.0,91759.0,69.0,0.0,0.0,721.6800000000002,0.5,44.071610204366564,1.0,47.0,1.0,1348.5,0.0,0.0,0.0,0.0,-117.66203200000001,0.0,0.0,645.0,0.0,0.0,2070.1800000000007,0.0,3.0,0
1510,0.0,20.45,0.0,1.0,38.833333333333336,0.0,3.0,0.16666666666666666,20.78,0.0,1.0,0.0,34.057256,0.12312123249565934,1.0,0.0,91762.0,0.0,0.0,0.0,457.16,0.5,22.0,1.0,54254.0,0.0,471.55,0.0,0.0,0.16666666666666666,4.0,-117.667677,0.0,0.0,698.0,1.0,0.0,928.71,1.0,4.0,0
1511,0.0,81.05,0.0,1.0,19.0,0.0,2.0,0.0,36.32,0.0,1.0,1.0,35.11491766666666,0.0,0.24264163361845853,0.0,91775.0,85.0,0.0,3.0,36.32,1.0,1.0,1.0,23444.0,1.0,81.05,0.0,0.0,1.0,0.0,-118.089431,1.0,1.0,853.0,1.0,0.0,117.37,1.0,5.0,0
1512,0.0,20.5,0.0,1.0000000835913125,28.0,0.0,3.0,0.0,37.01,0.0,0.7540409122239293,0.0,34.089927,0.0,0.0,0.0,91776.0,0.0,0.0,0.0,111.03,1.0,3.0,1.0,38041.0,0.0,76.95,0.0,0.0,0.0,0.0,-118.09564499999999,0.0,0.0,697.3333333333334,0.0,0.0,187.98,0.0,5.0,0
1513,1.0,111.8,0.0,1.0,36.666666666666664,1.0,2.0,0.0,41.82,0.0,1.0,1.0,34.101608,1.0,1.0,1.0,91780.0,69.0,1.0,0.0,2216.46,1.0,53.0,0.0,32718.0,1.0,5809.75,0.0,1.0,0.0,0.7544141892724463,-118.055848,1.0,1.0,983.0,1.0,0.0,8026.21,3.0,,0
1514,0.0,19.55,0.0,1.0,21.0,2.0,2.812015829867863,0.0,42.23,0.0,0.0,0.0,34.024405,0.0,1.0,0.0,91792.0,0.0,0.0,3.0,548.99,1.0,13.0,0.0,31622.0,0.06018040547846315,265.3,2.0,0.0,1.0,0.0,-117.89872199999999,0.0,0.0,1054.0,1.0,0.0,814.29,1.0,4.0,0
1515,0.0,20.9,0.0,1.0,28.0,0.2859910112529278,3.0,0.0,10.21,0.0,0.0,0.0,34.090925,0.0,0.0,0.0,91801.0,0.0,0.0,0.0,10.21,1.0,1.0,0.0,54382.0,0.0,21.334175505422294,1.9157706084993866,0.0,0.0,0.0,-118.6883775,0.0,0.0,543.0,0.0,0.0,62.87703691138632,0.0,5.0,0
1516,0.0,20.5,0.0,1.0,60.0,2.0,3.0,0.0,11.13,0.0,0.0,0.06144038834452524,32.607964,0.0,1.0,0.0,91911.0,0.0,0.0,1.0,790.23,0.0,71.0,0.0,71126.0,0.0,1500.95,0.0,0.0,1.0,0.0,-117.059459,0.0,0.0,190.0,0.8333333333333334,0.0,2291.1800000000007,8.0,4.0,0
1517,1.0,101.3,1.0,1.0,32.0,2.0,2.0000000062178978,0.0,2.25,0.0,0.9565964659644872,1.0,32.782501,0.0,0.0,1.0,91942.0,16.0,0.9999999817046736,0.0,162.0,0.0,72.0,0.0,24005.0,1.000000039774145,7261.25,0.0,1.0,0.0,1.0,-117.01611000000001,0.7519520467776915,0.0,487.0,0.0,0.5788711398202999,7423.25,0.0,,0
1518,1.0,70.24255313481086,1.0,1.0,25.0,0.0,1.0,0.0,44.74,0.0,0.2500557823298516,1.0,32.733564,0.0,1.0,0.0,91945.0,82.0,0.0,0.0,2058.04,1.0,46.0,0.5,24961.0,1.0,2459.8,0.0,0.0,0.0,0.3909008887195175,-117.03371299999999,0.0,1.0,522.0,1.0,0.0,4517.84,1.0,3.0,0
1519,1.0,84.85,0.0,1.0,57.0,0.0,1.6796708921439885,0.0,13.13,0.0,1.0,0.0,32.830852,0.3728336217392007,0.0,0.0,91948.0,11.216662574542115,0.11198659226585035,0.0,315.12,0.0,24.0,1.0,81.0,1.0,2048.8,0.0,1.0,0.0,3.0,-117.33597633333333,0.0,0.0,640.0,0.0,80.0,2443.92,0.0,4.0,0
1520,0.0,34.25,0.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.16264222116416052,1.0,32.67102,0.16735749153992766,1.0,0.0,91950.0,19.0,0.0,2.0,0.0,0.0,5.0,0.0,62355.0,1.0,163.55,0.0,1.0,1.0,0.0,-118.81881066666666,0.11687438083535083,0.0,650.0,1.0,0.0,163.55,9.0,,0
1521,1.0,89.33180898491051,0.5948015491391353,1.0,23.0,1.0,0.0,0.0,29.44,0.0,1.0,0.9147382644559776,32.619465000000005,0.0,0.0,0.0,91963.0,41.0,0.7922166912638833,0.0,1236.48,1.0,42.0,0.0,905.0,1.0,2421.6,0.0,1.0,0.0,2.0,-116.59360500000001,0.30361109204494996,1.0,736.8333333333334,0.0,0.0,3658.08,0.0,,0
