,Number of Dependents,Latitude,Under 30,Longitude,Gender,Age,City,Married,Population,Senior Citizen,Zip Code,Dependents,Satisfaction Score,Churn Category
1482,0.0,37.758019,0.0,-122.138678,0.0,56.0,686.0,0.0,42854.0,0.0,94605.0,0.0,4.0,0
1483,0.0,37.011447,0.5,-122.238708,1.0,33.0,686.0,0.0,29964.0,0.0,94610.0,0.0,4.0,0
1484,0.0,37.828416,0.0,-122.21600500000001,0.8333333333333334,49.833333333333336,686.0,0.0,22334.666666666668,0.0,94754.5,0.0,4.0,0
1485,2.0,37.809014000000005,0.0,-122.26973899999999,0.6666666666666666,59.0,686.0,1.0,11702.0,0.0,94612.0,1.0,,0
1486,0.0,37.84551,1.0,-122.23518100000001,0.0,27.0,613.8333333333334,1.0,15438.0,0.0,94618.0,0.0,,0
1487,0.0,37.866009000000005,0.0,-122.28622800000001,1.0,62.0,74.0,0.0,15638.0,0.0,94702.0,0.0,3.0,0
1488,3.0,37.897743,0.0,-122.263124,0.0,39.0,74.0,1.0,10142.166666666666,0.0,93998.33333333333,1.0,5.0,0
1489,0.0,37.921034000000006,0.0,-122.341798,1.0,39.0,813.0,0.0,39089.0,0.0,94804.0,0.0,4.0,0
1490,0.0,37.980269,0.0,-122.34263500000002,0.0,47.0,870.0,0.0,3765.1666666666665,0.0,94122.16666666667,0.0,3.0,0
1491,0.0,37.885628999999994,0.0,-122.46858,0.0,56.0,70.0,0.0,13065.0,0.0,94920.0,0.0,3.0,0
1492,0.0,37.943087,0.0,-120.7604525,0.0,37.0,98.0,0.0,13413.833333333334,0.0,94760.5,0.0,3.0,0
1493,2.0,37.924014,0.6666666666666666,-122.51169399999999,0.0,29.0,381.3333333333333,1.0,9038.0,0.0,94925.0,0.8333333333333334,3.0,0
1494,0.0,37.971751,0.0,-122.611873,1.0,42.0,311.0,0.0,8486.0,0.0,94930.0,0.0,,0
1495,3.0,38.099323,0.0,-122.945723,0.0,48.0,446.0,1.0,1004.0,0.0,94937.0,1.0,5.0,0
1496,0.0,36.36768516666667,0.0,-120.023806,0.0,47.0,608.0,0.0,28727.0,0.0,94941.0,0.0,,0
1497,0.0,38.060264000000004,0.0,-122.830646,0.0,48.0,772.0,0.16666666666666666,1885.0,0.0,94956.0,0.0,4.0,0
1498,0.0,38.005839,0.0,-122.638155,1.0,62.0,1085.0,0.0,1449.0,0.0,94973.0,0.0,,0
1499,0.0,37.013471,0.3333333333333333,-121.877877,1.0,31.0,34.0,0.0,24227.0,0.0,95003.0,0.0,5.0,0
1500,1.0,37.306612,0.0,-122.080621,1.0,39.0,236.0,1.0,54431.0,0.0,95014.0,1.0,,0
1501,0.0,33.141265000000004,0.0,-116.93819816666667,1.0,53.0,304.0,0.0,48690.0,0.0,92027.0,0.0,3.0,0
1502,0.0,37.233034,0.0,-121.947427,0.0,35.0,552.0,0.0,24443.0,0.0,95032.0,0.0,5.0,0
1503,0.0,37.160194,0.0,-121.94561100000001,0.0,62.0,552.0,0.0,10172.0,0.0,95033.0,0.0,,0
1504,0.0,37.441931,0.0,-121.878502,1.0,30.0,611.0,0.0,62848.0,0.0,95035.0,0.0,3.0,0
1505,0.0,37.161544,1.0,-121.649371,1.0,24.0,633.0,1.0,41707.0,0.0,95037.0,0.0,3.0,0
1506,2.0,36.863303,1.0,-119.39267266666668,0.0,25.0,637.0,1.0,899.0,0.0,95039.0,0.8333333333333334,3.0,0
1507,0.0,37.051165999999995,1.0,-122.05619399999999,1.0,28.0,639.0,1.0,77.0,0.0,95041.0,0.0,4.0,0
1508,0.0,36.525703,0.0,-120.952122,1.0,49.0,715.0,0.0,813.0,0.0,95043.0,0.0,4.0,0
1509,0.0,36.810567999999996,0.16666666666666666,-119.5199,0.0,38.0,859.0,1.0,3402.0,0.0,95045.0,0.0,3.0,0
1510,1.0,35.70439483333333,0.0,-121.952417,1.0,60.0,814.0,1.0,36349.0,0.0,95050.0,1.0,3.0,0
1511,3.0,36.993451,1.0,-119.360775,0.0,21.0,882.0,0.6666666666666666,43192.0,0.0,95060.0,1.0,3.0,0
1512,0.0,37.031403999999995,0.0,-121.98186499999998,1.0,44.333333333333336,882.0,0.5,8365.0,0.0,95065.0,0.0,,0
1513,0.0,37.257771999999996,1.0,-122.051824,0.0,24.0,684.6259418918942,0.0,30589.0,0.0,95070.0,0.0,3.0,0
1514,0.0,36.931653999999995,1.0,-121.75238300000001,0.0,24.0,1047.0,0.0,81141.0,0.0,95076.0,0.0,5.0,0
1515,0.0,37.34667,0.0,-121.91001899999999,1.0,50.666666666666664,858.0,1.0,18197.0,0.0,95110.0,0.0,4.0,0
1516,0.0,37.311088,0.0,-120.48273266666666,1.0,47.166666666666664,858.0,1.0,29914.0,0.16666666666666666,95117.0,0.0,4.0,0
1517,0.0,37.255479,0.5,-121.88983799999998,1.0,60.0,858.0,0.0,31926.0,0.0,95118.0,0.0,3.0,0
1518,0.0,37.233226,0.0,-119.14542316666666,0.0,45.0,858.0,0.0,18487.333333333332,0.0,94191.16666666667,0.16666666666666666,3.0,0
1519,0.0,37.186141,0.0,-119.6820665,1.0,32.0,858.0,0.0,37090.0,0.0,95120.0,0.0,3.0,0
1520,0.0,37.32886,0.0,-121.83456699999999,1.0,21.0,858.0,1.0,59841.0,0.0,95122.0,0.0,4.0,0
1521,0.0,37.375156,0.0,-121.19601583333333,1.0,58.0,858.0,0.0,60620.0,0.0,95127.0,0.0,,0
1522,1.0,37.270938,0.0,-119.46624233333333,1.0,58.0,858.0,0.0,36944.0,0.0,95136.0,1.0,3.0,0
1523,2.0,37.339533,0.16666666666666666,-121.777179,1.0,52.0,669.5236572108986,1.0,44103.0,0.0,95148.0,1.0,4.0,0
1524,2.0,37.959706,0.16666666666666666,-121.287669,0.5,19.0,952.0,1.0,7071.0,0.0,95202.0,1.0,3.0,0
1525,0.0,38.002125,1.0,-121.324979,1.0,19.0,952.0,1.0,49965.0,0.0,95207.0,0.0,5.0,0
1526,0.0,37.946282000000004,0.0,-121.139499,0.0,62.0,952.0,0.0,23789.0,0.0,95215.0,0.0,4.0,0
1527,0.0,38.321529999999996,0.0,-120.23635800000001,0.16666666666666666,59.0,39.0,0.0,5159.0,0.0,95223.0,0.0,4.0,0
1528,0.0,37.873283,0.0,-121.29203400000002,0.0,44.0,347.0,1.0,5094.0,0.0,95231.0,0.0,3.0,0
1529,0.0,38.304194,0.0,-120.592431,1.0,41.0,620.0,0.0,2718.0,0.0,95245.0,0.0,3.0,0
1530,0.0,38.147852,1.0,-120.440124,1.0,29.0,646.0,0.0,4353.0,0.0,95247.0,0.0,,0
1531,0.0,38.196496999999994,0.5,-120.61688999999998,1.0,21.0,842.0,1.0,3930.0,0.16666666666666666,95249.0,0.3333333333333333,3.0,0
1532,0.0,37.4695,0.0,-120.672724,0.0,56.0,58.0,0.0,10142.166666666666,0.0,93998.33333333333,0.0,4.0,0
1533,0.0,37.420273,1.0,-119.66035783333334,0.0,29.0,230.0,1.0,55.0,0.0,95312.0,0.0,4.0,0
1534,1.0,37.435664,0.16666666666666666,-121.04905600000001,1.0,32.0,234.0,0.6666666666666666,1508.0,0.0,95313.0,1.0,4.0,0
1535,0.0,37.524721,0.16666666666666666,-120.757977,0.0,59.0,252.0,1.0,5513.0,0.0,95316.0,0.0,,0
1536,0.0,37.040828833333336,0.0,-119.822984,0.0,38.0,290.0,0.0,579.0,0.0,95318.0,0.0,,0
1537,0.0,37.902968,0.0,-119.66754399999999,1.0,47.0,390.0,0.0,3680.0,0.0,95321.0,0.0,4.0,0
1538,0.0,37.147197999999996,0.0,-121.12016100000001,1.0,60.0,397.0,1.0,7872.0,0.3333333333333333,95322.0,0.0,3.0,0
1539,0.0,37.84771,0.0,-120.486589,1.0,58.0,453.0,1.0,9559.0,0.0,95327.0,0.0,4.0,0
1540,0.0,37.666587,1.0,-120.41151699999999,0.0,24.0,483.0,0.0,1749.0,0.0,95329.0,0.0,,0
1541,0.0,36.69582583333333,0.16666666666666666,-121.20101799999999,0.0,63.0,575.0,0.0,36738.0,0.0,95336.0,0.0,3.0,0
1542,2.0,37.750822,1.0,-121.238423,1.0,26.0,575.0,1.0,19867.0,0.0,95337.0,1.0,3.0,0
1543,0.0,37.40122,0.0,-120.514191,1.0,42.166666666666664,600.0,1.0,23100.0,0.0,95348.0,0.0,3.0,0
1544,2.0,36.637075833333334,1.0,-120.94659399999999,0.0,28.0,618.0,0.6666666666666666,47613.0,0.0,95355.0,1.0,5.0,0
1545,3.0,37.410236,1.0,-121.32033700000001,0.0,25.0,649.6666666666666,1.0,15536.0,0.0,95363.0,1.0,5.0,0
1546,0.0,37.750778000000004,0.0,-121.13238,1.0,30.0,820.0,1.0,12646.0,0.0,95366.0,0.0,4.0,0
1547,1.0,37.939768,0.0,-120.188002,1.0,49.333333333333336,1008.0,0.8333333333333334,3979.0,0.0,95379.0,1.0,,0
1548,0.0,37.474396,0.0,-120.87591699999999,1.0,64.0,1010.0,0.0,40545.0,0.0,95380.0,0.0,3.0,0
1549,2.0,38.107440999999994,0.0,-120.230625,0.0,43.0,1013.0,1.0,4848.0,0.0,95383.0,0.3333333333333333,4.0,0
1550,0.0,38.488431,0.0,-119.601509,1.0,43.0,888.0,0.0,40270.0,0.0,95403.0,0.0,5.0,0
1551,0.0,38.439696000000005,1.0,-122.66881699999999,0.0,20.0,888.0,1.0,22250.0,0.0,95405.0,0.0,4.0,0
1552,3.0,36.692854,0.0,-123.38154399999999,0.0,60.0,101.0,1.0,1374.0,0.0,95415.0,0.16666666666666666,5.0,0
1553,0.0,38.578807,0.0,-123.19338,0.0,42.5,176.0,0.0,1575.0,0.0,95421.0,0.0,5.0,0
1554,0.0,38.769601333333334,0.0,-123.17876499999998,0.0,39.0,227.0,1.0,2296.0,0.0,95428.0,0.0,4.0,0
1555,0.0,38.445603000000006,0.0,-123.06375600000001,0.0,57.0,272.0,0.0,187.0,0.0,95430.0,0.0,3.0,0
1556,3.0,38.52576,0.0,-123.013347,1.0,56.0,395.0,1.0,4913.0,0.0,95446.0,1.0,3.0,0
1557,2.0,38.618347,1.0,-122.908422,1.0,23.0,408.0,1.0,17979.0,0.0,95448.0,1.0,4.0,0
1558,0.0,37.579120333333336,1.0,-122.955176,0.0,28.0,505.0,1.0,11180.0,0.0,95453.0,0.0,4.0,0
1559,0.8333333333333334,39.245911,1.0,-123.77214,0.0,25.0,530.0,1.0,3640.3333333333335,0.16666666666666666,93854.0,1.0,4.0,0
1560,0.0,36.95551416666667,0.0,-122.54908300000001,1.0,59.0,557.3333333333334,1.0,19157.333333333332,0.0,94921.16666666667,0.0,3.0,0
1561,0.0,39.141934,0.0,-122.770679,1.0,47.0,560.0,1.0,3002.0,0.0,95458.0,0.0,4.0,0
1562,0.0,38.787446,0.0,-122.58675,1.0,55.0,603.0,0.0,7789.0,0.0,95461.0,0.0,5.0,0
1563,0.0,36.71347766666667,1.0,-123.015549,0.0,25.0,624.0,1.0,1537.0,0.0,95462.0,0.0,3.0,0
1564,2.0,39.094102,0.0,-123.500853,0.0,62.0,537.8333333333334,1.0,16792.0,0.0,92980.66666666667,1.0,4.0,0
1565,0.0,38.911299,0.0,-119.55937466666667,1.0,42.0,771.0,0.0,1352.0,0.0,95468.0,0.0,,0
1566,0.0,39.408634,1.0,-123.04551599999999,1.0,20.0,784.0,0.16666666666666666,1884.0,0.0,95469.0,0.0,3.0,0
1567,0.0,38.527297,0.0,-122.81004399999999,0.0,42.0,1077.0,1.0,23701.0,0.3333333333333333,95492.0,0.0,,0
1568,0.0,40.796621,0.5,-124.15428,0.0,41.0,308.0,1.0,23224.0,0.0,95501.0,0.0,3.0,0
1569,3.0,37.32247066666667,0.0,-124.108897,0.0,47.0,308.0,1.0,23570.0,0.0,95503.0,1.0,5.0,0
1570,0.0,40.854512,0.0,-123.450097,1.0,32.0,123.0,1.0,485.0,0.0,95527.0,0.0,4.0,0
1571,0.0,40.497283,0.0,-123.93037,1.0,50.0,156.0,0.0,1072.0,0.0,95528.0,0.0,3.0,0
1572,0.0,40.584990999999995,0.0,-119.58551416666667,1.0,47.0,341.0,0.0,12241.0,0.0,95540.0,0.0,3.0,0
1573,0.0,40.057784000000005,1.0,-123.679461,0.0,27.0,354.0,0.0,2423.0,0.0,95542.0,0.0,4.0,0
1574,3.0,41.163637,0.0,-120.28260833333333,1.0,42.0,427.0,0.8333333333333334,17168.666666666668,0.0,95052.83333333333,1.0,4.0,0
1575,0.0,40.664483000000004,0.0,-123.865325,0.0,33.0,477.0,1.0,264.0,0.0,95549.0,0.0,4.0,0
1576,0.0,40.267158,0.0,-123.80591299999999,0.0,47.0,648.0,1.0,23809.833333333332,0.0,93837.5,0.0,5.0,0
1577,0.0,41.336354,1.0,-124.044354,0.0,28.0,622.3333333333334,1.0,494.0,0.0,95555.0,0.0,,0
1578,0.0,40.142256,0.0,-123.85292700000001,1.0,45.0,806.0,0.3333333333333333,1851.0,0.0,95560.0,0.0,3.0,0
1579,0.0,40.440636,0.0,-124.098739,1.0,56.0,894.0,0.0,1125.0,0.0,95565.0,0.0,3.0,0
1580,0.0,40.363446,0.0,-123.83504099999999,0.0,64.0,802.0,1.0,9934.0,0.0,93197.5,0.0,4.0,0
1581,0.0,33.376287166666664,1.0,-123.655847,1.0,42.666666666666664,390.6666666666667,1.0,1666.0,0.0,95573.0,0.0,3.0,0
1582,0.0,39.955587,0.0,-123.681175,0.0,39.0,749.0,1.0,3640.3333333333335,0.0,93854.0,0.0,3.0,0
1583,2.0,37.7395675,0.0,-121.54003600000001,1.0,43.0,1058.0,0.6666666666666666,12756.0,0.0,95605.0,1.0,5.0,0
1584,0.0,38.69508,0.0,-121.271616,0.0,43.0,191.0,0.0,43718.0,0.0,95610.0,0.0,,0
1585,0.0,38.69549,0.0,-121.307864,0.0,47.0,191.0,1.0,41636.0,0.0,95621.0,0.0,,0
1586,0.0,38.652065,0.0,-121.25441000000001,0.0,38.0,310.0,0.0,40750.0,0.5,95628.0,0.0,4.0,0
1587,0.0,38.513484000000005,0.0,-120.704613,0.0,62.0,321.0,0.5,850.0,0.0,95629.0,0.0,3.0,0
1588,0.0,39.031876000000004,0.0,-120.81114099999999,0.3333333333333333,53.0,335.0,0.0,5714.0,0.0,95631.0,0.0,3.0,0
1589,1.0,37.05897383333333,0.0,-120.78551399999999,0.0,35.0,360.0,1.0,2723.0,0.0,95634.0,1.0,5.0,0
1590,1.0,38.830739,0.0,-118.27341416666667,0.8333333333333334,54.666666666666664,396.0,1.0,228.0,0.0,95637.0,1.0,5.0,0
1591,0.0,36.574117333333334,0.16666666666666666,-121.12388600000001,0.0,62.0,413.0,0.0,1745.0,0.0,95638.0,0.0,3.0,0
1592,0.0,38.33788,0.0,-120.954202,1.0,37.0,447.0,0.5,9752.0,0.0,95640.0,0.0,4.0,0
1593,0.0,38.631489,0.0,-120.01516699999999,0.0,43.0,474.0,0.0,129.0,0.0,95646.0,0.0,,0
1594,0.0,38.788897999999996,1.0,-121.608624,1.0,21.0,664.0,1.0,6333.333333333333,0.0,93409.16666666667,0.0,5.0,0
1595,0.0,38.671295,0.0,-118.7390885,0.3333333333333333,47.0,506.3333333333333,0.0,31351.5,0.0,91524.16666666667,0.0,3.0,0
1596,0.3333333333333333,38.803731,1.0,-121.04379899999999,0.6666666666666666,24.0,624.982699019711,0.16666666666666666,1173.0,0.0,95664.0,0.16666666666666666,3.0,0
1597,3.0,38.954144,0.0,-121.48253600000001,1.0,64.0,818.0,0.5,12811.666666666666,0.0,94167.16666666667,1.0,4.0,0
1598,0.0,38.432145,1.0,-120.77068999999999,1.0,27.0,971.0,0.3333333333333333,4610.0,0.0,95685.0,0.0,,0
1599,0.0,38.157794,0.0,-121.520223,1.0,51.0,989.0,0.0,1472.0,0.0,95686.0,0.0,,0
1600,0.0,38.333133000000004,0.0,-121.920151,0.0,58.0,1020.0,0.5,63157.0,0.0,95687.0,0.16666666666666666,3.0,0
1601,1.1666666666666667,38.481902000000005,0.0,-120.603668,1.0,38.0,1038.0,0.8333333333333334,1273.0,0.0,95689.0,1.0,4.0,0
1602,2.0,38.392559000000006,0.0,-118.823221,0.0,56.0,1075.0,1.0,5889.0,0.0,95693.0,1.0,5.0,0
1603,0.0,38.766036,0.16666666666666666,-120.209673,0.5,49.0,480.0,0.0,183.0,0.0,95720.0,0.0,3.0,0
1604,0.0,37.498771,0.0,-121.460239,1.0,47.0,281.0,0.5,69.0,0.0,95721.0,0.0,3.0,0
1605,0.0,38.749466,1.0,-121.184196,1.0,26.0,377.0,1.0,20675.0,0.16666666666666666,95746.0,0.0,5.0,0
1606,2.0,38.353629999999995,0.0,-121.44195,0.0,31.0,296.0,1.0,47065.0,0.0,95758.0,0.3333333333333333,,0
1607,3.0,38.823278,1.0,-121.281856,1.0,29.0,825.0,0.0,15494.0,0.0,95765.0,1.0,,0
1608,3.0,35.77060133333333,1.0,-121.491956,1.0,31.0,835.0,0.0,12503.5,0.0,94213.5,0.0,4.0,0
1609,0.5,38.574856,0.0,-121.46503999999999,1.0,45.0,835.0,0.0,8362.5,0.0,94010.66666666667,0.0,,0
1610,2.1666666666666665,38.512569,0.6666666666666666,-121.49518400000001,1.0,20.0,835.0,0.6666666666666666,44683.0,0.0,95822.0,1.0,3.0,0
1611,0.0,38.486502,0.0,-121.334051,1.0,42.0,835.0,1.0,11396.0,0.0,95829.0,0.0,,0
1612,0.5,38.490508,0.0,-121.284171,0.5,47.0,835.0,1.0,592.0,0.0,95830.0,0.0,3.0,0
1613,0.0,38.445939,0.0,-121.49685500000001,1.0,40.0,835.0,0.0,9063.0,0.0,95832.0,0.0,,0
1614,1.0,38.619049,1.0,-121.517552,1.0,28.0,835.0,1.0,31422.0,0.0,95833.0,1.0,5.0,0
1615,3.0,38.646209000000006,0.0,-121.52446,1.0,39.0,835.0,1.0,8403.0,0.0,95834.0,1.0,,0
1616,0.0,38.685069,0.0,-121.543709,0.0,49.666666666666664,835.0,0.0,854.0,0.0,95835.0,0.0,3.0,0
1617,0.0,38.691607,0.0,-121.60228400000001,1.0,35.0,835.0,0.0,264.0,0.0,95837.0,0.0,4.0,0
1618,0.0,38.660441999999996,0.0,-121.346321,0.0,42.0,835.0,0.0,20993.0,0.0,95841.0,0.0,3.0,0
1619,0.0,39.657228,0.0,-121.37778,0.0,43.666666666666664,75.0,0.0,1279.0,0.0,95916.0,0.0,5.0,0
1620,0.0,35.75918883333333,0.0,-119.16265016666668,0.0,49.0,184.0,0.0,35808.0,0.0,95926.0,0.0,3.0,0
1621,0.0,39.681488,0.0,-121.83721000000001,1.0,32.0,558.5,0.0,8073.333333333333,0.0,93858.66666666667,0.0,4.0,0
1622,0.0,39.562239,0.0,-121.14836000000001,0.0,30.0,199.0,1.0,282.0,0.0,95930.0,0.0,3.0,0
1623,0.0,40.080342,1.0,-120.95780500000001,0.0,39.666666666666664,229.0,0.0,178.0,0.0,95934.0,0.0,3.0,0
1624,0.0,39.578792,1.0,-120.780786,1.0,20.0,267.0,0.0,3477.0,0.0,94371.66666666667,0.0,4.0,0
1625,1.0,39.607831,0.0,-121.77795900000001,0.0,41.0,276.0,1.0,3524.0,0.0,95938.0,1.0,,0
1626,0.0,39.564113,0.0,-120.86883600000002,0.0,64.0,374.0,0.0,76.0,0.0,95944.0,0.0,,0
1627,0.0,39.346897999999996,1.0,-121.75953700000001,0.0,19.0,387.0,0.3333333333333333,9763.0,0.0,95948.0,0.0,5.0,0
1628,0.0,39.281194,1.0,-122.226568,1.0,22.0,586.0,1.0,1146.0,0.0,95955.0,0.0,3.0,0
1629,3.0,39.068071,0.0,-121.83263799999999,0.0,46.0,553.8001123907588,1.0,776.0,0.0,95957.0,0.8333333333333334,3.0,0
1630,1.0,39.423046,0.0,-119.0605435,0.3333333333333333,48.0,674.0,0.0,565.0,0.0,95960.0,1.0,5.0,0
1631,0.0,39.082568,0.0,-121.55325,0.0,36.0,580.6245786815361,0.0,6439.0,0.0,95961.0,0.0,4.0,0
1632,0.0,39.624561,0.0,-119.82931383333333,0.0,49.0,709.0,0.8333333333333334,17782.0,0.0,95965.0,0.0,,0
1633,0.0,39.435756,1.0,-121.552071,0.0,28.0,717.0,1.0,1254.0,0.0,95968.0,0.0,,0
1634,0.0,39.69676,0.0,-118.13023016666666,0.5,42.0,457.6666666666667,0.0,28318.0,0.0,95969.0,0.0,3.0,0
1635,0.0,39.904002,0.0,-121.527823,0.0,57.0,951.0,0.0,28.0,0.16666666666666666,95978.0,0.0,5.0,0
1636,0.0,39.288127,0.0,-122.41584099999999,0.0,60.0,953.0,1.0,844.0,0.0,95979.0,0.0,4.0,0
1637,0.0,40.053684000000004,0.0,-120.74311599999999,0.5,64.0,978.0,0.3333333333333333,513.0,0.0,95983.0,0.0,4.0,0
1638,0.0,39.493990999999994,0.0,-122.286363,1.0,64.0,1072.0,0.6666666666666666,8812.0,0.0,95988.0,0.0,4.0,0
1639,2.0,40.527834000000006,0.0,-118.59058233333333,1.0,30.0,803.0,0.6666666666666666,30338.0,0.0,96002.0,1.0,4.0,0
1640,0.0,41.171578000000004,0.3333333333333333,-120.91316100000002,0.0,39.666666666666664,3.0,0.3333333333333333,615.0,0.0,96006.0,0.0,5.0,0
1641,0.0,40.722733000000005,0.16666666666666666,-122.10966599999999,1.0,53.0,67.0,1.0,899.0,0.0,96008.0,0.0,4.0,0
1642,0.0,41.083464,0.0,-121.107929,1.0,52.0,78.0,0.0,595.0,0.0,96009.0,0.0,5.0,0
1643,3.0,40.946785,1.0,-121.719489,1.0,26.0,122.0,1.0,4552.0,0.0,96013.0,1.0,3.0,0
1644,0.0,41.121108,0.0,-122.33661299999999,0.0,58.0,170.0,0.5,228.0,0.0,96017.0,0.0,4.0,0
1645,5.0,40.692523,0.16666666666666666,-120.08773516666666,0.0,64.0,907.0,0.5,6277.0,0.0,96019.0,1.0,,0
1646,0.0,40.243494,0.0,-121.15473300000001,1.0,31.0,183.0,0.0,12958.166666666666,0.0,93511.0,0.0,3.0,0
1647,0.0,41.949216,0.0,-122.05006200000001,1.0,54.0,262.0,0.0,3466.8333333333335,0.0,93899.5,0.0,3.0,0
1648,0.0,41.212695000000004,0.0,-122.392067,0.0,52.0,275.0,0.0,3466.8333333333335,0.0,93899.5,0.0,3.0,0
1649,0.0,41.405193,0.0,-123.008567,0.8333333333333334,40.0,307.0,0.0,2156.0,0.0,96027.0,0.0,3.0,0
1650,1.0,39.847840000000005,0.0,-118.672742,0.0,37.0,327.0,1.0,84.0,0.0,96029.0,0.5,3.0,0
1651,1.0,41.831901,0.0,-123.487478,0.0,48.0,402.0,1.0,1294.0,0.0,96039.0,1.0,4.0,0
1652,3.0,40.789799,0.0,-121.474529,1.0,43.166666666666664,543.1378902153849,0.0,397.0,0.0,96040.0,0.5,,0
1653,0.0,41.108309999999996,0.0,-121.36036200000001,0.0,62.0,590.0,1.0,1554.0,0.0,96056.0,0.0,,0
1654,3.0,40.656287,0.0,-121.42896499999999,0.0,51.0,694.0,0.0,182.0,0.0,96071.0,1.0,3.0,0
1655,0.0,40.343213,0.0,-121.81541200000001,1.0,33.0,735.0,1.0,433.0,0.0,96075.0,0.0,4.0,0
1656,0.0,37.537964833333334,1.0,-122.388361,0.0,28.0,801.0,1.0,26438.0,0.0,96080.0,0.0,5.0,0
1657,2.0,40.497440999999995,0.0,-121.827524,1.0,35.0,913.0,1.0,4231.0,0.0,96088.0,1.0,4.0,0
1658,0.0,41.465121,1.0,-122.38094699999999,1.0,23.0,1049.0,1.0,5896.0,0.0,96094.0,0.0,,0
1659,0.0,41.764869,0.0,-122.67131599999999,0.0,52.0,1096.0,1.0,9538.0,0.0,96097.0,0.0,3.0,0
1660,0.5,41.505916,0.0,-120.152505,1.0,39.0,427.6666666666667,1.0,16875.5,0.0,95721.66666666667,0.0,3.0,0
1661,0.0,39.872961,0.0,-119.885925,0.0,56.0,185.0,1.0,650.0,0.0,96105.0,0.0,5.0,0
1662,3.0,39.745805,0.3333333333333333,-119.37596483333333,1.0,38.0,198.0,0.6666666666666666,88.0,0.0,96106.0,1.0,3.0,0
1663,0.0,40.507272,0.0,-120.338228,1.0,53.0,529.0,0.6666666666666666,385.0,0.0,96117.0,0.0,3.0,0
1664,0.0,38.735789000000004,0.0,-119.85798,1.0,56.0,581.0,1.0,957.0,0.6666666666666666,96120.0,0.0,3.0,0
1665,1.0,41.027281,0.0,-120.669427,0.0,44.0,985.0,1.0,72.0,0.0,96132.0,1.0,5.0,0
1666,0.0,41.813521,1.0,-121.49266599999999,0.0,20.0,1007.0,1.0,2595.0,0.0,96134.0,0.0,4.0,0
1667,0.5,38.0176185,0.0,-120.08118700000001,1.0,48.0,1052.0,0.5,162.0,0.0,96136.0,0.16666666666666666,3.0,0
1668,0.0,40.271535,0.0,-121.01808700000001,0.0,46.0,1063.0,0.16666666666666666,4158.0,0.0,96137.0,0.0,4.0,0
1669,0.0,34.048013,1.0,-118.293953,1.0,21.0,550.0,0.0,62784.0,0.0,90006.0,0.0,4.0,0
1670,0.0,34.039224,0.0,-118.26629299999999,0.0,51.0,544.5256464166469,0.0,15140.0,0.0,90015.0,0.0,5.0,0
1671,2.0,34.029043,0.0,-118.23950400000001,1.0,40.0,550.0,1.0,3012.0,0.0,90021.0,1.0,4.0,0
1672,0.0,34.02381,0.0,-118.156582,1.0,39.0,550.0,1.0,68701.0,0.0,90022.0,0.0,3.0,0
1673,0.0,34.078990999999995,1.0,-118.26380400000001,0.0,27.0,550.0,0.0,73686.0,0.0,90026.0,0.0,3.0,0
1674,0.0,34.085807,0.0,-117.7402335,1.0,64.0,550.0,0.6666666666666666,38415.0,0.0,90031.0,0.0,,0
1675,0.0,34.088017,0.0,-118.327168,1.0,54.0,550.0,1.0,32562.0,0.16666666666666666,90038.0,0.0,4.0,0
1676,1.0,34.11572,0.0,-118.19275400000001,1.0,31.0,550.0,1.0,64672.0,0.0,90042.0,0.6666666666666666,,0
1677,0.0,33.952714,0.0,-118.292061,1.0,53.0,581.5,1.0,87383.0,0.0,90044.0,0.0,4.0,0
1678,0.0,33.987945,0.0,-118.370442,0.0,56.0,550.0,0.0,8115.0,0.0,90056.0,0.0,4.0,0
1679,0.0,34.102084000000005,0.0,-118.451629,1.0,39.0,550.0,1.0,4705.666666666667,0.0,93739.66666666667,0.0,,0
1680,1.0,34.099891,0.0,-118.41433799999999,0.0,61.0,77.0,1.0,21397.0,0.0,90210.0,1.0,4.0,0
1681,0.0,34.063947,0.0,-118.38300100000001,1.0,63.0,77.0,0.0,8321.0,0.16666666666666666,90211.0,0.0,5.0,0
1682,0.0,33.885811,0.0,-118.20645900000001,1.0,42.0,212.0,0.0,51387.0,0.0,90221.0,0.0,,0
1683,0.0,34.019323,0.0,-118.391902,0.0,52.0,235.0,0.0,15195.0,0.0,90232.0,0.0,4.0,0
1684,2.0,33.956228,0.0,-118.68978883333334,0.0,52.0,266.0,1.0,24908.0,0.0,90240.0,1.0,,0
1685,0.0,33.940884000000004,0.0,-118.128628,0.0,51.0,266.0,1.0,40152.0,0.0,90241.0,0.0,5.0,0
1686,0.0,33.890853,0.0,-118.29796699999999,1.0,44.333333333333336,496.1666666666667,0.5,30734.166666666668,0.0,91856.33333333333,0.0,4.0,0
1687,0.0,33.876482,0.0,-118.250988,0.0,57.0,357.0,0.0,9960.0,0.0,90248.0,0.0,3.0,0
1688,0.0,33.88856,0.0,-118.35181299999999,1.0,46.0,528.3333333333334,0.0,33300.0,0.0,90260.0,0.0,,0
1689,0.0,33.753146,1.0,-118.36745900000001,1.0,24.0,795.0,0.0,41263.0,0.0,90275.0,0.0,5.0,0
1690,0.0,33.873395,1.0,-119.60170116666667,1.0,19.0,805.0,1.0,37322.0,0.0,90278.0,0.0,4.0,0
