,Under 30,Gender,Senior Citizen,Dependents,Number of Dependents,Married,Count,Customer ID,Age,Satisfaction Score,Churn Category
1808,0.0,0.0,0.0,0.0,0.4173727345476245,0.0,1.0,5320-BRKGK,55.0,3.0,0
1809,1.0,1.0,0.0031737045115475524,0.0,0.0,1.0,1.0,0419-YAAPX,1.6010429762378526,3.0,0
1810,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2320-JRSDE,39.0,3.0,0
1811,1.0,0.018850981271912856,0.0,0.0,0.06756595288286367,1.0,1.0,2709-UQGNP,1.2321972896819993,3.0,0
1812,0.0,1.0,0.1917126636187341,1.0,2.0,0.43773513608668874,1.0,3640-JQGJG,43.0,5.0,0
1813,0.0,0.0,0.0,0.1540422957146099,0.0,0.0,1.0,6439-LAJXL,43.0,,0
1814,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2656-TABEH,47.0,,0
1815,0.0,0.0,0.18495812858409258,0.0,0.0,0.0,1.0,7089-XXAYG,38.0,4.0,0
1816,0.1084911624467639,0.0,0.3014598811521198,0.0,0.0,0.536898898131003,1.0,7643-RCHXS,62.0,3.0,0
1817,0.0,0.49450018906511156,0.0,0.0,0.0,0.0,1.0,2141-RRYGO,53.0,3.0,0
1818,0.0,0.0,0.15901373262809618,1.0,1.0,1.0,1.0,4471-KXAUH,35.0,5.0,0
1819,0.0,0.0260978233454933,0.0,1.0,1.0,1.0,0.04456783229150946,1084-MNSMJ,0.8253718625388891,5.0,0
1820,0.10715354117186657,0.0,0.0,0.0,0.0,0.0,1.0,2990-IAJSV,62.0,3.0,0
1821,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8111-RKSPX,41.0,3.0,0
1822,0.0,1.0,0.0,0.0,0.0,0.3257685347078177,1.0,0575-CUQOV,37.0,4.0,0
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.7876538383729003,7989-AWGEH,43.0,,0
1824,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5336-UFNZP,35.0,,0
1825,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8970-ANWXO,21.0,5.0,0
1826,0.0,0.4387775358340103,0.0,0.0,0.0,0.0,1.0,7954-MLBUN,47.0,3.0,0
1827,1.0,0.22996587486546438,0.0,0.10387424375367764,0.21724306482142058,0.22127596804654004,1.0,8910-ICHIU,24.0,3.0,0
1828,0.0,1.0,0.0,1.0,3.0,0.4206862931815005,1.0,4389-UEFCZ,38.0,5.0,0
1829,0.0,1.0,0.0,1.0,3.0,0.6438102496743702,1.0,3884-UEBXB,64.0,4.0,0
1830,1.0,1.0,0.0,0.0,0.0,0.24289608469114873,1.0,5161-XEUVX,27.0,,0
1831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7639-SUPCW,51.0,,0
1832,0.0,0.0,0.0,0.210383752616519,0.0,0.5048898766052086,1.0,4853-OITSN,58.0,3.0,0
1833,0.0,1.0,0.0,1.0,0.35429143839587435,0.3532235459963873,1.0,2694-CIUMO,38.0,4.0,0
1834,0.0,1.0,0.0,1.0,3.0,1.0,1.1476177799610616,1374-DMZUI,59.0,5.0,0
1835,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1951-IEYXM,56.0,5.0,0
1836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0533-BNWKF,32.0,3.0,0
1837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3976-HXHCE,21.0,3.0,0
1838,0.08569473787413476,0.45746077023325554,0.0,0.0,0.0,0.0,1.0,7519-JTWQH,49.0,3.0,0
1839,0.0,1.0,0.0,0.0,0.3832226539041055,0.42135703078553294,1.0,7274-CGTOD,47.0,3.0,0
1840,1.0,1.0,0.12274152508393248,0.0,0.0,1.0,1.0,2722-JMONI,26.0,5.0,0
1841,0.0,0.0,0.0,0.1931788140353021,2.0,1.0,1.0,7305-ZWMAJ,31.0,,0
1842,1.0,1.0,0.0,1.0,3.0,0.0,0.5950694437799091,0139-IVFJG,29.0,,0
1843,1.0,1.0,0.0,0.11908188836058826,3.0,0.0,0.08306995108406463,2363-BJLSL,1.3797143055040768,4.0,0
1844,0.0,1.0,0.0,0.0,0.3570240919988173,0.0,1.0,3005-TYFRD,45.0,,0
1845,0.044074991419965584,1.0,0.0,1.0,0.22010836850890067,0.1954614762039062,1.0,6032-IGALN,20.0,3.0,0
1846,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4320-QMLLA,42.0,,0
1847,0.0,0.44623109236776176,0.0,0.0,0.39265310473586823,1.0,1.0,2519-ERQOJ,47.0,3.0,0
1848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8329-GWVPJ,40.0,,0
1849,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2984-RGEYA,28.0,5.0,0
1850,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3209-ZPKFI,39.0,,0
1851,0.0,0.0,0.0,0.009506730193872876,0.0,0.0,1.0,4635-EJYPD,0.7755092115187643,3.0,0
1852,0.0,1.0,0.0,0.13094918733305946,0.0,0.0,1.0,8580-AECUZ,35.0,4.0,0
1853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1597-LHYNC,42.0,3.0,0
1854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3648-GZPHF,0.7742207778122016,5.0,0
1855,0.0,0.0,0.0,0.0,0.3739406034180873,0.0,1.0,7136-IHZJA,49.0,3.0,0
1856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0661-WCQNQ,32.0,4.0,0
1857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9391-DXGGG,30.0,3.0,0
1858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3985-HOYPM,0.8459717851732679,3.0,0
1859,1.0,1.0,0.0,0.0,0.0,0.0,0.37068104899397303,1264-FUHCX,20.0,4.0,0
1860,0.0,0.0,0.0,1.0,1.0,1.0,0.7804556831324737,8226-BXGES,41.0,,0
1861,0.0,0.0,0.0,0.0,0.4825209312419303,0.0,1.0,5708-EVONK,64.0,,0
1862,1.0,0.0,0.0,0.0,0.0,0.1710784096478679,1.0,6029-WTIPC,19.0,5.0,0
1863,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8625-AZYZY,42.0,3.0,0
1864,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9058-CBREO,22.0,3.0,0
1865,0.0,0.0,0.0,0.279675963547336,3.0,1.0,1.0,6060-DRTNL,46.0,3.0,0
1866,0.0,0.46327364069496496,0.0,1.0,1.0,0.0,1.0,4510-PYUSH,48.0,5.0,0
1867,0.0,0.0,0.0,0.12775189878304855,0.0,0.0,0.6602990231084443,0188-GWFLE,36.0,4.0,0
1868,0.0,0.0,0.0,0.0,0.0,0.4255846723513596,1.0,4355-HBJHH,49.0,,0
1869,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3807-XHCJH,28.0,,0
1870,0.0,0.39181731412684995,0.0,0.0,0.0,0.0,0.7702330404181138,6075-SLNIL,42.0,3.0,0
1871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4086-WITJG,40.0,,0
1872,0.0,0.0,0.27804963875576527,0.0,0.0,0.0,1.0,6496-SLWHQ,57.0,5.0,0
1873,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1213-NGCUN,60.0,4.0,0
1874,0.0,0.5984081102623907,0.0,0.0,0.0,0.5562034583952318,1.0,5759-RCVCB,64.0,4.0,0
1875,0.0,1.0,0.0,0.0,0.0,0.5574741818350285,1.0,3824-RHKVR,64.0,4.0,0
1876,0.0,1.0,0.0,1.0,2.0,0.3265338612587252,1.0,6036-TTFYU,30.0,4.0,0
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9239-GZHZE,0.0,5.0,0
1878,0.09609338341211354,1.0,0.0,0.0,0.0,1.0,1.0,2189-WWOEW,53.0,4.0,0
1879,0.0,1.0,0.0,0.0,0.0,0.0,0.9548003024152668,5732-IKGQH,52.0,5.0,0
1880,1.0,1.0,0.0,1.0,3.0,1.0,1.0,4464-JCOLN,26.0,3.0,0
1881,0.0,0.0,0.0,0.0,0.0,0.5028198880604299,1.0,3468-DRVQJ,58.0,4.0,0
1882,0.16844848490703226,0.0,0.0,1.0,5.0,0.6921399046980491,1.0,3372-CDXFJ,64.0,,0
1883,0.0,1.0,0.0,0.0,0.24749328898473055,0.0,0.5744827339244107,5840-NVDCG,31.0,3.0,0
1884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6574-MCOEH,54.0,3.0,0
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.9525116184974608,7361-YPXFS,52.0,3.0,0
1886,0.0,0.3737677737310588,0.0,0.0,0.0,0.0,1.0,2868-LLSKM,40.0,3.0,0
1887,0.0,0.0,0.0,0.17856117242954161,1.0,1.0,1.0,9189-JWSHV,37.0,3.0,0
1888,0.0,0.0,0.0,0.2162123432375896,1.0,1.0,1.0,4749-OJKQU,48.0,4.0,0
1889,0.0,1.0,0.0,0.1147516436985317,3.0,0.0,0.07963262747962786,5906-BFOZT,1.3048971749243077,,0
1890,1.0,1.0,0.0,1.0,0.2750903752013109,1.0,1.0,5120-ZBLAI,23.0,,0
1891,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6507-DTJZV,62.0,,0
1892,1.0,0.0,0.0,0.061068921377621155,1.0,1.0,1.0,5982-XMDEX,1.4949470426606364,3.0,0
1893,0.0,0.5533709972801455,0.0,1.0,3.0,1.0,1.0,9300-RENDD,55.0,4.0,0
1894,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3842-QTGDL,51.0,3.0,0
1895,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0675-NCDYU,33.0,4.0,0
1896,0.0,1.0,0.25580440861671144,0.0,0.0,1.0,1.0,6366-XIVKZ,53.0,4.0,0
1897,1.0,0.0,0.13331864255399165,0.0,0.0,1.0,1.0,0704-VCUMB,28.0,5.0,0
1898,0.09032808304637611,1.0,0.0,1.0,2.0,1.0,1.0,3961-SXAXY,35.0,4.0,0
1899,0.060953294835918,1.0,0.0,0.0,0.0,0.0,1.0,7401-JIXNM,34.0,5.0,0
1900,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3871-IKPYH,23.0,,0
1901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9897-KXHCM,52.0,3.0,0
1902,0.0,1.0,0.0,0.0,0.25568245269656376,0.0,1.0,9824-BEMCV,31.0,3.0,0
1903,0.0,1.0,0.0,0.0,0.3414100699565467,1.0,1.0,2121-JAFOM,39.0,3.0,0
1904,0.0,0.0,0.0,0.0,0.4531762095668462,1.0,1.038812077611816,4256-ZWTZI,56.0,5.0,0
1905,0.10409498956473989,1.0,0.0,1.0,3.0,0.42099279897422903,1.0,3721-WKIIL,38.0,3.0,0
1906,0.0,1.0,0.0,0.0,0.4281189614304279,0.4739919461050609,1.0,6992-TKNYO,53.0,3.0,0
1907,0.0,1.0,0.27050306811750185,0.0,0.0,1.0,1.0,4883-KCPZJ,56.0,3.0,0
1908,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7576-OYWBN,44.0,5.0,0
1909,1.0,0.0,0.0,0.0,0.0,1.0,0.3734565100859281,0769-MURVM,20.0,4.0,0
1910,0.0,1.0,0.0,0.19372200553538496,0.39814673007621465,0.4322253359989826,1.0,7114-AEOZE,48.0,3.0,0
1911,0.0811975375422878,0.0,0.0,0.0,0.0,0.4000786765152741,1.0,3646-ITDGM,46.0,4.0,0
1912,0.0,0.0,0.0,0.21221028582616572,0.0,1.0,1.0506051097337006,6227-FBDXH,57.0,3.0,0
1913,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7641-TQFHN,21.0,4.0,0
1914,0.0,0.0,0.0,0.0,0.38841798046126635,0.0,1.0,3165-HDOEW,51.0,5.0,0
1915,0.07171960196728472,1.0,0.0,0.14835391473802337,0.0,0.0,1.0,8069-YQQAJ,40.0,4.0,0
1916,0.0,1.0,0.0,1.0,2.0,1.0,1.0,9750-BOOHV,40.0,4.0,0
1917,0.0723573025359478,1.0,0.0,0.0,0.0,1.0,1.0,2672-OJQZP,39.0,3.0,0
1918,1.0,0.0,0.0,0.10332837254110908,0.0,0.0,1.0,1775-KWJKQ,27.0,3.0,0
1919,0.0,1.0,0.0,0.0,0.0,0.5583758175908978,1.1774383279579312,5196-SGOAK,64.0,,0
1920,0.0,1.0,0.2607039617836416,0.0,0.0,1.0,1.0,6633-MPWBS,54.0,4.0,0
1921,0.0,1.0,0.0,0.16231373146763622,1.0,1.0,1.0,1428-IEDPR,31.0,,0
1922,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2323-ARSVR,53.0,4.0,0
1923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1226-IENZN,56.0,4.0,0
1924,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9620-QJREV,20.0,,0
1925,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2615-YVMYX,39.0,,0
1926,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7774-OJSXI,61.0,4.0,0
1927,0.0,1.0,0.30666894662114724,0.0,0.0,0.0,1.0,4338-EYCER,63.0,5.0,0
1928,0.0,1.0,0.0,0.0,0.0,0.0,0.7716249911657553,2982-VPSGI,42.0,,0
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.9525116184974608,3050-RLLXC,52.0,4.0,0
1930,0.0,0.0,0.0,1.0,0.4615870378717934,1.0,1.0,9207-ZPANB,52.0,,0
1931,0.0,0.0,0.0,0.0,0.0,1.0,0.9392582323822709,2380-DAMQP,51.0,5.0,0
1932,0.0,1.0,0.0,0.0,0.0,0.018285839145911253,1.0,3446-QDSZF,1.173513805526755,4.0,0
1933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100-DDVRV,57.0,3.0,0
1934,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7594-RQHXR,30.0,3.0,0
1935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3795-GWTRD,46.0,,0
1936,1.0,1.0,0.0,0.09734943270867133,0.0,0.0,1.0,8216-AZUUZ,24.0,5.0,0
1937,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8819-WFGGJ,19.0,4.0,0
1938,0.0,0.42318018417778747,0.21705675972919272,0.0,0.0,1.0,1.0,9323-HGFWY,45.0,3.0,0
1939,1.0,0.23563964734329446,0.12030566135116359,0.0,0.0,0.0,1.0,6591-QGOYB,25.0,4.0,0
1940,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0587-DMGBH,63.0,4.0,0
1941,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3521-SYVOR,33.0,3.0,0
1942,0.10206723812697392,0.0,0.0,0.0,0.0,0.0,1.0,4419-UJMUS,59.0,3.0,0
1943,0.0,0.009818229994678481,0.0,0.0,0.025020107366147647,0.0,1.0,1506-YJTYT,0.7841808272164652,4.0,0
1944,1.0,1.0,0.0,0.0,0.1874439407476047,0.0,1.0,2123-AGEEN,20.0,3.0,0
1945,0.0,0.4326363114093057,0.0,0.0,0.0,1.0,1.0,1207-BLKSA,46.0,4.0,0
1946,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0134-XWXCE,2.509189952261647,3.0,0
1947,0.0,0.0,0.17857836802705893,0.0,0.0,1.0,0.6825933638401539,5170-PTRKA,37.0,4.0,0
1948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5862-BRIXZ,35.0,3.0,0
1949,0.0,0.3769136581782045,0.0,0.0,0.0,1.0,1.0,6397-JNZZG,40.0,4.0,0
1950,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1872-EBWSC,51.0,4.0,0
1951,0.08524178000148347,1.0,0.0,1.0,2.0,1.0,1.0,7654-YWJUF,32.0,4.0,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4632-PAOYU,37.0,,0
1953,0.0,0.5331983785519572,0.0,1.0,2.0,1.0,1.0373828289859763,8204-TIFGJ,54.0,4.0,0
1954,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2773-OVBPK,45.0,4.0,0
1955,0.0,0.0,0.29087929192142126,0.0,0.0,1.0,1.0,7927-AUXBZ,60.0,3.0,0
1956,0.0,1.0,0.0,1.0,1.0,1.0,1.2040475829241564,9350-VLHMB,64.0,3.0,0
1957,1.0,1.0,0.0,1.0,1.0,0.06092311318189777,1.0,0674-DGMAQ,1.682515320056206,3.0,0
1958,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0187-QSXOE,26.0,,0
1959,0.0036153312315975418,0.0,0.0,0.0,0.02492136738855931,0.0,1.0,8058-INTPH,0.7811217273614556,3.0,0
1960,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1488-SYSFC,39.0,,0
1961,1.0,1.0,0.0,0.0,0.23087607187714196,0.0,1.0,7762-ONLJY,26.0,5.0,0
1962,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5178-LMXOP,44.0,4.0,0
1963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9522-ZSINC,51.0,4.0,0
1964,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4289-DTDKW,50.0,5.0,0
1965,0.0,0.0,0.1830891222489582,0.0,0.0,1.0,1.0,3158-MOERK,38.0,3.0,0
1966,0.051508859770166726,0.2567150296797414,0.0,0.11048805447146555,0.0,1.0,1.0,8620-RJPZN,27.0,4.0,0
1967,0.12126942024764673,0.0,0.0,1.0,2.0,1.0,1.0,5748-RNCJT,54.0,3.0,0
1968,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3938-YFPXD,20.0,5.0,0
1969,0.0,0.3813734069940046,0.0,1.0,2.0,0.0,1.0,6797-LNAQX,38.0,4.0,0
1970,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9631-RXVJM,24.0,3.0,0
1971,1.0,0.0,0.0,0.09953827281099012,0.0,1.0,1.0,3186-AJIEK,23.0,,0
1972,0.0,1.0,0.2968698402872869,0.0,0.0,0.0,1.0,9174-IHETN,61.0,4.0,0
1973,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5149-QYTTU,22.0,3.0,0
1974,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5549-ZGHFB,49.0,,0
1975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0253-ZTEOB,37.0,5.0,0
1976,1.0,0.0,0.0,1.0,0.24887562144824407,0.2301722582804613,1.0,4291-SHSBH,24.0,5.0,0
1977,0.0,0.4477912161449715,0.0,0.0,0.0,0.0,0.8802663319064159,7613-LLQFO,48.0,5.0,0
1978,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4830-FAXFM,37.0,,0
1979,0.0,0.0,0.0,1.0,2.0,1.0,1.0,8433-WXGNA,42.0,4.0,0
1980,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2025-JKFWI,49.0,5.0,0
1981,0.0,1.0,0.0,1.0,0.4446705264525235,1.0,1.0,0824-VWDPO,48.0,4.0,0
1982,0.0,1.0,0.0,0.1866399228813216,0.0,0.4391668914975665,1.0,0334-GDDSO,50.0,4.0,0
1983,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3323-CPBWR,45.0,,0
1984,0.0,0.0,0.0,0.21930761353633504,0.0,1.0,1.0872883887952807,9817-APLHW,59.0,3.0,0
1985,0.0,1.0,0.0,0.0,0.0,0.0,0.7166723977909015,1004-NOZNR,39.0,4.0,0
1986,1.0,1.0,0.10962317688810111,1.0,3.0,1.0,1.0,6845-RGTYS,28.0,3.0,0
1987,0.0,0.4680093366909977,0.0,0.0,0.0,0.43564719435308347,1.0,8490-BXHEO,50.0,,0
1988,0.0,1.0,0.0,1.0,0.3143741330639118,1.0,1.0,8687-BAFGU,30.0,3.0,0
1989,0.0,1.0,0.0,0.0,0.49342252890992694,1.0,1.0,8756-RDDLT,60.0,3.0,0
1990,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3392-EHMNK,55.0,3.0,0
1991,0.0,0.5937921509897972,0.0,0.2423299676805275,0.49166587507405374,0.0,1.0,8510-BBWMU,63.0,5.0,0
1992,0.08948576988534587,1.0,0.0,1.0,0.4033940004542586,0.0,1.0,3339-EAQNV,46.0,4.0,0
1993,0.08503500348431481,0.4418550119993264,0.22677544088448293,0.0,0.0,1.0,1.0,2146-EGVDT,47.0,3.0,0
1994,0.0,1.0,0.23807520228412526,0.0,0.0,0.0,1.0,9391-TTOYH,49.0,5.0,0
1995,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8450-UYIBU,25.0,4.0,0
1996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9978-HYCIN,35.0,,0
1997,0.0,0.5477938482109623,0.0,0.0,0.46148806186630253,0.5166983730339585,1.0743994024806012,8008-ESFLK,58.0,3.0,0
1998,0.0,0.41467626725645684,0.0,0.0,0.34273906356523925,0.0,1.0,5172-RKOCB,44.0,4.0,0
1999,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4859-ZSRDZ,1.2393831971624465,4.0,0
2000,0.0,1.0,0.003215754318135142,0.0,0.07024788728102854,1.0,1.0,4884-LEVMQ,1.5483412136410202,,0
2001,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8387-UGUSU,57.0,4.0,0
2002,1.0,0.0,0.0,0.07503889233617046,0.0,0.0,0.368902156339471,8266-VBFQL,20.0,5.0,0
2003,0.0,0.0094809759870341,0.0,0.0,0.0,0.0,1.0,9975-GPKZU,0.7773760967038883,,0
2004,0.051209684250332024,1.0,0.0,0.10719681878655722,0.0,0.0,1.0,1984-GPTEH,28.0,3.0,0
2005,0.008930102306045793,1.0,0.0035438073580566594,0.02631122705229531,0.0,1.0,1.0,0897-FEGMU,1.5336117373120117,4.0,0
2006,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4462-CYWMH,55.0,4.0,0
2007,1.0,1.0,0.0,1.0,3.0,1.0,1.0,7771-ZONAT,19.0,5.0,0
2008,1.0,1.0,0.13340412624573686,0.0,0.2351468035411108,0.0,0.5211909468974898,0491-KAPQG,28.0,5.0,0
2009,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7663-ZTEGJ,1.2073075126208839,,0
2010,1.0,0.0,0.07610431585578904,1.0,3.0,1.0,1.0,1867-BDVFH,21.0,4.0,0
2011,1.0,0.0,0.0,0.0,0.23331520625323282,0.0,1.0,8749-CLJXC,28.0,5.0,0
2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2114-MGINA,49.0,,0
2013,0.0,0.0,0.0,1.0,1.0,0.5553215234723611,1.0,9297-EONCV,60.0,4.0,0
2014,0.0,0.5955706712046209,0.0,1.0,6.0,1.0,1.0,2037-XJFUP,56.0,5.0,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.5861609959984373,4789-KWMXN,32.0,,0
2016,1.0,0.23887921170080204,0.0,0.0,0.0,1.0,1.0,9714-EDSUC,25.0,3.0,0
2017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7633-MVPUY,57.0,4.0,0
2018,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5269-NRGDP,52.0,,0
2019,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8805-JNRAZ,23.0,,0
2020,1.0,1.0,0.0,0.0,0.0,0.18830575914593506,0.38995217648289665,1131-QQZEB,21.0,3.0,0
2021,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4201-JMNGR,26.0,,0
2022,0.0575624261393229,1.0,0.0,0.0,0.0,0.0,1.0,6347-DCUIK,32.0,,0
2023,0.11000089981876039,0.0,0.2944492174685771,0.0,0.45986807167822724,0.0,1.0,9931-KGHOA,61.0,3.0,0
2024,0.008820770643677133,1.0,0.0,0.0,0.0,1.0,1.0,8974-OVACP,1.52956521691302,5.0,0
2025,0.0,1.0,0.2086778832825444,0.0,0.0,0.0,1.0,5119-NZPTV,43.0,4.0,0
2026,0.0,0.0,0.1865402425917972,1.0,2.0,1.0,1.0,8221-EQDGL,42.0,4.0,0
2027,0.0,0.3314494035948185,0.0,0.0,0.28531719794863863,0.3137648959498846,1.0,1722-LDZJS,35.0,3.0,0
2028,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0780-XNZFN,49.0,5.0,0
2029,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9531-NSBMR,59.0,5.0,0
2030,0.003912157784068182,0.0,0.0,0.0,0.030834949157404142,1.0,0.012528619368788109,1262-OPMFY,0.3786679533707405,4.0,0
2031,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3948-KXDUF,33.0,3.0,0
2032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2703-AMTUL,60.0,,0
2033,0.0,1.0,0.0,0.0,0.48008179686583957,0.0,1.0,9174-FKWZE,62.0,5.0,0
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.5495259337485351,1399-UBQIU,30.0,4.0,0
2035,0.0,1.0,0.0,0.0,0.03978389098631071,0.0,1.0,1976-AZZPJ,1.1782952267209552,,0
2036,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5569-OUICF,1.528967917249041,3.0,0
2037,0.1116440448340133,1.0,0.0,0.0,0.0,1.0,1.1432677015212862,0322-YINQP,62.0,5.0,0
2038,0.0,1.0,0.18089504267248238,0.2697965795947088,3.0,1.0,1.0,7459-IMVYU,42.0,4.0,0
2039,0.0,0.0,0.002558735100368478,0.0,0.0,0.0,1.0,9979-RGMZT,0.7745897971152252,,0
2040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453-RZFON,64.0,3.0,0
2041,0.0,1.0,0.0,1.0,2.0,0.0,1.0,5766-FTRTS,54.0,4.0,0
2042,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2921-XWDJH,40.0,,0
2043,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5406-KGRMX,30.0,4.0,0
2044,0.0,1.0,0.0,0.0,0.378740157563586,0.0,1.0,8242-JSVBO,48.0,5.0,0
2045,0.05322458180251068,0.0,0.14543538709453752,0.10937709909612857,0.0,0.0,1.0,3720-DBRWL,30.0,4.0,0
2046,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5275-SQEIZ,29.0,5.0,0
2047,0.0,0.0,0.1571861912305767,0.0,0.27734662297811585,1.0,0.6142249009317606,3419-SNJJD,33.0,5.0,0
2048,0.07917802049583497,0.0,0.0,0.0,0.0,1.0,0.8111971715843692,3669-OYSJI,44.0,3.0,0
2049,0.06179324698944313,0.32741083985676966,0.0,0.0,0.0,0.0,1.0,5652-MSDEY,35.0,,0
2050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2483-XSSMZ,54.0,3.0,0
2051,0.0,1.0,0.18907967061482384,0.0,0.0,0.0,1.0,6171-ZTVYB,39.0,3.0,0
2052,0.019933853755649426,1.0,0.0,0.06249073084223362,1.0,1.0,1.0,0956-ACVZC,1.8181690226829572,4.0,0
2053,0.08850376334059351,0.0,0.0,0.0,0.0,0.0,1.0,2393-DIVAI,51.0,5.0,0
2054,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8450-LUGUK,1.1355565052598067,3.0,0
2055,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3910-MRQOY,27.0,3.0,0
2056,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0274-JKUJR,19.0,,0
2057,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4187-CINZD,1.5897733032732828,4.0,0
2058,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4973-RLZVI,38.0,4.0,0
2059,0.10498176226713622,0.0,0.0,1.0,3.0,0.0,1.0,9443-JUBUO,40.0,,0
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.8059713694978516,6383-ZTSIW,44.0,,0
2061,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9837-BMCLM,1.1676321898013966,3.0,0
2062,0.10815564550172159,0.0,0.2956950323101384,0.0,0.0,1.0,1.0,7080-TNUWP,61.0,4.0,0
