,Internet Type,Streaming TV,Total Revenue,Device Protection Plan,Unlimited Data,Payment Method,Online Backup,Contract,Internet Service,Offer,Paperless Billing,Quarter,Avg Monthly GB Download,Total Refunds,Streaming Music,Online Security,Number of Referrals,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
1976,2.0,1.0,8275.19,0.0,0.0,0.0,0.8685211313861742,0.0,1.3717678778323672,2.0,0.0,1.0,73.0,0.0,1.0,0.0,0.0,0.7197756776061279,130.0,1431.99,1.0,0.0,105.4,63.0,1.0,22.73,1.0,6713.2,0743-HNPFG,4.0,0
1977,3.0,0.06208500457712522,1231.86,0.0,0.0,0.1274031626274036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.51,0.0,0.0,20.35,11.610139027736253,1.0,21.19,0.0,617.35,4220-TINQT,,0
1978,1.0,0.0,1922.7,0.2613115048020048,0.0,1.0,0.24770592591905644,2.0,1.0,2.0,0.0,1.0,26.0,0.0,0.24596264627052167,1.0,6.0,0.2076034219498543,80.0,0.0,0.0,0.183537578108485,40.4,46.0,0.0,0.8301831504964443,0.0,1842.7,8064-RAVOH,3.0,0
1979,2.0,0.0,3892.87,1.0,1.0,0.0,0.3337607862881494,0.0,1.0,0.0,0.4168779976146263,1.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,1100.503446760423,1.0,0.0,91.0,28.0,1.0,45.24,0.0,2626.15,3234-VKACU,3.0,0
1980,3.0,0.0,379.11,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19358941715769512,0.0,0.0,209.36,0.0,1.0,19.65,8.0,1.0,26.17,0.0,169.75,7963-SHNDT,4.0,0
1981,1.0,1.0,7008.6100000000015,0.8659875152413852,1.1011597688002654,0.0,1.0,2.0,1.0,0.0,0.8493047196319733,1.0,30.0,0.0,1.0,0.6366271646658471,7.0,1.0,0.0,643.26,1.0,1.0,87.95,61.20129274926317,1.0,9.06,1.0,6365.35,8224-IVVPA,,0
1982,1.0,0.0,852.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.424101201422519,0.0,0.0,0.0,0.3597959627279827,0.0,40.0,0.0,0.0,0.0,24.15,35.0,0.0,0.0,0.0,812.5,7968-QUXNS,4.0,0
1983,1.8827947906389468,0.0,3712.51,0.0,0.0,0.4552943789346074,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2568.71,0.0,1.0,19.1,61.0,1.0,42.11,0.0,1497.9815341353756,5077-DXTCG,4.0,0
1984,3.0,0.0,1343.44,0.031051301290913925,0.0,0.15981771988307297,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5667703552339504,0.0,0.0,6.0,0.03474320106117583,0.0,860.64,0.031857937902567475,0.16286018617208764,20.4,24.0,0.3215974477813759,35.86,0.0,482.8,8540-ZQGEA,5.0,0
1985,2.0,0.0,5699.89,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,52.0,1.9570124287832267,1.0,0.0,0.0,1.0,0.0,635.04,1.0,0.0,95.1,54.0,1.0,11.76,1.0,5064.85,8338-QIUNR,3.0,0
1986,3.0,0.0,2686.0600000000004,0.06780573565187073,0.0,0.31606626368476765,0.0,0.6790137305349517,0.0,0.0,0.23891710097768465,1.0,0.0,0.0,0.0,0.1064424068273916,0.0,0.0,0.0,1689.61,0.0,0.0,25.25,41.0,1.0,41.21,0.2598909220223752,996.45,4083-EUGRJ,4.0,0
1987,3.0,0.0,3765.4731944646505,0.0,0.0,0.0,0.0,1.0415641958356188,0.0,0.0,0.32676068833597377,1.0,6.770658642785057,1.698551495529628,0.0,0.0,9.0,0.0,4.734567849356536,2973.52,0.0,1.0,19.95,62.0,1.0,47.96,0.0,1244.8,5828-AVIPD,,0
1988,3.0,0.0,812.7,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06845582615827851,0.0,0.0,0.0,0.0,230.85,0.0,0.0,20.6,27.0,1.0,4.33299292766753,0.0,581.85,4631-OACRM,4.0,0
1989,1.0,1.0,1540.2,1.0,1.0,0.07840431329297529,1.0,1.0,1.0,0.0,0.18513976255569173,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.05,25.0,0.18849596175686642,0.0,0.0,1378.6870171087503,4872-JCVCA,,0
1990,0.09343390272208112,0.0,198.2781176721417,0.0,0.0,1.0,0.009455348968815901,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27799773863779015,123.16,0.0,0.0,20.4,1.9553269219312475,1.0,2.151632480089581,0.0,94.5,0365-GXEZS,3.0,0
1991,2.28436022643023,1.0,8550.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,0.7304425192193076,0.0,1660.8,1.0,0.0,104.65,76.15501325649804,1.0,31.662425548526343,1.0,6889.8,3454-JFUBC,4.0,0
1992,0.0,0.0,5801.87,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1354.32,0.0,0.0,68.75,66.0,1.0,20.52,0.6451318624184288,4447.55,7698-YFGEZ,4.0,0
1993,2.0,1.0,4190.02,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,17.0,0.0,1.0,0.0,9.0,1.0,0.0,55.02,1.0,1.0,99.0,42.0,1.0,1.31,0.0,4135.0,3726-TBHQT,,0
1994,0.0,1.0,2937.0600000000004,0.3787795690408552,1.0,0.0,0.0,1.0,0.5566348909194958,3.0,0.0,1.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,183.26,0.4090776199049726,0.0,77.2,34.0,1.0,5.39,1.0,2753.8,1291-CUOCY,5.0,0
1995,0.0,0.0,425.74321515342336,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.05455607473327606,1.0,85.0,0.0,0.05720270568119873,0.0,4.0,0.0,0.8244034872491641,0.0,0.0,0.04117563314517849,24.85,19.0,0.0,0.0,0.0,434.8,4929-XIHVW,5.0,0
1996,0.0,0.0,107.25,1.0,1.0,0.005233104630926363,0.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,0.011953232158383821,0.0,0.0,0.0,0.0,1.819194037168364,3.0,0.0,0.0,0.0,107.25,0463-ZSDNT,3.0,0
1997,3.0,0.0,1590.42,0.0,0.0,0.0,0.0,0.0,0.1761669147353749,0.3022878345155938,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0784568408992232,0.0,739.22,0.0,1.0,19.6,46.0,1.0,16.07,0.0,851.2,1131-SUEKT,5.0,0
1998,2.0,1.0,2637.0,1.0,1.0,0.0,0.0,2.0,0.5078291775379595,3.0,0.0,1.0,13.49088123632656,0.0,1.0,0.0,0.0,1.0,4.927219094869646,123.5,1.0,0.0,99.3,25.0,1.0,4.94,0.0,2513.5,8100-HZZLJ,,0
1999,2.0,0.0,8302.710000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,4.0,0.5018281635793636,0.0,3167.36,0.0,1.0,81.05,64.0,1.0,58.91052998189981,0.0,5135.35,3791-LGQCY,3.0,0
2000,2.0,0.0,1590.96,0.0,0.0,0.0,0.11963271234954488,0.33084228291097845,1.0,4.0,0.16175659693380254,1.0,10.0,0.0,0.0,0.0,0.0,0.0,150.0,509.21,0.0,0.0,70.15,14.171612560494179,1.0,39.17,0.0,931.75,8124-NZVGJ,5.0,0
2001,2.0,1.0,10368.31,1.0,1.0,0.0,1.0,1.0,1.50976776620322,0.0,1.0,1.0,40.541595731079035,0.0,1.0,1.0,1.0,1.0,0.0,2972.16,0.9793061600810322,1.0,140.2023974241504,64.0,1.0,46.44,1.0,7396.15,8148-NLEGT,4.0,0
2002,3.0,0.017129262508188733,700.6999999999998,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.8,0.0,0.0,19.7,12.0,0.16610946860682932,36.65,0.0,260.9,9138-EFSMO,4.0,0
2003,2.7631401888470375,0.588701066585921,7750.07,0.0,0.846051923279626,1.0,0.5906427473178009,2.0,1.0,0.0,0.0,1.0,16.0,2.9599394829439487,0.0,1.0,3.7412363650045126,1.0,0.0,2881.67,0.0,1.0,74.0,67.0,1.0,43.01,1.0,4868.4,8495-LJDFO,3.0,0
2004,3.0,0.008057055151393093,579.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011928849042911619,0.0,393.9,0.0,0.0,20.0,10.0,1.0,39.39,0.0,185.4,0468-YRPXN,3.0,0
2005,3.0,0.0,4293.690000000001,0.0,0.3239151221745916,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19479371085711533,2.0,0.0,0.0,2442.24,0.0,1.0,26.1,72.0,0.9702079766293779,45.03958872407751,1.0,1851.45,5959-BELXA,3.0,0
2006,2.0,0.79482314407011,8293.14,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9147670001774032,1.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,2264.19,0.0,0.0,85.45,71.0,1.4173314572704643,31.89,1.0,6028.95,7876-AEHIG,4.0,0
2007,2.0,1.0,3130.91,1.0,1.0,1.0,0.0,0.0,0.42456797429868415,3.0,1.0,1.0,11.437846477745676,0.0,0.23530367674271788,0.0,1.4954474940544826,0.0,0.0,1058.16,0.0,0.3425653825264325,88.95,24.0,1.0,19.743495027819353,1.0,2072.75,6857-VWJDT,3.0,0
2008,1.6772956621630855,1.0,5723.540000000001,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,42.0,0.0,1.0,1.0,0.0,0.0,0.0,1406.19,1.0,0.0,80.20003592456641,57.0,0.9490988966530522,24.67,0.0,4317.35,2616-FLVQC,4.0,0
2009,0.0,0.0,1212.0,0.0,0.12814663205694396,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.098383224079936,0.0,0.0,0.0,0.0,0.07156339996380776,1.8555183480981805,475.2,0.08896444788680355,0.0,48.85,15.0,0.23409077741671036,31.68,0.0,736.8,6244-BESBM,5.0,0
2010,0.17603223185794686,0.0,512.79,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,82.0,0.0,0.0,0.03430639900794615,0.0,0.0,0.0,176.64,0.0,0.0,80.1,4.0,1.0,44.16,1.0,336.15,0689-NKYLF,3.0,0
2011,3.0,0.0,480.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2575434915741315,0.0,0.0,344.12,0.0,0.0,19.45,4.713133970098103,1.0,49.16,0.0,136.75,5348-CAGXB,3.0,0
2012,0.0,1.0,3128.55,0.4262530156007088,0.5270320005999415,0.0,1.0,2.0,1.0,2.0,0.0,1.0,26.0,0.0,0.0,1.0,6.0,1.0,120.0,0.0,0.0,1.0,48.7,62.0,0.0,0.0,0.3683342534529353,3008.55,9572-WUKSB,3.0,0
2013,1.0,0.0,976.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.4744856177777868,0.0,1.4936070064187128,383.37,0.0,1.0,43.8,9.02579324442839,1.0,29.49,0.0,592.65,9283-LZQOH,3.0,0
2014,0.394074648564574,0.0,1146.7698847702084,0.09355802739949677,0.136215033499332,2.0,0.0,2.0,0.0,2.0,0.12527854260958843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.69,0.1003615596596674,0.12798999253531965,20.0,41.0,1.0,10.09,0.126223404870984,810.3,8041-TMEID,4.0,0
2015,3.0,0.0,1247.82,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.4342148941462021,0.0,0.0,1.0,0.11528300523646762,0.0,177.32,0.0,1.0,19.85,52.0,1.0,3.41,0.0,1070.5,7838-LAZFO,4.0,0
2016,2.0,0.14559829380947595,1104.62,1.0,1.0,0.0,0.1308169029614127,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.12834023574520081,0.0,0.48695359930888243,1.0,0.0,104.72,1.0,0.0,94.2,9.656797510365505,0.15220757117219294,9.52,0.12849681540432384,999.9,2999-AANRQ,3.0,0
2017,3.0,0.0,574.0419529150222,0.0,0.0,0.06931128291494153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.84,0.0,0.0,5.6740224810193105,12.0,1.0,32.32,0.0,246.7,2242-MFOTG,3.0,0
2018,2.0,0.0,5682.4,1.0,1.0,0.0,0.6148597555396196,1.055630203616571,0.9666452608110098,0.0,1.0,1.0,25.793260063648663,0.0,0.5959027189544157,0.0,0.0,0.0,0.0,917.4,0.0,0.0,85.3443959217231,60.0,1.0,17.6661004972148,1.0,4765.0,5204-QZXPU,,0
2019,1.0,0.0,4500.07,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,57.0,0.0,0.34834609373693404,0.0,0.0,1.0,80.0,1412.82,1.0,0.0,58.617489375521394,47.0,1.0,30.06,0.0,3007.25,4806-DXQCE,,0
2020,1.0,0.0,89.88,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28,0.0,0.0,44.6,1.0,1.0,45.28,0.0,44.6,2819-GWENI,4.0,0
2021,1.0,1.0,238.32,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029536302308748635,1.0,11.0,0.0,0.0,0.0,0.10359885330812608,1.0,0.4453491919108406,12.12,0.0,0.02344849612201709,63.75,4.0,1.0,3.03,0.0,226.2,2789-CZANW,5.0,0
2022,2.0,1.0,8489.76,1.0,0.0,0.0,1.0,1.5703390378680078,1.0,0.0,0.0,1.0,25.0,0.0,1.0,0.7137572725610614,3.812760226138074,0.0,80.0,1327.26,1.0,1.0,109.25,66.0,1.268343634325248,20.11,1.0,7082.5,9992-RRAMN,,0
2023,3.0,0.0,670.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8684023318582876,0.0,0.0,0.0,0.0,0.0,0.0,143.52,0.07310783914188072,0.0,9.655767858376976,24.0,1.0,5.98,0.07508749939857379,527.35,6050-IJRHS,,0
2024,3.0,0.0,1600.15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,585.9,0.0,1.0,22.95,14.719434629637188,1.0,13.95,1.0,1014.25,4785-NKHCX,5.0,0
2025,2.0,0.2255901323415023,2921.61,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30618239306449735,1.0,10.267878315477553,0.0,0.0,0.0,9.0,0.0,0.0,1070.96,0.0,1.0,87.0,22.0,1.0,19.912697176508935,0.0,1854.7001684631862,8908-SLFCJ,4.0,0
2026,0.47713208144693386,0.138024107847068,1524.12,0.1303905346311999,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,421.5961518132771,1.0,0.0,20.22410978069294,12.0,1.0,40.06,0.0,1043.4,0234-TEVTT,5.0,0
2027,0.0,0.0,2632.649671874104,0.0,1.0,0.22281775203898177,0.0,1.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,9.0,1.0,0.0,892.8000000000002,1.0,1.0,64.0,31.0,1.0,28.8,0.0,1910.75,6476-EPYZR,4.0,0
2028,0.0,1.0,865.26,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.1007342360361648,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,149.16,1.0,0.08912958821279379,64.9,11.0,1.0,13.56,0.0,716.1,9601-BRXPO,5.0,0
2029,1.4290676258483788,0.0,3210.829788458684,0.0,0.0,0.3503986958202655,0.0,0.7856191693352952,0.0,0.0,0.0,1.0,0.0,0.0,0.14663522231128526,0.0,10.0,0.0,4.649247278312248,1824.44,0.0,1.0,25.75,31.32444608021633,1.0,26.83,1.0,1686.15,8092-NLTGF,4.0,0
2030,1.8843878609163442,1.0,7268.255052630181,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8596381346416349,1.0,48.0,0.0,1.0,1.0,0.0,1.0,0.0,1372.8,1.0,0.0,110.05819948208949,60.0,1.0,22.88,0.0,6236.75,6917-FIJHC,4.0,0
2031,3.0,0.0,1291.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.026672593180797,0.0,0.0,0.0,8.0,0.0,0.0,573.87,0.0,1.0,19.85,37.0,1.0,15.51,0.0,717.5,4628-CTTLA,,0
2032,3.0,0.0,2352.75,0.10281453045171367,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.7,0.10867301058232708,0.0,26.45,43.0,0.5138821779923731,28.9,1.0,1110.05,6827-IEAUQ,4.0,0
2033,2.0668388416817827,1.0,8192.43,0.0,1.1848681395285108,0.0,1.0,2.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.687216941228356,8.0,0.0,0.0,1349.28,0.0,0.8409658763046249,95.1,72.0,1.0,18.74,1.0,6843.15,3658-KIBGF,3.0,0
2034,1.0,0.06526922465940814,432.25,0.0,1.0,0.02109552187590448,1.0,0.0,1.0,4.0,0.0,1.0,73.0,0.1413704553331987,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,35.5,12.0,0.05192896618854106,0.0,0.0,432.25,4909-JOUPP,,0
2035,2.0,0.0,2047.16,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.23328544261885834,1.0,20.0,0.0,0.0,0.0,7.0,1.0,0.0,304.71,0.0,1.0,79.2,21.0,1.0,14.51,0.0,1616.175858002726,7905-TVXTA,3.0,0
2036,1.0,0.0,594.0500000000002,0.0,1.0,1.0,0.033757244558829155,0.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,296.7000000000001,0.0,1.0,48.8,6.0,1.0,49.45,0.060343043106698684,297.35,6435-VWCCY,4.0,0
2037,0.5108628995511516,0.0,2643.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.906579390144225,0.8586522592893292,0.0,0.0,0.0,1.0,130.0,68.8,0.0,0.0,55.45,43.0,1.0,1.6,0.0,2316.1534857614056,7409-JURKQ,4.0,0
2038,0.0,1.0,2409.9,0.0,1.0,1.0,0.31994653562204556,0.3919882813574393,1.0,0.0,0.0,1.0,27.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,49.65,49.0,0.0,0.0,0.0,2409.9,3049-SOLAY,4.0,0
2039,2.0,1.0,6134.18,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6891089280933068,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1467.18,0.0,0.6475053243309611,89.8,54.0,1.0,27.17,0.0,4667.0,8903-XEBGX,3.0,0
2040,2.0,0.0,89.26,0.0,0.0,0.0,0.0,0.0,1.0,0.012926238879579032,1.0,1.0,14.0,0.0,0.009308309850795869,0.0,0.0,0.0,10.0,9.36,0.0,0.0,69.9,1.0,1.0,9.36,0.0,69.9,0260-ZDLGK,4.0,0
2041,2.0,0.0,7315.12,0.0,1.0887789640199166,0.0,1.0,2.0,1.0,1.0,0.0,1.0,33.931972174319185,0.0,1.0,0.6301063667054204,3.0,1.0,0.0,631.7199999999998,1.0,1.0,95.1,68.0,1.0,16.288274239514873,0.0,6094.642241523461,3301-LSLWQ,3.0,0
2042,3.0,0.0,297.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.11185756352452614,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,19.4,12.0,1.0,8.25,0.0,198.1,1518-OMDIK,3.0,0
2043,2.0,1.0,5137.35337052687,0.511468774006438,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1311.2,0.5504566080477753,0.0,102.65,46.93754226984075,1.0,32.78,1.0,4108.15,2373-NTKOD,4.0,0
2044,2.0,0.0,8378.83,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,69.0,0.0,1.0,0.0,8.0,0.0,0.0,2153.1943278020076,1.0,1.0,92.85,64.0,1.0,37.47,1.0,5980.75,0661-XEYAN,4.0,0
2045,2.0,1.0,9311.421259121451,1.0,1.2012051270989375,1.0,0.8697969105917583,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.7007124384208566,1.0,0.0,0.0,2757.6,0.0,1.014234806872504,97.95,72.0,1.0,38.3,1.0,7114.25,8096-LOIST,4.0,0
2046,3.0,0.0,1524.37,0.0,0.0,0.0,0.1084984351507584,2.0,0.0,0.27813602281988625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31402266616093,617.32,0.0,0.0,18.45882948353617,46.0,1.0,13.42,0.0,907.05,2176-OSJUV,5.0,0
2047,3.0,0.0,2072.75,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10884802222365945,0.0,0.0,0.0,863.8444608082074,0.11442550690339742,0.22865278855862917,24.6,40.0,1.0,27.47,0.20439320414986975,973.95,7410-KTVFV,,0
2048,1.0,1.0,605.75,0.0,1.0,0.0,1.0,0.0,0.1222695082544964,4.0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.95,12.0,0.0,0.0,0.0,605.75,4291-HPAXL,3.0,0
2049,2.0,0.0,851.54,0.0,1.0,0.0,0.0,0.16577152699332878,1.0,0.0,0.0,1.0,6.0,0.30654472230424445,0.0,1.0,0.3919162416876049,0.0,0.0,189.99,0.09121002360226718,0.0,12.160873958556744,9.0,1.0,21.11,0.0950150141093614,661.55,1261-FWTTE,3.0,0
2050,1.7115517915494276,0.0,5624.459999999999,0.0,1.0,0.0,0.0,0.0,0.8394921492468459,2.0,1.0,1.0,27.0,0.0,0.48883970769606,0.0,9.0,1.0,0.0,1507.56,0.5521597893288738,1.0,77.30788619323157,51.0,1.0,29.56,1.0,4116.9,2569-WGERO,4.0,0
2051,2.0,1.0,5069.91,1.0,1.0,1.0,1.0,0.0,0.910064048738125,2.0,1.0,1.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,575.26,0.0,1.0,90.4,49.0,1.0,11.74,0.0,4494.65,5985-TBABQ,3.0,0
2052,1.0,0.0,5010.91,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,1728.16,0.0,0.0,60.25,56.0,1.0,30.86,0.5368030936388746,3282.75,4723-BEGSG,,0
2053,3.0,0.0,241.82,0.0,0.0,0.0,0.006457028958428331,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.12,0.002768544799632968,0.0,20.2,4.0,1.0,46.53,0.0,84.04007243012931,3714-XPXBW,3.0,0
2054,1.0,0.0,2050.05,0.0,0.0,1.0,0.16764651901529093,1.0,0.27884601515439694,0.3543816780301645,1.0,1.0,7.509984289513476,0.0,0.15505530338214532,1.0,3.0,1.0,100.0,675.6,1.0,1.0,64.15,20.0,1.0,33.78,0.0,1355.261866169565,2684-EIWEO,4.0,0
2055,2.0,0.04116127017077354,479.16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,154.96,0.0,0.0,80.3,4.0,1.0,38.74,1.0,324.2,4373-MAVJG,3.0,0
2056,3.0,0.0,26.705291532666777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0029778623143838505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,19.55,1.0,1.0,8.23,0.0,19.55,3192-LNKRK,4.0,0
2057,2.0,1.0,3173.44,0.0,1.0,0.19647592073219983,1.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.27986980441278325,1.4104615861116083,1.0,5.703069563753925,379.89,0.0,0.0,100.75,27.0,1.0,14.07,1.0,2793.55,9885-CSMWE,,0
2058,1.0,0.0,670.25,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.08375382209281246,1.0,3.0,0.0,0.0,0.0,0.0,0.06975784033504683,1.2618579489393933,60.78539805359951,0.0,0.0,53.75,12.0,1.0,1.8,0.0,648.65,7094-MSZAO,,0
2059,3.0,0.0,1790.61,0.0,0.0,1.0,0.10489066883046493,1.0,0.19027330571983903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,873.46,0.0,1.0,25.6,34.0,1.0,25.69,1.0,917.15,5906-DVAPM,,0
2060,0.0,0.16193848703247674,2163.140000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0462671216869108,1.0,0.0,816.24,0.0,1.0,58.35,24.0,1.0,34.01,1.0,1346.9,7706-DZNKK,,0
2061,1.0,1.0,4558.85,1.0,0.7330234270088511,1.0,1.0,2.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,9.0,1.0,80.0,0.0,1.0,1.0,72.6525550566968,72.0,0.0,3.6935778296690227,0.0,4078.4390441335577,6164-HAQTX,4.0,0
2062,1.0,0.0,264.37,0.0,1.0,0.02032947426514727,0.024891454283263868,0.0,1.0,0.0,0.0,1.0,1.077842356692627,0.0,1.0,0.0,0.0,1.0,0.0,67.47,1.0,0.0,60.65,3.0,1.0,22.49,0.02924906551783497,196.9,4501-UYKBC,5.0,0
2063,3.0,0.0,665.5595223045627,0.0,0.07352186313647742,1.0,0.0511481782222067,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.04322795826057626,0.0,0.0,0.0,275.12,0.0,0.0,24.1,19.0,1.0,14.48,1.0,439.2,3391-JSQEW,,0
2064,3.0,0.0,3124.56,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.3254756021185794,0.0,0.0,2.0,0.0,0.0,2052.96,0.0,1.0,20.85,30.28485644228387,1.0,39.48,0.29910174501244025,1071.6,7129-AZJDE,4.0,0
2065,0.0,1.0,8681.58,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,27.0,0.0,1.0,1.0,4.038330571572588,1.0,14.440338561641957,2224.43,1.0,1.0,120.55322132136378,71.0,1.0,31.33,1.0,6457.15,7163-OCEQI,3.0,0
2066,3.0,0.0,1554.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.056952052022880235,0.0,870.22,0.0,1.0,15.94165198933326,26.0,1.0,16.052741802907928,1.0,684.05,9921-ZVRHG,5.0,0
2067,2.0,0.0,5067.3997325558,0.4638530769120039,1.0,1.0,0.0,1.045853009316263,1.0,2.0,1.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1532.85,0.49856418122978935,1.0,70.52454995950545,55.0,1.0,27.87,0.0,3842.6,9621-OUPYD,,0
2068,3.0,0.0,305.2800000000001,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.11817496674297817,0.0,0.0,0.0,0.0,0.4638381381899179,123.48,0.0,0.0,20.4,9.0,1.0,13.72,0.0,181.8,4423-YLHDV,5.0,0
