,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
2399,8605-ITULD,1.0,1.0,48.0,0.0,0.0,0.42016713168557035,0.0,0.0,1.0,0.0,0.0,35.0,95912.0,38.982372999999995,-122.047751,1495.0,4796.0,1.0,1.0,1.0,4.039833075057381,70.0,0.0,1.0,31.13,1.0,1.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9814960808794584,0.0,95.0,6602.9,0.0,0.0,2038.3131259908093,8782.0,4.0,0
2400,6551-VLJMV,1.0,1.0,61.0,0.0,0.0,0.5441718331977647,0.0,0.4879807047988576,1.0,0.0,0.0,59.0,95914.0,39.396584999999995,-121.38028999999999,1497.0,626.0,1.0,1.0,1.0,10.0,24.0,3.0,1.0,13.546429374309739,0.0,1.0,0.7819724937346662,30.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5051038324276917,0.26944079684071076,0.0,74.4,1712.9,0.0,0.0,690.167634047763,2501.54,,0
2401,5692-ICXLW,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,95917.0,39.457388,-121.818201,1499.0,3169.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,39.55,0.0,1.0,0.03949061185529499,0.4130383362814805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,74.3,74.3,0.04337860137409708,0.0,39.55,113.85,5.0,0
2402,7878-JGDKK,1.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,116.0,95918.0,39.292334000000004,-121.32059699999999,1500.0,1477.0,1.0,1.0,1.0,10.0,70.0,0.0,0.0,0.0,0.0,1.0,0.649453942835579,19.67646696063797,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6352914421144759,1.0,1.0,0.0,51.05,3635.15,0.0,7.071698326054415,0.0,3755.15,4.0,0
2403,7410-YTJIK,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.0,95928.0,39.681488,-121.83721000000001,1507.0,32848.0,1.0,1.0,0.0,0.0,14.0,0.0,0.21441285194442872,5.008572583109026,0.0,1.0,2.0,26.0,0.0,0.1430973701374666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.45,1117.55,0.0,0.0,264.7423355606218,1375.99,4.0,0
2404,3707-GNWHM,1.0,1.0,24.0,0.04399895135294247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,261.0,95935.0,39.381174,-121.21191,1511.0,614.0,1.0,1.0,0.0,0.13403370492343505,2.4832587117174025,0.053810863121202465,1.0,27.54,0.0,0.0,3.0,0.5936289869000113,0.0,0.0,0.0,0.0,0.00736208491492255,0.0,0.0,0.0,0.0,0.0,0.029805336789163844,2.5026309757879677,110.15,0.0,0.0,165.24,249.69353576416233,4.0,0
2405,7271-AJDTL,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,8.0,0.0,1.0,45.04,0.0,1.0,1.0,73.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,64.1,504.05,0.0,10.0,303.8166758516356,874.3699999999999,,0
2406,0301-FIDRB,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.4535661771555722,1.0,0.0,0.0,374.0,95944.0,39.564113,-120.86883600000002,1519.0,76.0,1.0,1.0,0.0,0.0,26.0,3.0,1.0,40.14,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2968465871672674,1.0,0.7046963938895128,0.38299978570097026,0.0,95.85,2475.35,0.0,5.716867982860976,928.6281889540597,3518.99,,0
2407,0689-DSXGL,1.0,1.0,54.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,384.0,95947.0,40.160385999999995,-120.83542800000001,1522.0,2064.0,1.0,1.0,0.0,0.0,29.0,3.0,1.0,2.0,0.0,0.0,3.0,2.726068542142122,0.0,0.0,0.0,0.0,0.0,0.07311658398078236,0.06404132683000695,0.08741199282861548,1.0,0.0,2.0,19.85,489.7239979122694,0.0,0.0,58.0,593.05,4.0,0
2408,6094-ZIVKX,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,387.0,95948.0,39.346897999999996,-121.75953700000001,1523.0,9763.0,1.0,1.0,0.0,0.0,25.0,3.0,1.0,30.28,0.0,0.0,3.0,0.0,0.0,0.0,0.028576983171985156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.05,461.3,0.0,0.0,757.0,1100.3240028809976,5.0,0
2409,8544-JNBOX,1.0,1.0,54.0,0.0,0.0,0.47165727549161707,0.0,0.0,1.0,0.0,0.0,552.9299660557708,95955.0,39.281194,-122.226568,1529.0,1146.0,1.0,1.0,0.0,0.0,14.750934875854407,4.0,1.0,13.76,1.0,1.0,0.4220773099763682,4.0,0.13926378337503836,0.0,0.0,0.0,1.0,0.19698415306867398,1.0,1.0,0.0,0.0,2.0,69.6,1394.55,0.0,0.0,286.64084209967524,1655.99,4.0,0
2410,4933-IKULF,1.0,1.0,61.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,653.0,95959.0,39.333737,-120.858667,1532.0,17269.0,1.0,1.0,1.0,5.0,14.147157818691618,3.0,0.3498946078170425,40.81,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03826645534990815,0.0,0.0,0.0,0.0,1.0,0.12939507029069877,2.0,20.25,574.3018986702859,0.0,0.0,979.44,1419.19,4.0,0
2411,8711-LOBKY,1.0,1.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,674.0,95960.0,39.423046,-119.16656444370841,1533.0,565.0,1.0,1.0,1.0,4.0,14.0,4.0,1.0,21.34,0.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,0.08515751208470917,0.08649039731624286,0.0,1.0,0.0,0.0,0.0,48.8,664.4,0.0,0.0,298.76,963.16,5.0,0
2412,2978-XXSOG,1.0,0.2190890843539513,23.0,0.044237097414964975,0.0,1.0,0.0,0.0,1.0,0.0,0.0,561.4252319651873,95961.0,36.712691037469234,-121.55325,1534.0,6439.0,1.0,1.0,0.6140580407764127,2.0,64.0,0.9209553278916031,1.0,18.03,0.0,1.0,1.5825043828420076,42.0,1.0,1.0,0.6188543928189093,1.0,0.0,0.6666612703431711,0.5865747856395381,1.0,2.0,1.0,2.0,74.35,4759.55,2.103697149178298,0.0,1153.92,5913.47,3.0,0
2413,1513-XNPPH,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,709.0,95965.0,36.43451296129651,-121.552866,1537.0,17782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2414,2786-GCDPI,1.0,1.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,787.0,193.43713516275102,39.424957,-0.2470808932634084,1.6080175952443791,49.27529229128635,1.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.37544056604715786,0.0,1.0,1.0,0.3531690757787227,1.0,1.0,1.0,1.0,45.0,2689.35,0.0,0.0,0.0,2627.2606039433554,3.0,0
2415,6651-RLGGM,1.0,0.0,59.0,0.0,0.0,0.5114015786947709,0.0,0.0,1.0,0.0,0.0,184.0,95973.0,39.903271999999994,-121.843567,1544.0,26971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0
2416,3932-IJWDZ,1.0,1.0,53.0,0.0,0.23288695408701982,1.0,1.0,3.0,,,,,,,,,,1.0,1.0,0.3290700438153829,3.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,17.4152681866432,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,48.9,3124.164473317245,34.44,6.330163712321807,0.0,3492.56,3.0,0
2417,0853-NWIFK,1.0,0.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1045.0,95986.0,36.878847248530576,-120.78686699999999,1554.0,145.0,1.0,1.0,1.0,6.0,58.0,0.0,0.4414834118470375,17.21,0.0,0.0,3.0,0.0,0.11897118035394662,0.0,0.0,0.0,0.0,0.0,0.11614714471262086,0.0,2.0,0.0,1.0,20.3,1160.75,25.57,0.0,998.18,2133.36,3.0,0
2418,3298-QEICA,1.0,1.0,25.0,1.0,0.09621059689286664,0.31188775317576983,1.0,3.0,1.0,0.0,0.0,1069.0,95987.0,39.117537,-122.284654,1555.0,4579.0,1.0,1.0,1.0,5.0,32.840676752193474,0.0,1.0,18.36,0.4211255950589019,0.6264501198548735,2.0,85.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43242373947401264,0.0,89.85,3091.75,1.303132858220192,0.0,624.24,3701.06,5.0,0
2419,9504-YAZWB,1.0,0.0,49.0,0.0,0.0,1.0,0.2196351769474122,1.0,1.0,0.0,0.0,1097.0,95991.0,39.027409999999996,-121.61498200000001,1557.0,34967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0
2420,8229-MYEJZ,1.0,0.45716603959909224,49.0,0.0,0.23849753817045358,0.0,0.0,0.0,1.0,0.0,0.0,803.0,96002.0,36.13903269337577,-120.43970897644053,1560.0,30338.0,1.0,1.0,0.0,0.0,58.0,0.0,1.0,29.674731920353448,0.0,0.0,3.0,0.0,0.0,0.0,0.06410257842409517,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,19.15,1035.5,1.0750612327826294,0.0,1699.98,2469.4257361881987,5.0,0
2421,1086-LXKFY,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.31681326744000277,1.0,0.0,0.0,803.0,96003.0,40.677649,-122.29467,1561.0,41476.0,1.0,1.0,1.0,9.0,3.0,0.0,1.0,45.33,0.017571632630243854,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050209849771853624,0.0,2.0,19.1,52.0,0.0,0.0,135.99,187.99,5.0,0
2422,7880-XSOJX,1.0,0.5611513178134212,60.0,0.0,0.0,0.5217588115260466,0.0,0.0,1.0,0.0,0.0,67.0,96008.0,40.722733000000005,-122.10966599999999,1564.0,899.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.47,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012951865562534543,0.0,2.0,20.25,71.2,0.0,0.0,4.41,75.61,3.0,0
2423,5322-ZSMZY,1.0,1.0,1.173513805526755,0.0,0.0,0.018285839145911253,0.0,0.0,1.0,0.0,0.0,79.0,96010.0,40.775271999999994,-123.28741399999998,1566.0,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2424,2550-QHZGP,1.0,0.0,50.0,0.0,0.0,0.0,0.17800213168336773,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,68.0,0.0,1.0,9.82,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2462310184185203,0.0,0.0,0.0,2.0,0.2741125035207243,0.0,25.5,1821.8,16.85,0.0,598.8534922068673,2472.71,5.0,0
2425,0071-NDAFP,1.0,0.1991790546281157,21.0,1.0,0.0,0.18887201625805689,0.0,0.0,1.0,0.0,0.0,147.0,96015.0,41.486953,-120.913975,1570.0,417.0,1.0,1.0,0.0,0.0,1.0,0.025338002923180628,1.0,39.19,0.0,1.0,1.0,69.0,0.0,0.014292115229348002,0.0,0.0,0.0,1.0,1.0,0.019692490523613635,0.0,1.0,0.011962683670160465,55.25,111.83042141117839,0.0,60.0,39.19,154.44,5.0,0
2426,6461-PPAXN,1.0,1.0,58.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,170.0,96017.0,41.121108,-122.33661299999999,1572.0,228.0,1.0,1.0,0.0,0.0,40.0,2.0,1.0,26.41,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16779500837849978,0.0,20.4,854.9,32.55,0.0,1056.4,1741.3345023693023,5.0,0
2427,9013-AQORL,1.0,0.0,28.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,907.0,96019.0,40.692523,-122.369876,1573.0,6277.0,1.0,1.0,1.0,10.0,72.0,0.0,1.0,63.450313709690555,1.0,1.0,2.0,48.0,1.0,1.0,1.0,1.0,1.0818240231986058,1.0,1.0,1.0,2.0,1.0,0.0,117.6,8308.9,5.44,0.0,3385.44,11688.9,3.0,0
2428,4585-HETAI,1.0990518674970702,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,96020.0,40.243494,-121.15473300000001,1574.0,2664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0
2429,8701-DGLVH,1.0,0.0,62.0,0.0,0.0,0.0,0.21907613620123828,0.0,1.0,0.0,0.0,217.0,96021.0,39.913777,-122.289984,1575.0,13840.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,41.93,0.0,0.0,3.0,0.0,0.010054465538552706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07924354623181995,0.025662578412463315,1.0,19.65,92.05,0.0,0.3726648426588271,209.65,301.7,,0
2430,2651-ZCBXV,1.0,0.0,39.0,0.0,0.0,1.0,1.0,0.36748408709112956,1.0,0.0,0.0,265.0,96024.0,40.586588,-122.903677,1578.0,960.0,1.0,1.0,1.0,5.0,64.0,2.0,1.0,32.689218528785155,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.40519185522918305,1.0,0.5207262147798767,0.0,0.0,1.0,0.0,2.0,65.8,3947.685282110576,27.79,20.0,1708.8,5769.01,,0
2431,2904-GGUAZ,1.0,0.0,63.0,0.0,0.0,0.5457283412321355,0.0,0.0,1.0,0.0,0.0,275.0,74.22022031576604,41.212695000000004,-122.392067,0.6213220374090392,18.468875911765434,1.0,1.0,0.0,0.0,3.2957909430409367,4.0,1.0,3.84,0.042944374042383784,0.0,0.08896819580701922,0.0,0.0,0.0,0.043224651957257325,0.0,0.0,0.0,0.04085894097327509,0.0,0.06814184710699708,0.0,1.0,20.05,337.9,43.68,0.0,65.28,359.5,,0
2432,9068-VPWQQ,0.7551247053649749,1.0,41.0,0.0,0.0,0.35885083455583644,0.0,0.0,1.0,0.0,0.0,307.0,96027.0,41.405193,-123.008567,1580.0,2156.0,1.0,1.0,1.0,8.0,40.0,2.0,1.0,39.22,0.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,0.39727434508384285,0.0,0.0,1.0,0.0,1.0,0.0,80.0,3168.75,1.7698169920192675,0.0,1568.8,4695.81,,0
2433,8050-WYBND,1.0,0.0,31.0,0.05459507637464242,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.6580401681320303,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034682133508146494,0.0,0.0,0.012478724335994902,2.0,1.3158045031173358,55.429692239549276,0.0,0.0,94.38,136.82999999999998,5.0,0
2434,2937-FTHUR,0.9169440957358497,0.4664491834843453,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,68.0,0.0,1.0427063510401922,18.53,0.0,1.0,1.7746713452179999,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.274737711778887,0.0,1.0,79.6,5461.45,3.26,10.0,1260.04,6728.23,4.0,0
2435,2316-ESMLS,0.8339310669190857,0.0,42.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,361.0,96035.0,40.031940000000006,-119.37245264812755,1587.0,3357.0,1.0,1.0,1.0,0.5079969688243198,24.0,0.0,1.0,20.74,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,24.7,571.75,0.0,1.5619292949362429,400.6671751004713,1069.51,,0
2436,2750-BJLSB,1.0,1.0,62.0,0.11093158964473988,0.0,0.542892460167483,0.22919033862711663,0.0,1.0,0.0,0.0,552.2237186923222,96040.0,40.789799,-121.474529,1591.0,397.0,1.0,1.0,1.0,1.0,0.811312788283927,5.0,0.0,0.01578034124225281,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.8,94.4,0.0,0.0,0.0,94.4,,0
2437,5902-WBLSE,1.0,0.0,54.0,0.0,0.2633509792549748,0.0,0.0,0.0,1.0,0.0,0.0,429.0,96044.0,41.962127,-122.52769599999999,1593.0,1026.0,1.0,1.0,0.0,0.0,13.0,4.0,1.0,10.66,0.0,1.0,1.0,4.97087703253314,1.0,0.1196397514905276,0.0,0.0,0.1320346147495265,1.0,1.0,1.0,0.19108858503106257,1.0,0.0,71.95,923.85,10.47,0.0,138.58,1051.96,3.0,0
2438,3374-LXDEV,0.8082600534156573,1.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,7.0,5.0,1.0,47.19,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975105637976232,2.0,20.75,141.1,0.1865605502820708,0.0,250.11512354119492,471.43,5.0,0
2439,5494-HECPR,1.0,1.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,461.0,96048.0,40.913191999999995,-123.06597,1596.0,734.0,1.0,1.0,0.5531652370839968,7.0,53.0,0.7809120267597099,0.7429644354304881,3.78,1.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6741497186394904,1.0,1.0,1.0,0.0,105.25,5025.41074638164,0.0,10.330181012766648,200.34,5776.64,3.0,0
2440,8466-PZBLH,1.0,1.0,48.0,0.0,0.0,1.0,1.0,0.4446705264525235,1.0,0.0,0.0,504.0,96051.0,36.87587878978007,-119.30661421700447,1598.0,1236.0,1.0,1.0,1.0,4.0,63.0,2.0,1.0,10.67,0.19666527728978092,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.55,1245.6,0.0,0.0,672.21,1793.6018525761388,,0
2441,3144-KMTWZ,0.5355388291185337,1.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,553.0429297187237,96062.0,40.531257000000004,-122.14813899999999,1607.0,830.0,1.0,1.0,0.0,0.0,16.0,0.2845208235259055,1.0,48.45,0.0,1.0,1.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08808485823311837,0.14828271505055407,0.0,1.0,1.0,17.783703300632197,799.0,0.0,0.0,617.7570217490595,1574.2,4.0,0
2442,2362-IBOOY,1.0,1.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,628.0,96065.0,40.877552,-121.885884,1610.0,431.0,1.0,1.0,0.03003765878656729,0.0,5.0,0.051699166840438585,0.05756761962457479,29.15,0.0,0.0,3.0,0.0,0.011269062220366532,0.0,0.008775474857583813,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.45,106.9,0.0,0.0,145.75,252.65,3.0,0
2443,9334-GWGOW,1.0,1.0,29.0,1.0,0.0,0.0,0.11446360125778407,0.0,1.0,0.0,0.0,678.0,96068.0,41.082471999999996,-121.19521499999999,1612.0,240.0,1.0,1.0,0.0,0.2750611063349399,5.449797227480749,0.0,1.0,33.98,1.0,1.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,54.5,568.2,0.0,0.0,71.83935432769046,615.2513495457213,4.0,0
2444,1297-VQDRP,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,722.0,96073.0,40.582399,-122.19551200000001,1615.0,4931.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0,24.19,1.0,1.0,2.0,13.0,0.0,1.0300401327395803,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,111.6,8012.75,0.0,0.0,1741.68,9754.43,,0
2445,6576-FBXOJ,1.0,1.0,21.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,913.0,96088.0,40.497440999999995,-119.47858196287463,1624.0,4231.0,1.0,1.0,1.0,3.0,61.0,2.0,1.0,12.72,0.0,1.0,0.0,48.0,0.500921669329504,1.0,1.0,1.0,1.0,1.0,1.0,0.8640795414076543,1.0,0.0,0.0,89.146735823732,4852.819993241523,0.0,0.0,775.9200000000002,6040.42,3.0,0
2446,4475-NVTLU,1.0,1.0,50.0,0.0,0.0,0.0,0.18229169298039768,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,22.0,0.0,1.0,19.11503197334422,0.0,1.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.26718577861797344,93.2,2157.3,0.0,0.0,1023.0,3180.3,,0
2447,2100-BDNSN,1.0,0.0,43.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,19.0,96101.0,41.468877,-120.54229,1632.0,5096.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,42.93,0.0,1.0,2.0,52.0,0.0,0.11981771279478842,0.11713873230136478,1.0,1.0,0.0,0.0,1.0,0.28833203127817203,1.0,0.0,91.1,964.35,0.0,0.0,429.3,1393.65,3.0,0
2448,6490-FGZAT,1.0,1.0,28.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,185.0,52.03786877158785,39.872961,-120.198876,0.4368973542186565,12.820836851052574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0
2449,9553-DLCLU,1.0,0.0,0.7742207778122016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246.0,96108.0,41.750353999999994,-120.403885,1638.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2450,7493-GVFIO,1.0,0.4326363114093057,46.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,0.055822727642236336,0.0,14.0,0.0,0.09780447557462232,14.61,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.028047032351568375,0.0,0.0,0.0,0.0,0.11018977525588629,0.05070481552947517,1.0,20.4,292.4,0.0,0.0,204.54,496.94,3.0,0
2451,0410-IPFTY,1.0,1.0,59.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,554.9520132144766,96118.0,39.637471000000005,-120.22633799999998,1647.0,1822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2452,5975-BAICR,0.021557308971891804,1.0,0.7715700879494967,0.0,0.0,1.0,0.016971031811102252,0.0,1.0,0.0,0.0,567.0,96119.0,41.042003,-120.50608600000001,1648.0,85.0,1.0,1.0,1.0,9.0,55.0,2.0,0.48024668447291735,6.63,0.0,1.0,1.0,23.0,0.3071613258265961,1.0,1.0,0.33363348910060114,0.0,0.0,0.0,1.0,2.0,0.0,0.0,58.6,3068.6,0.0,0.0,364.65,3433.25,,0
2453,8336-TAVKX,1.0,1.0,48.0,0.0,0.0,1.0,0.0,0.40655826665085254,1.0,0.0,0.0,606.0,96121.0,36.92186518079302,-120.392967,1650.0,481.0,1.0,1.0,1.0,8.0,60.0,1.1037859788665205,1.0,19.22,0.8331124252408802,1.2489169929198674,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.8787861722353373,1.0,1.0,1.0,0.0,0.0,102.5,6157.6,0.0,0.0,1153.1999999999996,7310.8,,0
2454,6719-FGEDO,1.0,0.0,24.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,780.0,96122.0,39.786755,-120.445626,1651.0,4236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0
2455,3244-CQPHU,1.0,1.0,59.0,0.10484608332360006,0.0,0.5148744353151196,0.0,0.0,1.0,0.0,0.0,799.0,96123.0,36.933438292561426,-120.32221899999999,1652.0,61.0,1.0,1.0,0.0,0.0,36.2251848269833,0.0,1.0,17.83,1.0,0.6838906020540907,2.0,18.259105752352387,0.0,0.0,0.0,0.0,1.0,0.4769127916771654,0.0,1.0,0.0,0.4744166720564092,0.0,84.9,3369.05,0.0,7.116037405381221,713.1999999999998,4082.25,4.0,0
2456,9602-WCXPI,1.0,0.0,56.0,0.0,0.26536697370536755,1.0,1.0,0.4885686864802134,,,,,,,,,,1.0,1.0,1.0,6.0,13.0,0.0,1.0,27.62,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02546084912716032,0.0,0.0,0.0,0.0,2.0,0.0,0.06941049164558667,20.85,310.0844830166025,0.0,0.8939076438410788,359.06,631.4100000000002,,0
2457,7055-VKGDA,1.0,0.0,33.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,969.0,96130.0,40.559177000000005,-120.612113,1657.0,19440.0,1.0,1.0,0.0,0.0,41.0,0.0,1.0,18.72,1.0,1.0,1.133816251227493,10.0,0.0,0.46909743729069525,0.0,0.388929679880907,1.0,0.5161678044851947,0.0,1.0,0.0,1.0,0.0,88.5,3645.05,1.5559599872946923,0.0,767.52,4412.57,3.0,0
2458,6772-KSATR,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,985.0,96132.0,41.027281,-120.669427,1658.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0
2459,4817-VYYWS,1.0,0.0,34.0,0.0,0.0,0.2968593128362425,0.0,0.0,1.0,0.0,0.0,424.0,96141.0,39.117018,-120.212535,1664.0,858.0,1.0,1.0,0.0,0.605850027656577,24.0,0.0,1.0,4.82,0.0,1.0,1.0,16.0,0.0,0.0,0.16412416963125226,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49.3,1233.25,0.0,0.0,169.8417927589642,1348.93,5.0,0
2460,5339-TJFEK,1.0,0.0,25.0,1.0,0.0,1.0,0.10638394023063519,0.0,1.0,0.0,0.0,554.2418915321489,96142.0,39.061227,-120.179546,1665.0,1291.0,1.0,1.0,1.0,4.0,42.0,0.0,1.0,7.350402994158448,1.0,1.0,0.843407631844135,52.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,84.35,3571.6,0.0,0.0,413.28,3843.4119819819016,4.0,0
2461,0533-UCAAU,1.0,0.0,33.0,0.0,0.0,0.0,0.11981395861638443,0.0,1.0,0.0,0.0,472.0,96143.0,39.246654,-120.029273,1666.0,4806.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.9032499510318446,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014596390651486026,0.0,0.0,0.020400832421616957,20.05,83.3,0.0,0.2563380051531745,103.2,186.5,4.0,0
2462,5445-GLVOT,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,974.0,96145.0,39.178337,-120.162806,1667.0,4002.0,1.0,1.0,1.0736655659046905,0.0,68.0,0.0,1.0,32.67,1.1468408914982275,1.0,2.0,3.0,1.0,1.0,1.0,0.8456632214682323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.2,8035.95,0.0,0.0,2221.56,10257.51,3.0,0
