,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
4313,1855-AGAWH,1.0,0.0,62.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1099.0,92284.0,34.159534,-116.42598400000001,430.0,20486.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
4314,9402-CXWPL,1.0,0.0,32.0,0.0,0.0,,1.0,3.0,0.0,0.0,,,,,,,1.0,0.0,0.0,25.0,,0.0,0.0,0.0,1.0,0.0,75.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,35.05,844.45,0.0,0.0,0.0,844.45,4.0
4315,3873-WOSBC,1.0,,40.0,,0.0,1.0,0.0,0.0,0.0,0.0,22.0,92304.0,34.559882,-115.63716399999998,433.0,42.0,1.0,1.0,9.0,2.0,0.0,1.0,22.23,1.0,1.0,2.0,13.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,84.05,134.05,0.0,,44.46,178.51000000000005,5.0
4316,7632-YUTXB,,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,92305.0,34.1678,-116.86433000000001,434.0,301.0,1.0,0.0,0.0,8.0,0.0,1.0,,,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.2,140.95,0.0,0.0,42.16,183.11,4.0
4317,3935-TBRZZ,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,92308.0,34.424926,-117.184503,436.0,28819.0,1.0,0.0,0.0,35.0,,0.0,0.0,,1.0,1.0,26.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,49.2,1701.65,0.0,0.0,0.0,1701.65,
4318,1074-AMIOH,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,92309.0,35.28952,-116.09221399999998,437.0,904.0,1.0,,0.0,24.0,3.0,1.0,47.33,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6,592.65,0.0,0.0,1135.92,1728.5700000000004,3.0
4319,4603-JANFB,1.0,0.0,,0.0,,1.0,1.0,1.0,0.0,0.0,340.0,92310.0,35.349241,-116.77028100000001,438.0,9465.0,1.0,1.0,5.0,2.0,0.0,1.0,29.03,0.0,,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,71.65,135.75,0.0,0.0,58.06,193.81,
4320,3653-NCRDJ,,1.0,38.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,61.0,,,-117.00150900000001,,,1.0,1.0,6.0,72.0,1.0,1.0,32.22,1.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,104.9,7732.65,0.0,0.0,2319.84,10052.49,4.0
4321,1218-VKFPE,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-117.30721100000001,,,1.0,0.0,0.0,41.0,0.0,1.0,36.7,1.0,1.0,2.0,59.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,106.5,4282.4,0.0,,1504.7,5787.0999999999985,4.0
4322,2928-HLDBA,1.0,,28.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,177.0,92321.0,34.255203,-117.17565400000001,447.0,455.0,1.0,,,4.0,0.0,,35.2,1.0,1.0,1.0,52.0,0.0,1.0,,1.0,0.0,,0.0,1.0,0.0,1.0,,58.5,224.85,0.0,0.0,140.8,365.65,
4323,5949-EBSQK,1.0,1.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,208.0,92324.0,34.030915,,449.0,52202.0,1.0,0.0,0.0,48.0,0.0,1.0,3.59,0.0,1.0,1.0,10.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.0,1.0,,3771.5,0.0,0.0,172.32,3943.82,4.0
4324,3623-FQBOX,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0,92328.0,36.27688,-117.033326,452.0,443.0,1.0,1.0,6.0,60.0,0.0,1.0,4.59,1.0,,2.0,9.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,109.45,6572.85,,0.0,275.4,6848.25,
4325,8087-LGYHQ,,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,92332.0,34.9436,-115.287901,453.0,115.0,1.0,0.0,0.0,55.0,0.0,1.0,,0.0,1.0,1.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,59.2,3175.85,0.0,0.0,,3851.25,
4326,8292-TYSPY,1.0,1.0,34.0,0.0,0.0,0.0,,0.0,0.0,0.0,317.0,,34.274846000000004,-116.93758100000001,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
4327,6371-NZYEG,1.0,1.0,30.0,0.0,0.0,0.0,0.0,,0.0,0.0,329.0,92335.0,,-117.464096,455.0,82630.0,1.0,0.0,0.0,1.0,0.0,1.0,11.1,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,20.05,20.05,0.0,0.0,11.1,31.15,4.0
4328,5846-ABOBJ,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,92338.0,34.702766,-116.093376,458.0,23.0,1.0,0.0,,42.0,0.0,1.0,34.76,0.0,1.0,0.0,20.0,,,1.0,,,,,1.0,2.0,0.0,1.0,66.5,,0.0,0.0,1459.9199999999996,4222.67,5.0
4329,3016-KSVCP,,0.0,45.0,,0.0,,0.0,0.0,0.0,0.0,332.0,92339.0,34.067699,-116.90389099999999,459.0,958.0,1.0,0.0,0.0,1.0,0.0,1.0,10.83,0.0,1.0,1.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.55,49.55,0.0,0.0,10.83,60.38,4.0
4330,2398-YPMUR,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,92342.0,,-117.33997,461.0,4948.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
4331,4674-HGNUA,1.0,0.0,53.0,,0.0,1.0,0.0,0.0,0.0,0.0,417.0,92345.0,34.361387,-117.33750900000001,462.0,68515.0,1.0,1.0,7.0,72.0,,,17.28,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,82.65,5919.35,,,1244.16,7163.51,3.0
4332,0666-UXTJO,1.0,1.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,,92346.0,34.129677,-117.15427700000001,463.0,48245.0,1.0,0.0,,15.0,0.0,1.0,,1.0,1.0,1.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,749.25,0.0,0.0,176.25,925.5,
4333,8033-VCZGH,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,92352.0,34.2565,-117.19335,465.0,9793.0,1.0,0.0,0.0,11.0,0.0,1.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,,25.2,245.15,0.0,0.0,20.57,265.72,
4334,0967-BMLBD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,92354.0,34.049315,-117.255974,466.0,18068.0,1.0,0.0,0.0,5.0,0.0,1.0,5.41,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,25.45,134.75,,0.0,27.05,161.8,3.0
4335,2774-LVQUS,1.0,1.0,37.0,0.0,,1.0,0.0,0.0,0.0,0.0,564.0,92358.0,34.238162,-117.534306,468.0,1090.0,1.0,1.0,6.0,72.0,1.0,1.0,,,1.0,2.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,110.9,8240.85,0.0,0.0,,11564.37,3.0
4336,6614-FHDBO,1.0,0.0,20.0,1.0,0.0,,0.0,0.0,0.0,0.0,599.0,92359.0,,-117.04054,469.0,7324.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
4337,7623-TRNQN,1.0,0.0,,0.0,0.0,1.0,1.0,4.0,0.0,0.0,652.0,,34.711224,-114.702256,,,1.0,1.0,5.0,40.0,0.0,1.0,49.22,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,26.2,,0.0,0.0,,3046.3,3.0
4338,1832-PEUTS,1.0,0.0,43.0,0.0,0.0,,0.0,0.0,0.0,0.0,667.0,,35.478736,-115.51698400000001,,,1.0,1.0,,57.0,0.0,1.0,44.86,0.0,0.0,3.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,19.9,1115.6,0.0,0.0,2557.02,3672.62,5.0
4339,2947-DOMLJ,,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,804.0,92374.0,34.064073,,477.0,36675.0,1.0,1.0,9.0,43.0,0.0,1.0,4.34,0.0,1.0,1.0,23.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,56.35,2391.15,,0.0,,2577.77,4.0
4340,5228-EXCET,1.0,0.0,24.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,92376.0,34.109775,,478.0,75882.0,1.0,1.0,1.0,,0.0,1.0,2.56,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,19.3,890.5,0.0,0.0,120.32,,4.0
4341,3967-VQOGC,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,92377.0,34.156758,-117.40468600000001,479.0,18518.0,1.0,0.0,0.0,3.0,0.0,1.0,29.74,1.0,1.0,1.0,59.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,50.4,137.25,0.0,,89.22,,5.0
4342,9529-OFXHY,1.0,1.0,,,0.0,1.0,1.0,1.0,0.0,0.0,914.0,92384.0,35.924252,-116.18866799999999,481.0,87.0,1.0,1.0,5.0,55.0,,1.0,46.61,0.0,1.0,1.0,30.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,,3119.9,0.0,0.0,2563.55,,
4343,9763-PDTKK,1.0,1.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,958.0,92386.0,34.243088,-116.83001499999999,482.0,1834.0,1.0,,0.0,29.0,3.0,1.0,49.52,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,529.5,0.0,0.0,1436.0800000000004,,4.0
4344,6543-JXSOO,1.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,314.0,92028.0,33.362575,-117.299644,328.0,42239.0,1.0,0.0,0.0,12.0,0.0,1.0,17.85,1.0,1.0,2.0,,,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,,0.0,0.0,,1180.75,4.0
4345,0691-IFBQW,1.0,0.0,39.0,,0.0,1.0,0.0,0.0,0.0,0.0,1033.0,92392.0,34.486835,-117.362274,484.0,63235.0,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,2.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,105.2,6936.85,0.0,0.0,2787.18,9724.03,4.0
4346,0516-OOHAR,1.0,,60.0,0.0,0.0,1.0,,3.0,0.0,0.0,1092.0,92398.0,35.013298999999996,-116.834092,487.0,1195.0,1.0,1.0,7.0,27.0,3.0,,25.26,1.0,1.0,,23.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.75,1929.0,0.0,0.0,,2611.02,3.0
4347,9560-ARGQJ,1.0,0.0,20.0,1.0,,0.0,0.0,0.0,0.0,0.0,1098.0,,34.045970000000004,-117.011825,,,1.0,,0.0,58.0,0.0,,35.55,0.0,1.0,2.0,73.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,95.3,5817.7,0.0,0.0,2061.9,7879.5999999999985,4.0
4348,7695-PKLCZ,1.0,,56.0,0.0,0.0,0.0,0.0,,0.0,0.0,845.0,92404.0,34.183285999999995,-117.221722,490.0,53636.0,1.0,0.0,0.0,9.0,0.0,,40.74,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.85,178.8,0.0,0.0,366.66,545.46,3.0
4349,9488-FVZCC,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,92407.0,34.250069,-117.39394899999999,492.0,49355.0,1.0,0.0,0.0,6.0,5.0,1.0,18.65,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,69.1,435.0,0.0,0.0,111.9,546.9,4.0
4350,5949-HGVJL,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,92411.0,,-117.32013799999999,495.0,23146.0,1.0,1.0,10.0,8.0,5.0,1.0,19.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,54.75,445.85,0.0,0.0,152.0,597.85,
4351,9392-XBGTD,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,12.0,0.0,1.0,,0.0,1.0,2.0,16.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,81.45,,0.0,,132.48,1044.48,
4352,3739-YBWAB,1.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,824.0,92504.0,33.9108,-117.39815300000001,498.0,46550.0,1.0,1.0,7.0,43.0,0.0,1.0,33.97,1.0,1.0,,69.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,80.2,3581.6,,0.0,1460.71,5042.31,3.0
4353,4351-QLCSU,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,42.0,,1.0,,1.0,1.0,2.0,13.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,100.3,4222.95,0.0,0.0,,,5.0
4354,0187-WZNAB,1.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,824.0,92507.0,33.976328,-117.31978600000001,501.0,48649.0,1.0,0.0,0.0,66.0,1.0,1.0,27.09,,1.0,2.0,51.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,2.0,1.0,1.0,90.95,5930.05,0.0,0.0,1787.94,7717.99,3.0
4355,0018-NYROU,1.0,1.0,55.0,0.0,0.0,,0.0,0.0,0.0,0.0,824.0,92509.0,34.004379,-117.447864,503.0,63999.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
4356,8063-GBATB,,1.0,43.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,1.0,0.0,0.0,10.0,0.0,1.0,15.6,1.0,1.0,,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,79.85,797.25,0.0,0.0,156.0,953.25,
4357,6483-OATDN,1.0,0.0,53.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,412.0,92543.0,33.739415,,509.0,29687.0,1.0,1.0,5.0,3.0,0.0,1.0,10.13,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,19.3,54.7,0.0,0.0,30.39,85.09,4.0
4358,3063-QFSZL,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,50.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,20.15,989.05,0.0,0.0,1086.0,2075.05,
4359,9919-FZDED,1.0,1.0,,0.0,,1.0,,2.0,0.0,0.0,412.0,92545.0,33.734933000000005,-117.044145,511.0,25694.0,1.0,,1.0,1.0,0.0,1.0,41.1,0.0,,1.0,18.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,44.55,0.0,,41.1,85.65,
4360,2862-JVEOY,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,92548.0,33.761894,-117.12086799999999,512.0,4283.0,1.0,0.0,0.0,,0.0,1.0,19.87,,1.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,54.45,,0.0,0.0,39.74,127.04,3.0
4361,2091-GPPIQ,,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,17.0,0.0,,47.79,0.0,0.0,3.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.65,351.55,0.0,0.0,812.43,1163.98,5.0
4362,5052-PNLOS,1.0,1.0,47.0,0.0,0.0,1.0,1.0,,0.0,0.0,632.0,92551.0,33.882740000000005,-117.224878,514.0,22983.0,1.0,1.0,9.0,,1.0,1.0,22.49,1.0,1.0,2.0,11.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,105.0,7297.75,0.0,0.0,1551.81,8849.56,4.0
4363,1265-ZFOSD,1.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,632.0,,33.923149,-117.244933,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
4364,9281-PKKZE,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,92561.0,33.638645000000004,-116.55783000000001,518.0,1500.0,1.0,0.0,0.0,53.0,0.0,1.0,28.46,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,1048.45,0.0,0.0,1508.38,2556.83,
4365,4807-IZYOZ,1.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,647.0,92562.0,33.548869,-117.33416499999998,519.0,36149.0,1.0,1.0,6.0,58.0,0.0,1.0,37.15,1.0,1.0,2.0,7.0,,1.0,0.0,1.0,1.0,1.0,,,2.0,1.0,1.0,109.1,6393.65,0.0,0.0,2154.7,8548.349999999999,3.0
4366,1098-TDVUQ,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,92563.0,33.581045,,520.0,18311.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,30.75,1489.3,,0.0,0.0,1489.3,
4367,0899-LIIBW,1.0,0.0,39.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,741.0,92571.0,33.828289,-117.20166599999999,523.0,26357.0,1.0,1.0,7.0,6.0,0.0,1.0,41.29,,1.0,2.0,19.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,1.0,94.05,518.75,0.0,0.0,247.74,766.49,3.0
4368,3752-CQSJI,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,0.0,856.0,92582.0,33.806708,,524.0,4456.0,1.0,1.0,2.0,72.0,,,,1.0,,1.0,85.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,,0.0,78.85,5763.15,0.0,0.0,2851.92,8615.07,3.0
4369,4765-OXPPD,,1.0,33.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,0.0,,4.0,0.0,,21.03,0.0,,1.0,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,55.3,238.5,,0.0,84.12,,4.0
4370,9470-XCCEM,1.0,0.0,44.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,597.0,92584.0,,-117.178271,526.0,14068.0,1.0,1.0,3.0,52.0,,,9.87,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,19.35,1031.7,0.0,0.0,513.24,1544.94,
4371,3765-JXVKY,1.0,1.0,22.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,962.0,92585.0,33.739412,-117.17333400000001,527.0,8692.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
4372,6518-KZXCB,1.0,0.0,23.0,1.0,0.0,0.0,,0.0,0.0,0.0,,92586.0,33.707483,-117.200006,528.0,18161.0,1.0,,0.0,,0.0,1.0,46.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.45,34.8,0.0,0.0,92.0,126.8,4.0
4373,3807-BPOMJ,1.0,0.0,29.0,1.0,0.0,,0.0,0.0,0.0,0.0,962.0,92587.0,33.69887,-117.25071000000001,529.0,13151.0,1.0,1.0,7.0,65.0,2.0,1.0,48.66,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.35,1319.95,0.0,,3162.9,4482.8499999999985,3.0
4374,5134-IKDAY,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1068.0,92595.0,33.617108,-117.253349,533.0,19368.0,1.0,1.0,10.0,51.0,2.0,1.0,25.45,1.0,1.0,1.0,4.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.65,,0.0,0.0,1297.95,5248.8,5.0
4375,6100-FJZDG,1.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,92596.0,33.657433000000005,-117.04253999999999,534.0,4093.0,1.0,0.0,0.0,12.0,0.0,1.0,18.52,1.0,1.0,1.0,53.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,74.75,827.05,0.0,,,1049.29,5.0
4376,7855-DIWPO,1.0,0.0,38.0,,,,,3.0,0.0,0.0,448.0,92604.0,33.688546,,536.0,27369.0,1.0,1.0,1.0,24.0,3.0,1.0,4.47,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.9,533.5,0.0,,,640.78,
4377,9397-TZSHA,1.0,0.0,27.0,1.0,,1.0,0.0,0.0,0.0,0.0,448.0,92606.0,33.703976000000004,-117.82417199999999,537.0,17621.0,1.0,1.0,1.0,64.0,2.0,1.0,40.28,1.0,1.0,1.0,52.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,3756.45,,0.0,2577.92,6334.37,3.0
4378,2325-ZUSFD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,92612.0,33.643095,-117.810896,539.0,41062.0,1.0,0.0,0.0,,3.0,1.0,25.66,,1.0,2.0,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100.5,2599.95,0.0,0.0,667.16,3267.11,3.0
4379,0576-WNXXC,,0.0,57.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,92614.0,33.680302000000005,-117.83329599999999,540.0,22499.0,1.0,1.0,3.0,15.0,0.0,1.0,37.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.05,284.3,0.0,0.0,568.5,852.8,4.0
4380,0536-ESJEP,1.0,0.0,21.0,1.0,,1.0,,0.0,0.0,0.0,153.0,92624.0,33.458754,-117.665104,543.0,7465.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
4381,1423-BMPBQ,,0.0,30.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,241.0,92629.0,33.477923,-117.70531399999999,547.0,27730.0,1.0,0.0,,8.0,5.0,1.0,5.09,0.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.45,411.75,,0.0,40.72,452.47,4.0
4382,1670-SVOWZ,1.0,1.0,51.0,,0.0,,0.0,0.0,0.0,0.0,501.0,92630.0,33.644849,-117.68425400000001,548.0,59176.0,1.0,0.0,0.0,,4.0,1.0,19.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,198.6,,0.0,,389.6,
4383,6650-BWFRT,1.0,0.0,44.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,0.0,0.0,2.0,5.0,1.0,29.28,,,0.0,4.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,,49.2,103.7,0.0,0.0,58.56,162.26,5.0
4384,9804-ICWBG,1.0,0.0,,,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,1.0,1.0,1.0,46.0,2.0,1.0,24.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,19.25,864.2,0.0,0.0,1119.1799999999996,1983.38,5.0
4385,1009-IRMNA,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,92651.0,33.570023,-117.773669,553.0,25206.0,1.0,0.0,0.0,,5.0,1.0,13.85,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.65,19.65,0.0,0.0,13.85,,3.0
4386,3941-XTSKM,1.0,1.0,38.0,,0.0,0.0,0.0,0.0,0.0,0.0,496.0,,33.606899,-117.717854,,,1.0,0.0,,,2.0,1.0,41.1,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.8,3249.4,0.0,0.0,1890.6,5140.0,4.0
4387,6681-ZSEXG,1.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,605.0,92655.0,33.744439,-117.98588000000001,555.0,8660.0,1.0,1.0,4.0,50.0,,1.0,34.57,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,109.65,,0.0,,1728.5,7134.3,3.0
4388,6877-LGWXO,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,92656.0,,,556.0,41237.0,1.0,1.0,9.0,53.0,2.0,,,0.0,1.0,1.0,19.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,65.0,3363.8,0.0,0.0,111.83,3475.63,3.0
4389,2897-DOVND,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.0,92657.0,33.603282,-117.82184099999999,557.0,5597.0,1.0,1.0,8.0,61.0,2.0,1.0,12.32,1.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,,114.1,7132.15,,0.0,751.52,,4.0
4390,3806-DXQOM,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,92660.0,,,558.0,28687.0,1.0,,0.0,5.0,5.0,1.0,42.52,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,20.65,93.55,0.0,,212.6,306.1500000000001,4.0
