Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
8597-CTXVJ,1.0,0.0,0.0,0.0,3.0,5.0,1.0,16.39,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,20.75,67.1,0.0,0.0,49.17,116.27
1004-NOZNR,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,1156.55,0.0,0.0,0.0,
8490-BXHEO,1.0,0.0,0.0,0.0,27.0,0.0,1.0,20.29,,1.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,55.45,1477.65,0.0,0.0,547.8299999999998,2025.48
8687-BAFGU,1.0,0.0,1.0,6.0,24.0,0.0,1.0,44.57,0.0,1.0,0.0,26.0,1.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,,1706.45,0.0,0.0,1069.68,2776.13
8756-RDDLT,1.0,0.0,1.0,1.0,,0.0,1.0,21.17,0.0,,0.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,60.4,3953.7,0.0,40.0,1418.39,5412.09
3392-EHMNK,1.0,0.0,0.0,0.0,23.0,,1.0,9.04,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,55.8,1327.85,0.0,0.0,207.92,1535.77
8510-BBWMU,1.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,,1.0,0.0,12.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,1.0,2.0,31.1,419.7,0.0,0.0,0.0,419.7
2146-EGVDT,1.0,0.0,1.0,1.0,46.0,,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,43.95,2007.85,,0.0,0.0,2007.85
5465-BUBFA,1.0,0.0,0.0,0.0,,0.0,1.0,,1.0,1.0,1.0,29.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,86.5,5882.75,0.0,0.0,782.0,6664.75
9391-TTOYH,1.0,0.0,0.0,0.0,17.0,4.0,1.0,34.98,0.0,1.0,2.0,21.0,0.0,,,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,90.95,,0.0,0.0,594.66,
8450-UYIBU,1.0,0.0,1.0,1.0,4.0,5.0,1.0,24.57,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,76.65,0.0,0.0,98.28,174.93
8627-EHGIP,1.0,0.0,1.0,1.0,72.0,0.0,1.0,34.97,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.6,6441.85,0.0,0.0,2517.84,
8008-ESFLK,1.0,0.0,0.0,0.0,3.0,5.0,1.0,15.6,,1.0,2.0,9.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,92.0,266.8,0.0,0.0,46.8,313.6
3221-CJMSG,1.0,0.0,0.0,0.0,41.0,0.0,1.0,32.66,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,962.25,,0.0,1339.06,2301.31
1343-EHPYB,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,36.0,1382.9,0.0,130.0,0.0,1512.9
5172-RKOCB,1.0,0.0,0.0,0.0,7.0,5.0,1.0,3.34,0.0,1.0,0.0,13.0,1.0,1.0,0.0,,1.0,1.0,,,0.0,,0.0,78.5,571.05,0.0,0.0,23.38,594.43
4859-ZSRDZ,1.0,0.0,0.0,0.0,,0.0,1.0,7.18,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,1.0,19.95,1399.35,,0.0,495.42,
4884-LEVMQ,1.0,0.0,1.0,1.0,,0.0,1.0,21.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.65,150.0,0.0,0.0,147.63,
6447-GORXK,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,,,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,30.5,167.2,0.0,0.0,0.0,167.2
8387-UGUSU,1.0,0.0,1.0,1.0,72.0,0.0,1.0,6.41,1.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,,7657.4,0.0,0.0,461.52,8118.92
8144-DGHXP,1.0,0.0,1.0,1.0,44.0,,1.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,,865.05,0.0,0.0,,2070.65
6368-NWMCE,1.0,0.0,0.0,0.0,,0.0,1.0,27.68,1.0,1.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,95.5,6153.85,0.0,80.0,1799.2,8033.05
8266-VBFQL,1.0,0.0,0.0,0.0,3.0,0.0,1.0,40.99,1.0,1.0,0.0,48.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,64.6,174.2,0.0,0.0,122.97,297.17
9975-GPKZU,1.0,0.0,0.0,0.0,24.0,,,2.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,51.1,1269.6,0.0,,55.92,1325.52
1984-GPTEH,1.0,0.0,0.0,0.0,,0.0,1.0,30.07,0.0,1.0,1.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.95,1348.5,0.0,0.0,721.6800000000002,2070.1800000000007
0897-FEGMU,1.0,0.0,1.0,1.0,22.0,4.0,1.0,20.78,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.45,471.55,0.0,0.0,457.16,928.71
6270-OMFIW,1.0,0.0,1.0,10.0,70.0,0.0,,30.06,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,85.95,,0.0,0.0,2104.2,8035.95
6646-VRFOL,1.0,0.0,1.0,4.0,59.0,0.0,,24.81,1.0,1.0,0.0,24.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,72.1,4194.85,0.0,0.0,1463.79,5658.64
7771-ZONAT,1.0,0.0,1.0,1.0,1.0,0.0,1.0,36.32,0.0,1.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,81.05,81.05,0.0,,36.32,117.37
0491-KAPQG,1.0,0.0,0.0,0.0,3.0,0.0,,37.01,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,20.5,76.95,0.0,0.0,111.03,187.98
7663-ZTEGJ,1.0,0.0,1.0,3.0,53.0,,1.0,41.82,1.0,1.0,2.0,69.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,111.8,5809.75,0.0,0.0,2216.46,8026.21
1178-PZGAB,1.0,0.0,0.0,0.0,1.0,0.0,1.0,42.15,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.2,20.2,,0.0,42.15,62.35
1987-AUELQ,1.0,0.0,0.0,0.0,20.0,4.0,1.0,30.13,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,2.0,19.7,415.9,0.0,,602.6,1018.5
9926-PJHDQ,1.0,0.0,0.0,0.0,51.0,2.0,,29.87,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,19.85,996.95,0.0,0.0,1523.37,2520.32
1867-BDVFH,1.0,0.0,1.0,1.0,13.0,0.0,1.0,42.23,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,19.55,265.3,0.0,,548.99,814.29
8749-CLJXC,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.21,,0.0,3.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,20.9,,,0.0,10.21,
6242-SGYTS,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,21.05,21.05,,0.0,10.14,31.19
2364-UFROM,1.0,0.0,0.0,0.0,63.0,2.0,1.0,18.05,1.0,,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.5,4576.3,0.0,70.0,1137.15,5783.450000000002
9309-BZGNT,1.0,0.0,0.0,0.0,3.0,,1.0,,0.0,1.0,1.0,30.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,54.65,189.1,0.0,,100.59,289.69
4910-GMJOT,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.97,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49.8,49.8,0.0,0.0,3.97,53.77
9297-EONCV,1.0,0.0,1.0,8.0,71.0,0.0,1.0,11.13,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,20.5,1500.95,0.0,0.0,790.23,2291.1800000000007
3642-GKTCT,1.0,0.0,1.0,10.0,,2.0,1.0,22.56,1.0,1.0,2.0,56.0,0.0,,,,1.0,,0.0,1.0,,1.0,1.0,90.4,5099.15,,0.0,1240.8,6339.95
9962-BFPDU,1.0,0.0,0.0,0.0,70.0,0.0,,13.4,,1.0,2.0,3.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,90.25,6385.95,0.0,100.0,938.0,7423.95
8161-QYMTT,1.0,0.0,1.0,6.0,,0.0,1.0,4.05,0.0,,,59.0,0.0,,1.0,0.0,0.0,,0.0,1.0,,0.0,1.0,50.2,668.85,0.0,0.0,56.7,725.5500000000002
1963-VAUKV,1.0,0.0,1.0,5.0,,,,38.71,1.0,,2.0,48.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,95.5,1916.2,0.0,0.0,774.2,2690.4
4789-KWMXN,1.0,0.0,0.0,0.0,72.0,1.0,1.0,2.25,1.0,,,16.0,1.0,1.0,,0.0,1.0,,0.0,1.0,2.0,,0.0,101.3,7261.25,,,162.0,7423.25
9714-EDSUC,1.0,0.0,1.0,1.0,46.0,,1.0,44.74,1.0,1.0,1.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,2459.8,0.0,0.0,2058.04,4517.84
7633-MVPUY,1.0,0.0,0.0,0.0,24.0,3.0,1.0,13.13,1.0,1.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.85,2048.8,0.0,80.0,315.12,2443.92
5269-NRGDP,1.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,34.25,163.55,0.0,0.0,0.0,163.55
3283-WCWXT,1.0,0.0,1.0,6.0,33.0,3.0,1.0,11.01,1.0,1.0,2.0,73.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,88.6,2888.7,0.0,0.0,363.33,3252.03
8805-JNRAZ,1.0,0.0,0.0,0.0,42.0,2.0,1.0,29.44,1.0,1.0,0.0,41.0,,1.0,,0.0,0.0,,1.0,,1.0,1.0,0.0,,2421.6,0.0,0.0,1236.48,3658.08
1131-QQZEB,1.0,0.0,0.0,0.0,23.0,0.0,1.0,41.94,0.0,1.0,2.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,99.95,2292.75,0.0,0.0,964.62,3257.37
4201-JMNGR,1.0,0.0,0.0,0.0,8.0,5.0,1.0,41.93,0.0,1.0,2.0,59.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,553.4,0.0,0.0,335.44,888.8399999999998
6347-DCUIK,1.0,0.0,0.0,0.0,,,1.0,11.56,0.0,1.0,1.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,54.8,3465.7,0.0,0.0,762.96,4228.66
7245-NIIWQ,1.0,0.0,0.0,0.0,53.0,2.0,1.0,8.33,,1.0,2.0,73.0,0.0,1.0,1.0,0.0,1.0,,,1.0,,1.0,2.0,100.3,5200.8,0.0,0.0,441.49,5642.29
9931-KGHOA,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,53.6,3237.05,0.0,0.0,0.0,3237.05
2858-EIMXH,1.0,0.0,0.0,0.0,20.0,0.0,1.0,10.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,19.35,433.75,0.0,0.0,218.0,651.75
4140-WJAWW,1.0,0.0,1.0,10.0,23.0,0.0,1.0,9.84,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,85.6,1868.4,0.0,0.0,,2094.7200000000007
8974-OVACP,1.0,0.0,1.0,8.0,72.0,,1.0,35.07,0.0,,0.0,53.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,80.8,5728.55,,,2525.04,8253.59
5119-NZPTV,1.0,0.0,0.0,0.0,21.0,0.0,1.0,16.81,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.6,390.4,0.0,0.0,353.01,743.41
3256-EZDBI,1.0,0.0,0.0,0.0,57.0,0.0,1.0,36.14,0.0,1.0,0.0,48.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,69.75,3894.4,0.0,0.0,,5954.38
8221-EQDGL,1.0,0.0,1.0,9.0,45.0,0.0,1.0,21.73,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,20.0,886.4,0.0,0.0,977.85,1864.25
1722-LDZJS,1.0,0.0,0.0,0.0,10.0,0.0,1.0,26.43,1.0,1.0,2.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,95.25,1021.55,0.0,0.0,264.3,1285.85
0780-XNZFN,1.0,0.0,,,14.0,0.0,1.0,40.66,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,19.95,268.4,0.0,0.0,569.24,
8879-XUAHX,1.0,0.0,1.0,3.0,27.0,,1.0,11.83,1.0,1.0,,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,80.85,2204.35,0.0,,319.41,
9531-NSBMR,1.0,0.0,0.0,0.0,69.0,1.0,1.0,28.53,1.0,,2.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,93.3,,0.0,0.0,1968.57,8366.62
1262-OPMFY,1.0,0.0,1.0,7.0,35.0,3.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,46.35,1662.05,0.0,140.0,0.0,1802.05
3948-KXDUF,1.0,0.0,1.0,3.0,,0.0,1.0,39.82,,1.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,78.75,3600.65,0.0,0.0,1791.9,5392.55
2703-AMTUL,1.0,0.0,0.0,0.0,17.0,0.0,,22.61,,1.0,2.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,83.55,,0.0,0.0,,1713.52
9174-FKWZE,1.0,0.0,0.0,0.0,22.0,,1.0,20.46,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,19.6,422.5,0.0,0.0,450.12,872.62
6022-KOUQO,1.0,0.0,1.0,5.0,67.0,1.0,1.0,,0.0,1.0,0.0,58.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,,67.85,4627.65,0.0,0.0,142.04000000000005,4769.69
1399-UBQIU,1.0,0.0,0.0,0.0,5.0,5.0,1.0,3.37,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,20.15,117.95,0.0,0.0,16.85,134.8
1976-AZZPJ,1.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,45.2,,0.0,0.0,0.0,2460.55
5569-OUICF,1.0,0.0,1.0,8.0,70.0,1.0,,27.97,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,79.25,5731.85,0.0,0.0,1957.9,
1328-EUZHC,1.0,0.0,1.0,5.0,53.0,,1.0,26.84,1.0,1.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,,1.0,,0.0,0.0,0.0,85.7,4616.1,0.0,0.0,,
1043-UXOVO,1.0,0.0,1.0,6.0,28.0,3.0,1.0,41.41,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,1410.25,0.0,0.0,1159.48,2569.73
0654-HMSHN,1.0,0.0,1.0,9.0,52.0,0.0,1.0,10.4,,1.0,1.0,85.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.4,3865.45,0.0,,540.8000000000002,4406.25
9979-RGMZT,1.0,0.0,0.0,0.0,16.0,4.0,1.0,22.3,0.0,1.0,2.0,28.0,0.0,1.0,,0.0,,1.0,1.0,1.0,0.0,,0.0,86.25,1340.1,0.0,0.0,356.8,1696.9
3662-FXJFO,1.0,0.0,0.0,0.0,12.0,,1.0,49.0,0.0,1.0,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,95.7,1184.0,0.0,0.0,588.0,1772.0
2810-FTLEM,1.0,0.0,1.0,1.0,72.0,1.0,1.0,31.83,1.0,1.0,2.0,14.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0,,8477.7,,,2291.76,10769.46
1208-DNHLN,1.0,0.0,1.0,1.0,24.0,3.0,1.0,32.86,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,20.15,456.85,0.0,0.0,788.64,1245.49
1453-RZFON,1.0,0.0,0.0,0.0,15.0,4.0,1.0,39.49,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,19.6,331.6,0.0,0.0,592.35,923.95
5766-FTRTS,1.0,0.0,0.0,0.0,2.0,0.0,1.0,14.88,1.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.95,134.6,0.0,0.0,29.76,164.36
9074-KGVOX,1.0,0.0,1.0,8.0,41.0,0.0,1.0,2.43,,1.0,1.0,69.0,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,60.3,2511.3,0.0,0.0,99.63,
3549-ZTMNH,1.0,0.0,0.0,0.0,43.0,0.0,1.0,5.6,0.0,1.0,0.0,30.0,1.0,,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,63.95,2737.05,0.0,0.0,240.8,2977.850000000001
5406-KGRMX,1.0,0.0,1.0,4.0,71.0,1.0,1.0,28.58,1.0,1.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,90.55,6404.0,0.0,0.0,2029.18,8433.18
3521-HTQTV,1.0,0.0,0.0,0.0,7.0,0.0,1.0,9.43,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,19.45,,0.0,0.0,66.00999999999999,231.36
8242-JSVBO,1.0,0.0,0.0,0.0,7.0,5.0,1.0,30.58,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,19.5,,,0.0,214.06,342.66
3720-DBRWL,1.0,0.0,0.0,0.0,69.0,1.0,1.0,23.92,1.0,1.0,,42.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.0,110.5,7455.45,0.0,0.0,1650.48,9105.93
5275-SQEIZ,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,24.7,0.0,70.0,0.0,
8129-GMVGI,1.0,0.0,0.0,0.0,,5.0,1.0,44.42,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,77.4,,0.0,0.0,133.26,339.41
3419-SNJJD,1.0,0.0,1.0,6.0,,1.0,1.0,34.49,1.0,1.0,2.0,29.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85.4,5869.4,0.0,,2379.81,8249.21
3669-OYSJI,1.0,0.0,1.0,1.0,71.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,2.0,1.0,,47.6,3377.8,0.0,0.0,0.0,3377.8
5787-KXGIY,1.0,0.0,0.0,0.0,69.0,1.0,1.0,25.18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,1.0,19.4,1346.2,0.0,0.0,1737.42,3083.62
5652-MSDEY,1.0,0.0,0.0,0.0,48.0,,1.0,10.5,,1.0,2.0,12.0,0.0,0.0,1.0,,1.0,1.0,1.0,,0.0,1.0,0.0,103.85,4946.05,0.0,0.0,504.0,5450.05
2243-FNMMI,1.0,0.0,0.0,0.0,45.0,0.0,1.0,5.97,1.0,1.0,2.0,73.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,108.45,4964.7,0.0,0.0,268.65,5233.3499999999985
2483-XSSMZ,1.0,0.0,0.0,0.0,51.0,0.0,1.0,42.93,,1.0,,11.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4085.75,0.0,10.0,,6285.18
6171-ZTVYB,1.0,0.0,0.0,0.0,72.0,1.0,1.0,11.41,1.0,1.0,1.0,17.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,0.0,0.0,86.65,6224.8,0.0,0.0,821.52,7046.32
0956-ACVZC,1.0,0.0,1.0,1.0,37.0,3.0,,,1.0,1.0,2.0,29.0,0.0,1.0,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,,3415.25,0.0,0.0,1438.93,4854.18
0013-EXCHZ,1.0,0.0,1.0,1.0,71.0,1.0,,18.42,1.0,1.0,,29.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,0.0,0.0,90.35,6325.25,0.0,0.0,1307.8200000000004,7633.07
2393-DIVAI,1.0,0.0,0.0,0.0,66.0,1.0,1.0,20.77,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,25.15,1683.6,0.0,,1370.82,
7663-RGWBC,1.0,0.0,1.0,1.0,51.0,,1.0,31.66,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,76.4,3966.3,0.0,0.0,1614.66,5580.96
8450-LUGUK,1.0,0.0,1.0,4.0,30.0,0.0,1.0,21.14,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,19.55,608.5,0.0,0.0,634.2,1242.7
1830-GGFNM,1.0,0.0,0.0,0.0,34.0,0.0,1.0,23.54,1.0,1.0,2.0,76.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,85.35,,0.0,0.0,800.36,3696.96
2968-SSGAA,1.0,0.0,1.0,1.0,,,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,24.8,1514.85,0.0,0.0,2256.0,3770.85
8898-KASCD,1.0,0.0,0.0,0.0,,0.0,1.0,47.73,1.0,1.0,2.0,25.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,100.75,4669.2,0.0,0.0,,6912.51
1309-BXVOQ,1.0,0.0,1.0,4.0,67.0,1.0,1.0,11.4,1.0,1.0,2.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,94.1,,0.0,0.0,763.8000000000002,7066.6
0230-UBYPQ,1.0,0.0,0.0,0.0,39.0,0.0,1.0,48.61,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,19.35,,0.0,,,2674.99
3910-MRQOY,1.0,0.0,0.0,0.0,14.0,4.0,1.0,43.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,19.9,283.75,0.0,0.0,609.0,
0274-JKUJR,1.0,0.0,0.0,0.0,14.0,,1.0,34.01,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,59.1,772.85,0.0,0.0,476.14,1248.99
5482-PLVPE,1.0,0.0,1.0,1.0,16.0,4.0,1.0,,0.0,1.0,0.0,17.0,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,55.85,857.8,0.0,0.0,336.64,1194.44
8383-SGHJU,1.0,0.0,1.0,1.0,70.0,,1.0,40.28,1.0,1.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,,7554.05,0.0,0.0,2819.6,10373.65
6508-NJYRO,1.0,0.0,1.0,6.0,23.0,4.0,1.0,,0.0,1.0,2.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,75.3,1702.9,,0.0,1120.79,2823.69
4187-CINZD,1.0,0.0,0.0,0.0,21.0,4.0,1.0,31.26,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,24.7,467.15,0.0,0.0,656.46,
0793-TWELN,1.0,0.0,,,36.0,0.0,,46.92,1.0,1.0,1.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,55.8,,0.0,70.0,1689.12,3700.62
9610-WCESF,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,,1.0,39.7,1932.75,,0.0,0.0,1932.75
4973-RLZVI,1.0,0.0,1.0,6.0,,0.0,0.0,0.0,0.0,1.0,1.0,16.0,,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,29.5,1423.05,0.0,0.0,0.0,
