,Internet Type,Streaming TV,Total Revenue,Number of Dependents,Device Protection Plan,Unlimited Data,Payment Method,Online Backup,Contract,Internet Service,Offer,Paperless Billing,Senior Citizen,Quarter,Avg Monthly GB Download,Total Refunds,Age,Streaming Music,Gender,Online Security,Number of Referrals,Count,Premium Tech Support,Total Extra Data Charges,Total Long Distance Charges,Streaming Movies,Referred a Friend,Monthly Charge,Tenure in Months,Dependents,Under 30,Phone Service,Married,Avg Monthly Long Distance Charges,Multiple Lines,Total Charges,Customer ID,Satisfaction Score,Churn Category
1611,0.0,0.0,766.11,3.0,0.0779901703147272,0.0,0.0,0.0,0.0,0.12158810816826762,4.0,1.0,0.0,1.0,57.0,0.0,39.0,0.0,1.0,1.0,8.0,1.0,0.0,80.0,114.96,0.0,0.07671929858325537,49.2,12.0,1.0,0.0,1.0,1.0,9.58,0.0,571.15,3209-ZPKFI,,0
1612,1.0,1.0,2562.29,0.0,0.0,0.3049714725628414,1.0,0.0,0.532197870756269,1.0,4.0,0.27631462502279625,0.0,1.0,3.0,0.0,0.7755092115187643,1.0,0.0,0.0,0.0,1.0,1.0,4.116706926287015,805.69,1.0,0.0,73.75,23.0,0.009506730193872876,0.0,1.0,0.0,15.065944677381191,0.27737366308464806,1756.6,4635-EJYPD,3.0,0
1613,2.0,0.0,1609.8845165131384,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,0.0,35.0,1.0,1.0,1.0,0.0,1.0,-0.0029649035923046646,0.0,1509.7,1.0,0.0,92.3,62.0,0.13094918733305946,0.0,1.0,0.0,24.35,1.0,347.8290764293377,8580-AECUZ,4.0,0
1614,0.0,1.0,2265.0,0.0,1.0,1.0,0.11056438152050778,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.7742207778122016,1.0,0.0,0.22557655016278969,0.9654420390173633,1.0,0.0,0.0,0.0,0.3436672902980257,0.0,49.05,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,3648-GZPHF,5.0,0
1615,2.0,1.0,7760.48,0.3739406034180873,0.7536915487906437,0.0,0.0,1.0,1.5221477351019799,1.0,0.0,1.0,0.0,1.0,2.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,1816.08,1.0,0.0,106.8,69.5740752546914,0.0,0.0,1.0,0.0,32.43,1.0,5914.4,7136-IHZJA,3.0,0
1616,1.0,0.0,90.55,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,32.0,0.0,1.0,1.0,0.0,1.0,0.0,0.13585481115288434,39.3,0.0,0.0,51.25,1.0,0.0,0.0,1.0,0.0,0.7251548677115398,0.009462315209240001,51.25,0661-WCQNQ,4.0,0
1617,1.0,0.0,1579.09,0.0,0.0,0.22228695367808854,0.10949816269205719,1.0,0.299307199145345,1.0,4.0,1.0,0.0,1.0,41.0,0.0,30.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,296.24,0.0,1.0,57.75,23.0,0.0,0.0,0.24480448526182383,1.0,5.655110464149597,0.0,1282.85,9391-DXGGG,3.0,0
1618,3.0,0.0,24.65,0.0,0.002548371894863542,0.0,1.0,0.0,0.0,0.004006317097254039,0.0,0.0,0.0,1.0,0.0,0.0,0.8459717851732679,0.0,0.0,0.0,0.0,1.0,0.0020816223098517315,0.0,5.1,0.0,0.0,19.55,0.22159749938975454,0.0,1.0,1.0,0.0,5.1,0.0,19.55,3985-HOYPM,3.0,0
1619,2.0,0.0,888.93,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,52.0,0.0,20.0,0.0,1.0,0.07971403751460443,0.39328932964554925,0.37068104899397303,0.0,0.0,93.28,0.0,0.0,79.5,11.0,0.0,1.0,1.0,0.0,8.48,0.0,795.65,1264-FUHCX,4.0,0
1620,2.0,0.0,1722.7745452310432,1.0,1.0,1.0,0.0,1.0,0.5120924294395014,1.0,0.0,0.0,0.0,1.0,28.0,0.0,41.0,1.0,0.0,1.0,6.0,0.7804556831324737,0.0,0.0,1616.68,1.0,1.0,98.15,52.0,1.0,0.0,0.5008669471834026,1.0,31.09,0.15991813432926502,371.35474327243355,8226-BXGES,,0
1621,0.0,0.0,1478.85,0.4825209312419303,1.0,1.0,0.0814058482050528,0.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,0.504824965169801,64.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,103.1647268647875,1.0,0.0,40.2,13.096824552586458,0.0,0.0,0.0,0.0,0.0,0.0,1478.85,5708-EVONK,,0
1622,0.0,1.0,3794.5,0.0,0.5325854912438619,1.0,0.0,0.5037207214092962,2.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,42.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,54.1,68.0,0.0,0.0,0.0,1.0,0.0,0.0,3794.5,8625-AZYZY,3.0,0
1623,1.0,0.7882498193351446,6691.8281583491025,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0394437483928496,0.0,0.0,1.0,41.0,0.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,11.859105912348268,1280.84,1.0,1.0,101.14646763686096,60.29376305861615,0.0,1.0,1.0,1.0,22.554208942088913,1.0,5727.15,9058-CBREO,3.0,0
1624,2.0,1.0,1576.02,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.17391245478137882,0.0,1.0,53.0,0.5670704898471112,46.0,0.13989891108591793,0.0,0.0,1.0,1.0,0.0,0.0,372.12,0.0,1.0,84.8,14.0,0.279675963547336,0.0,1.0,1.0,26.58,1.0,1147.3909692870068,6060-DRTNL,3.0,0
1625,3.0,0.0,2747.26,1.0,0.0,0.0,0.3018104396878386,0.0,0.6663927184940718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.46327364069496496,0.0,0.0,1.0,0.10146343275307451,3.75970728231122,1532.16,0.0,0.0,19.5,63.0,1.0,0.0,1.0,0.0,24.32,0.0,1215.1,4510-PYUSH,5.0,0
1626,1.0,0.0,4391.18,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,36.0,1.0,0.0,0.0,0.0,0.6602990231084443,1.0,6.923860712142396,1514.13,1.0,0.4816122860837537,68.6,41.0,0.12775189878304855,0.0,1.0,0.0,36.93,1.0,2877.05,0188-GWFLE,4.0,0
1627,3.0,0.0,106.8115808961848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.012026450802055407,0.0,0.0,0.0,1.0,0.0,0.0,14.696722725430345,0.0,0.0,20.55,5.0,0.0,0.0,1.0,0.4255846723513596,24.53,0.0,96.1,4355-HBJHH,,0
1628,3.0,0.0,162.8369491464439,0.0,0.0,0.0,0.021420000668225112,0.0,0.0,0.0,0.03745223870740923,1.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,125.7,0.0016684468127184861,1.0,19.6,3.0,0.0,1.0,1.0,1.0,41.9,0.0,55.25,3807-XHCJH,,0
1629,2.0,1.0,8200.58,0.0,1.0,1.0,1.0,0.906524895077295,0.0,1.0,2.0,1.0,0.0,1.0,37.857249235259125,0.0,40.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1197.63,1.0,0.0,109.85,63.0,0.0,0.0,1.0,0.0,19.01,1.0,7002.95,4086-WITJG,,0
1630,0.0,0.0,1179.0853197786805,0.0,0.1462060577406929,1.0,0.0,0.0,0.21087407915983755,1.0,0.17113420231787863,1.0,0.27804963875576527,1.0,22.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,134.68063804302986,0.15780968028978481,0.11943457663022988,56.2,19.0,0.0,0.0,1.0,0.0,40.22,0.1386578289272572,1093.4,6496-SLWHQ,5.0,0
1631,3.0,0.0,2399.0622816948235,0.0,0.0,0.0,0.0,0.1001276188446512,2.0,0.0,2.0,0.22400642050636743,0.0,1.0,5.702710062605385,0.0,60.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1592.41,0.0,1.0,18.4,59.0,0.0,0.0,1.0,1.0,26.99,0.0,1057.85,1213-NGCUN,4.0,0
1632,3.0,0.0,419.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.6469099688730633,0.0,64.0,0.0,0.5984081102623907,0.0,0.0,1.0,0.0,0.0,119.56,0.0,0.0,19.6,14.0,0.0,0.0,1.0,0.5562034583952318,8.54,0.045933514314660216,300.4,5759-RCVCB,4.0,0
1633,0.0,1.0,8446.92,0.0,1.0,1.0,0.0,1.0,1.8119873276766376,1.1052239131750694,1.4948403105593426,1.0,0.0,1.0,18.0,0.0,64.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,3058.77,0.0,0.9320496811481802,75.75,69.0,0.0,0.0,1.0,0.5574741818350285,44.33,0.8995282111508949,5388.15,3824-RHKVR,4.0,0
1634,1.6407498009508419,0.6796462570139853,6125.79,2.0,1.0,0.0,0.4299618795959375,1.0,1.1664364602635604,1.0,2.0,1.0,0.0,1.0,48.0,0.0,30.0,0.0,1.0,0.0,9.0,1.0,0.0,40.0,1189.4399999999996,0.0,1.0,80.3,63.0,1.0,0.0,0.9579390683073524,0.3265338612587252,18.88,0.0,4896.35,6036-TTFYU,4.0,0
1635,3.0,0.0,2444.98,0.0,0.0,0.1643943700954533,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0226641683827913,0.0,0.0,0.0,0.0997588370788118,0.0,0.0,0.0,0.0,1507.88,0.0,0.0,21.1,46.0,0.0,0.0,1.0,0.0,32.78,0.0,937.1,9239-GZHZE,5.0,0
1636,1.0,0.0,2169.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,0.8121261399545112,53.0,0.1694999327795964,1.0,0.0,10.0,1.0,0.0,0.0,694.8,0.0,1.0,28.469256937959248,30.0,0.0,0.09609338341211354,1.0,1.0,12.987633334871449,0.23439079143317104,1474.9,2189-WWOEW,4.0,0
1637,2.0,1.0,9607.75,0.0,1.0,1.0,0.0,0.8308953932754295,2.0,1.0,2.0,1.0,0.0,1.0,21.0,0.0,52.0,1.0,1.0,0.0,4.466206259697446,0.9548003024152668,0.0,15.390184911955632,2679.3503514814242,1.0,1.0214651186098274,104.75,63.0,0.0,0.0,1.0,0.0,48.75,1.0,6536.5,5732-IKGQH,5.0,0
1638,2.0,1.0,2493.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,59.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.23841667368927474,0.0,294.75,0.0,0.0,85.9,25.0,1.0,1.0,0.35440133088143866,1.0,11.79,0.0,2199.05,4464-JCOLN,3.0,0
1639,1.0,0.32810748657455496,3355.72,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,58.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,884.12,0.33252788351210183,1.0,80.55,31.0,0.0,0.0,1.0,0.5028198880604299,28.52,1.0,2471.6,3468-DRVQJ,4.0,0
1640,2.0,0.0,4693.82,5.0,1.0,0.5396883791759234,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,76.0,0.0,64.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1586.52,0.0,1.0,81.5,39.0,1.0,0.16844848490703226,1.0,0.6921399046980491,29.602711106952263,0.0,3107.3,3372-CDXFJ,,0
1641,3.0,0.0,1343.28,0.24749328898473055,0.0,0.09090988359928871,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5614224254933863,31.0,0.0,1.0,0.0,0.0,0.5744827339244107,0.0,0.0,824.98,0.0,0.0,20.9,26.0,0.0,0.0,1.0,0.0,31.73,0.0,518.3,5840-NVDCG,3.0,0
1642,1.0,0.0,1381.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25094251600853795,1.0,0.0,1.0,4.0,0.5333505002235187,54.0,0.0,1.0,1.0,0.0,1.0,0.08055868472575002,0.0,549.5999999999998,0.09988169508508404,0.0,67.25,12.0,0.0,0.0,1.0,0.0,45.8,1.0,832.3,6574-MCOEH,3.0,0
1643,3.0,0.0,97.14,0.0,0.0,0.0,1.0,0.005009680612546381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.9525116184974608,0.0,0.0,51.84,0.0,0.0,20.35,2.0,0.0,0.0,1.0,0.0,25.92,0.0,45.3,7361-YPXFS,3.0,0
1644,1.0,1.0,1790.6,0.0,0.0,0.3095167136878919,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,13.0,0.0,40.0,0.0,0.3737677737310588,1.0,0.7632688795454649,1.0,1.0,0.0,0.0,0.0,0.1723508314400531,45.05,39.0,0.0,0.0,0.21510150532874817,0.0,0.0,0.0,1790.6,2868-LLSKM,3.0,0
1645,0.041782351470118016,0.0,246.6,1.0,0.0,1.0,1.0,0.0,0.040137755239047515,1.0,0.0,0.0,0.0,1.0,1.3210479948902492,0.0,37.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,34.65,7.0,0.17856117242954161,0.0,0.0,1.0,0.0,0.0,246.6,9189-JWSHV,3.0,0
1646,0.6546620897966545,0.0,1249.1034261928949,1.0,0.0,0.0,0.1578808464028697,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,910.57,0.0,1.0,20.4,23.0,0.2162123432375896,0.0,1.0,1.0,39.59,0.0,478.75,4749-OJKQU,4.0,0
1647,0.00832667782869875,0.0,26.70308700828168,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009995181334597486,1.3048971749243077,0.0023544579865540398,1.0,0.0,0.012730448833236457,0.07963262747962786,0.0,0.0,7.66,0.0,0.0,20.05,1.0,0.1147516436985317,0.0,1.0,0.0,7.66,0.0,20.05,5906-BFOZT,,0
1648,2.0,0.0,5124.18,0.2750903752013109,1.0,1.0,0.33029156304018326,1.0,1.0,0.8902382574324484,2.0,1.0,0.0,1.0,52.0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,9.09118679636461,732.73,1.0,1.0,96.1,47.0,1.0,1.0,1.0,1.0,15.59,0.0,4391.45,5120-ZBLAI,,0
1649,1.0,1.0,5736.469999999998,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0339188502212708,0.0,0.0,1.0,11.0,0.0,62.0,0.0,0.0,1.0,1.0,1.0,0.0,8.80368268167945,2224.32,0.0,1.0,65.2,56.0,0.0,0.0,1.0,1.0,39.72,1.0,3512.15,6507-DTJZV,,0
1650,2.0,1.0689393270989205,8761.11,3.0,1.0,1.0,0.0,0.9725811321196889,2.0,1.0,0.0,1.0,0.0,1.0,53.0,0.0,55.0,1.0,0.5533709972801455,1.0,1.0,1.0,1.0,0.0,1252.5600000000004,1.0,1.0,109.05,77.26671496416544,1.0,0.0,1.285308155574622,1.0,18.42,1.0,7508.55,9300-RENDD,4.0,0
1651,3.0,0.0,1814.16,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.46,0.0,0.0,26.0,62.0,1.0,0.0,1.0,0.0,2.83,0.21080520591200402,1638.7,3842-QTGDL,3.0,0
1652,2.0,1.0,4797.5970982412455,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,18.0,0.0,33.0,0.0,1.0,0.4405854446089678,1.0,1.0,0.0,0.0,528.1577785642013,0.0,1.0,76.91192095308541,48.0,0.0,0.0,1.0,1.0,6.1,1.0,4473.45,0675-NCDYU,4.0,0
1653,3.0,0.0,1713.6799999999996,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.25580440861671144,1.0,3.1744574315572716,0.0,53.0,0.0,1.0,0.0,1.0,1.0,0.0,2.113029515730541,1193.13,0.02159451490272904,1.0,19.55,16.726294681654373,0.0,0.0,0.42792544898860757,1.0,44.19,0.0,520.55,6366-XIVKZ,4.0,0
1654,1.0,1.0,8502.45,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.467253992632764,1.0,0.13331864255399165,1.0,52.0,0.0,28.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2784.6,0.7336559257111236,1.0,80.4,77.64969622671082,0.0,1.0,1.0,1.0,39.78,0.0,5717.85,0704-VCUMB,5.0,0
1655,2.0,1.0,9440.3,2.0,1.0,1.0,1.0,0.8078128303011786,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,35.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,2929.05,0.0,1.0,95.75,69.0,1.0,0.09032808304637611,1.0,1.0,42.45,1.0,6511.25,3961-SXAXY,4.0,0
1656,2.161027992446103,0.0,4124.15,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2905.5,0.0,0.0,19.55,65.0,0.0,0.060953294835918,1.0360118272631214,0.0,44.7,0.0,1218.65,7401-JIXNM,5.0,0
1657,2.0,1.0,7725.67,0.0,1.0,1.0,0.5965336938089242,0.7207082991052539,1.5437901829260285,1.1659463110583252,2.0,1.0,0.0,1.0,76.0,0.0,23.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2005.32,0.7715441441119819,1.0,111.55,51.0,0.0,1.0,1.0,1.0,39.32,0.8516936083777724,5720.35,3871-IKPYH,,0
1658,1.0,1.0,9538.68,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.6391966575333674,1.0,0.0,1.0,15.0,0.0,52.0,1.0,0.0,0.6572594680147487,6.0,1.0,1.0,0.0,3070.08,1.0,1.0,90.95,72.0,0.0,0.0,1.0,1.0,42.64,1.0,6468.6,9897-KXHCM,3.0,0
1659,3.0,0.0,1917.28,0.25568245269656376,0.0,0.0,1.0,0.0,0.0,0.1437702743494513,3.0,0.0,0.0,1.0,4.020188094487132,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1241.68,0.042797128210379586,0.0,19.7,34.0,0.0,0.0,1.0,0.0,36.52,0.0,675.6,9824-BEMCV,3.0,0
1660,1.0,0.0,3521.7,0.3414100699565467,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,39.0,1.0,1.0,0.32664839378371047,10.0,1.0,1.0,0.0,0.0,1.0,1.0,56.118622761656184,67.0,0.0,0.0,0.43103852847501356,1.0,0.0,0.0,3150.2439934058225,2121-JAFOM,3.0,0
1661,3.0,0.0,2006.0,0.4531762095668462,0.0,0.16129695376020955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,1.038812077611816,0.0,0.0,1082.9,0.0,1.0,20.05,49.0,0.0,0.0,1.0,1.0,22.1,0.0,923.1,4256-ZWTZI,5.0,0
1662,3.0,0.0,2452.31,3.0,0.0,0.0,1.0,0.0,0.5472707686931425,0.0,0.45411923483180144,1.0,0.0,1.0,0.0,0.0,38.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1049.3461339637654,0.0,1.0,19.4,53.0,1.0,0.10409498956473989,1.0,0.42099279897422903,25.32,0.0,1110.35,3721-WKIIL,3.0,0
1663,1.0,0.0,716.0480493565866,0.4281189614304279,0.0,0.0,0.10517704187268559,0.0,0.21160958690160603,1.0,0.17776588380612954,0.0,0.0,1.0,17.0,0.0,53.0,-0.006769453040590413,1.0,1.0,0.0,1.0,1.0,130.0,662.8,0.0,0.0,59.2,20.0,0.0,0.0,1.0,0.4739919461050609,33.14,1.0,161.31275828989348,6992-TKNYO,3.0,0
1664,1.3494221756832554,0.0,5553.37,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.6548317187632685,0.27050306811750185,1.0,3.0,0.0,56.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,811.92,0.6803275743203806,1.0,70.95,68.0,0.0,0.0,1.0,1.0,11.94,0.0,4741.45,4883-KCPZJ,3.0,0
1665,2.0,0.0,7442.67,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,30.0,0.0,44.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1695.92,0.0,1.0,105.87288337585584,66.71309901044904,1.0,0.0,1.2094658320408527,1.0,24.94,1.0,5746.75,7576-OYWBN,5.0,0
1666,3.0,0.0,381.54067229241184,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.03358277926716886,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.3734565100859281,0.0,0.0,291.48,0.0,1.0,3.4037447334248983,7.0,0.0,1.0,0.09924581684894764,1.0,41.64,0.0,134.05,0769-MURVM,4.0,0
1667,0.0,1.0,7095.54,0.39814673007621465,0.7840826153621898,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,31.897819150503647,0.0,48.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,865.4399999999998,0.8455094337855469,1.0,87.1,72.0,0.19372200553538496,0.0,1.0,0.4322253359989826,12.02,0.7919601910366798,5732.508012215322,7114-AEOZE,3.0,0
1668,3.0,0.07809315544614243,738.06,0.0,0.0,0.0,0.05410647455363682,0.0,0.0,0.0,0.0,0.08362581053413931,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.01000000000005,0.07902397980006612,0.0,19.85,29.0,0.0,0.0811975375422878,1.0,0.4000786765152741,5.69,0.0,573.05,3646-ITDGM,4.0,0
1669,0.0,0.0,4445.990161125301,0.0,0.0,1.0,2.0,0.48012359739987526,1.0,0.757256880784016,0.0,0.0,0.0,1.0,25.0,0.0,57.0,0.0,0.0,1.0,6.0,1.0506051097337006,1.0,0.0,854.91,0.0,1.0,67.156236039911,59.0,0.21221028582616572,0.0,1.0,1.0,15.056718239182857,1.0,3801.3,6227-FBDXH,3.0,0
1670,3.0,0.0,2295.65,0.0,0.0,0.0,0.0,0.0,0.5249898320823995,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1072.8832917277152,0.0,0.0,25.6,35.0,0.0,1.0,1.0,0.0,39.84,1.0,901.25,7641-TQFHN,4.0,0
1671,3.0,0.0,790.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,469.0,0.026292559415763694,0.0,24.8,14.0,0.14835391473802337,0.07171960196728472,1.0,0.0,8.64202283341276,1.0,321.7,8069-YQQAJ,4.0,0
1672,2.0,1.0,9635.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,19.0,0.0,40.0,1.0,1.0,0.7113105156574655,4.502306246608774,1.0,0.0,0.0,2603.7000000000007,1.0,1.0,103.15,87.05572551658193,1.0,0.0,1.0,1.0,39.45,1.0583844364372943,7031.3,9750-BOOHV,4.0,0
1673,2.9106168894277205,0.0,8080.25,0.0,1.0,1.0,0.7296651036261482,1.0,1.7530550957987427,1.0,0.0,0.0,0.0,1.0,18.0,0.0,39.0,0.0,1.0,1.0,3.9096086833940227,1.0,1.0,12.468264840214328,3063.6,0.0,1.0,72.1,72.0,0.0,0.0723573025359478,1.0,1.0,42.55,1.0,5016.65,2672-OJQZP,3.0,0
1674,2.0,0.0,345.85,0.0,0.0,1.0,0.019719934724768854,0.0,0.0,1.0,5.0,1.0,0.0,1.0,73.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,0.035162242258327744,0.0,26.0,0.0,0.0,80.15,4.0,0.10332837254110908,1.0,1.0,0.0,0.5283781504115329,1.0,319.85,1775-KWJKQ,3.0,0
1675,3.0,0.0,3275.73,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.663391264548598,1.0,0.0,1.0,0.0,0.0,64.0,0.0,1.0,0.150436228816257,7.0,1.1774383279579312,0.0,0.0,1844.08,0.12855015362648287,1.0,24.45,31.226283296041927,0.0,0.0,1.0,0.5583758175908978,32.93,1.0,1431.65,5196-SGOAK,,0
1676,3.0,0.0,856.75,0.0,0.021077552479258188,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.2607039617836416,1.0,0.0,0.0,54.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,541.8,0.0,1.0,26.4,12.0,0.0,0.0,1.0,1.0,45.15,0.08281721850304205,314.95,6633-MPWBS,4.0,0
1677,3.0,0.0,2480.55,1.0,0.0,0.0,1.0,0.0,0.59245442904062,0.0,0.49253201352926096,0.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1318.8,0.0,0.2901329087752398,26.2804913071866,60.0,0.16231373146763622,0.0,1.0,1.0,21.98,0.0,1161.75,1428-IEDPR,,0
1678,1.7233430133480225,1.0,8827.929999999997,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,53.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,452.88,1.0,1.0,114.45,72.0,0.0,0.0,1.0,1.0,6.29,1.0,8375.05,2323-ARSVR,4.0,0
1679,3.0,0.0,1934.6,0.0,0.0,0.1671604278040897,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,976.5,0.0,0.0,20.65,18.251313034488867,0.0,0.0,1.0,0.0,23.25,0.0,958.1,1226-IENZN,4.0,0
1680,1.0,0.0,425.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05388530702083024,0.0,1.0,73.0,0.0,20.0,0.056180791334574744,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.209146248936204,11.0,0.0,1.0,0.05105888397898871,0.0,0.0,0.0,425.1,9620-QJREV,,0
1681,3.0,0.0,3152.85,1.0,0.0,0.17079171231902623,1.0,0.08629127156113754,2.0,0.0,0.0,0.0,0.0,1.0,5.891761571265974,1.3543624999093504,61.0,0.048297143242105975,0.0,0.0,1.6761540922451539,1.0,0.0,3.897357917687656,2185.0,0.0,0.3885740523120811,19.4,46.0,1.0,0.0,1.0,1.0,47.5,0.0,967.85,7774-OJSXI,4.0,0
1682,1.0,0.0,682.29,0.0,0.0,0.07615474947348576,1.0,0.0,0.0,1.0,0.0,1.0,0.30666894662114724,1.0,2.4250400359301816,0.0,63.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,244.24,1.0,0.0,54.75,6.271376255020814,0.0,0.0,1.0,0.0,30.53,0.0,438.05,4338-EYCER,5.0,0
1683,2.0,1.0,276.4061915490669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4584681282737544,0.0,51.0,1.0,0.0,0.0,5.0,0.9392582323822709,0.0,0.0,8.91,1.0,1.0,94.9,3.0,0.0,0.0,1.0,1.0,2.97,1.0,273.2,2380-DAMQP,5.0,0
1684,0.0,1.0,2366.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,0.0,1.173513805526755,0.0,1.0,0.0,0.0,1.0,1.0,0.0,198.4,0.0,0.23551340791992068,71.05,31.0,0.0,0.0,1.0,0.018285839145911253,6.4,1.0,2168.15,3446-QDSZF,4.0,0
