,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
4736,4110-PFEUZ,1.0,Female,31.0,No,No,No,No,0.0,,,,,,,,Q3,No,0.0,11.0,,Yes,46.49,No,No,None,,No,No,No,No,No,No,,No,,No,Credit Card,20.0,211.95,,0.0,,723.34,,No Churn
4737,2923-ARZLG,,Male,41.0,No,,No,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,2923-ARZLG,1.0,,,,,,,,United States,California,Cool,95614.0,38.880621999999995,-120.97386499999999,3674.0,Q3,No,0.0,1.0,Offer E,Yes,3.39,Yes,No,None,0.0,No,No,No,No,,,No,No,Month-to-Month,Yes,,25.0,25.0,0.0,0.0,3.39,28.39,3.0,
4739,4088-YLDSU,1.0,Female,45.0,No,No,Yes,Yes,2.0,United States,California,Davis,,38.508734999999994,-121.67881299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,2019-HDCZY,1.0,Male,25.0,Yes,No,Yes,Yes,2.0,United States,California,Davis,95618.0,38.544002,-121.68555900000001,648.0,Q3,Yes,1.0,54.0,Offer B,Yes,,Yes,Yes,DSL,52.0,Yes,Yes,No,,No,No,No,Yes,,Yes,Credit Card,65.65,3566.7,0.0,0.0,1327.86,4894.56,3.0,
4741,3556-BVQGL,1.0,Female,47.0,No,No,No,,0.0,United States,California,Diamond Springs,95619.0,38.683605,-120.811852,4426.0,Q3,No,0.0,29.0,None,Yes,41.38,Yes,Yes,DSL,,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,,71.0,2080.1,,0.0,1200.02,3280.12,5.0,
4742,0128-MKWSG,1.0,Male,,Yes,No,Yes,Yes,,United States,California,Citrus Heights,95621.0,38.69549,,41636.0,Q3,Yes,,59.0,,Yes,42.37,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,86.75,5186.0,0.0,,2499.83,7835.83,3.0,No Churn
4743,4119-ZYPZY,1.0,Female,22.0,Yes,No,,Yes,2.0,United States,California,Elk Grove,95624.0,38.434138,-121.30587,38534.0,Q3,Yes,7.0,18.0,Offer D,Yes,40.36,No,Yes,DSL,51.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,61.5,1087.45,0.0,0.0,726.48,1813.93,4.0,
4744,4116-IQRFR,1.0,Male,64.0,No,No,No,Yes,2.0,United States,California,Esparto,95627.0,38.834469,-122.12719299999999,2756.0,Q3,No,0.0,33.0,None,No,0.0,,Yes,Cable,12.0,Yes,No,No,,No,No,No,Yes,One Year,No,Credit Card,34.05,1113.95,0.0,0.0,0.0,1113.95,3.0,No Churn
4745,0380-NEAVX,1.0,Male,31.0,No,No,No,No,0.0,United States,California,Fair Oaks,95628.0,38.652065,-121.25441000000001,40750.0,Q3,No,0.0,5.0,None,Yes,24.16,No,No,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,No,Credit Card,19.95,107.05,0.0,0.0,120.8,227.85,,
4746,5293-WXJAK,1.0,Male,25.0,Yes,No,Yes,Yes,1.0,United States,California,Folsom,95630.0,38.672638,-121.147403,51855.0,Q3,Yes,10.0,72.0,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0.0,0.0,,8769.3,,No Churn
4747,4627-MIHJH,1.0,Male,34.0,No,No,No,Yes,2.0,United States,California,,95631.0,39.031876000000004,-120.81114099999999,5714.0,Q3,,0.0,9.0,,Yes,45.83,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,184.1,0.0,0.0,412.47,596.5699999999998,4.0,No Churn
4748,7299-GNVPL,,Male,54.0,No,No,Yes,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,7299-GNVPL,1.0,,,,,,,,United States,California,Galt,95632.0,38.274451,-121.259201,24194.0,Q3,,,,Offer A,,14.54,Yes,No,,0.0,No,No,No,No,No,No,No,,Two Year,No,Credit Card,26.3,1688.9,0.0,0.0,974.18,2663.08,,
4750,5074-FBGHB,1.0,Female,59.0,No,,No,No,0.0,United States,California,Georgetown,95634.0,38.9386,-120.78551399999999,2723.0,Q3,No,0.0,8.0,Offer E,Yes,26.47,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.7,137.6,,0.0,211.76,349.36,5.0,No Churn
4751,4770-UEZOX,1.0,Female,61.0,,No,,No,0.0,United States,California,Ione,95640.0,38.33788,-120.954202,9752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,4770-UEZOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,3551-HUAZH,1.0,Male,,No,No,No,No,0.0,United States,California,Knights Landing,,38.875508,-121.76586599999999,,Q3,No,0.0,67.0,Offer A,No,0.0,No,Yes,Cable,,Yes,No,Yes,Yes,,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0.0,0.0,3321.35,,No Churn
4754,5939-XAIXZ,1.0,Female,27.0,,No,Yes,No,0.0,United States,California,North Highlands,95660.0,38.671295,-121.388251,32202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4755,5939-XAIXZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,No Churn
4756,5442-BHQNG,1.0,Female,63.0,No,No,Yes,No,,United States,California,Roseville,95661.0,38.736684999999994,-121.25198400000001,25173.0,Q3,Yes,6.0,61.0,Offer B,Yes,18.03,Yes,,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,0.0,0.0,1099.8300000000004,7618.18,5.0,
4757,7422-WNBTY,1.0,Female,22.0,Yes,No,,No,0.0,United States,California,Penryn,95663.0,38.859093,-121.182872,2048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4758,7422-WNBTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,No Churn
4759,6941-KXRRV,1.0,Female,22.0,,No,Yes,Yes,,United States,California,Pioneer,95666.0,38.546999,,5501.0,Q3,Yes,9.0,,Offer A,Yes,37.57,Yes,Yes,DSL,85.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,,89.9,6342.7,0.0,150.0,2667.47,9160.17,5.0,
4760,9110-HSGTV,1.0,Male,40.0,,,Yes,,3.0,United States,California,,95668.0,38.833554,-121.498102,901.0,Q3,No,0.0,65.0,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,57.0,No,No,,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,,104.1,,0.0,0.0,2568.8,9268.85,4.0,
4761,5766-ZJYBB,1.0,Female,19.0,Yes,No,,Yes,2.0,United States,California,Plymouth,95669.0,38.489273,-120.89161399999999,2220.0,Q3,No,,67.0,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.6,7244.7,0.0,0.0,,8500.279999999999,4.0,
4762,5136-RGMZO,1.0,Male,53.0,No,No,Yes,Yes,2.0,United States,California,Rescue,95672.0,38.724321999999994,-120.99123700000001,3815.0,Q3,Yes,10.0,50.0,,Yes,44.49,Yes,Yes,Cable,28.0,Yes,No,No,,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.5,3486.65,0.0,0.0,2224.5,,4.0,
4763,8624-GIOUT,1.0,Male,,No,No,Yes,Yes,2.0,United States,California,,,38.688764,-121.457596,,Q3,Yes,1.0,25.0,None,Yes,15.76,No,No,None,,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,411.15,0.0,0.0,394.0,805.15,4.0,No Churn
4764,4800-CZMPC,1.0,Female,45.0,No,,,Yes,3.0,United States,California,,95675.0,38.545775,-120.743325,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4765,4800-CZMPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,No Churn
4766,1371-OJCEK,1.0,Male,37.0,No,No,Yes,No,0.0,,,,,,,,Q3,Yes,10.0,25.0,None,No,0.0,No,Yes,Cable,24.0,No,No,Yes,No,Yes,No,,No,One Year,Yes,Credit Card,,970.4,0.0,100.0,0.0,1070.4,5.0,
4767,5393-RXQSZ,1.0,Female,,No,No,No,No,0.0,United States,California,Sloughhouse,95683.0,38.470423,-121.114897,4731.0,Q3,No,0.0,,Offer D,Yes,30.59,No,Yes,Fiber Optic,11.0,No,No,,No,No,,No,Yes,,Yes,Bank Withdrawal,68.65,1493.2,0.0,0.0,642.39,2135.59,5.0,
4768,9496-IVVRP,1.0,Male,34.0,No,No,,No,0.0,United States,California,Somerset,95684.0,38.606703,-120.58665900000001,2958.0,Q3,,0.0,1.0,None,Yes,13.62,,Yes,,21.0,No,No,No,No,No,No,No,Yes,,Yes,Credit Card,,,0.0,0.0,13.62,59.42,5.0,No Churn
4769,5183-SNMJQ,1.0,Female,37.0,No,No,,No,0.0,United States,California,,,38.432145,-120.77068999999999,,Q3,No,,10.0,None,,39.85,Yes,,Fiber Optic,21.0,No,No,No,,No,,No,Yes,Month-to-Month,Yes,Mailed Check,75.75,777.3,0.0,,398.5,1175.8,5.0,
4770,2972-YDYUW,1.0,Male,63.0,,No,Yes,No,0.0,,,,,,,,Q3,Yes,7.0,51.0,Offer B,Yes,35.0,Yes,Yes,Fiber Optic,8.0,Yes,Yes,,No,,,,Yes,One Year,,Credit Card,96.4,4911.05,,0.0,1785.0,6696.05,,
4771,1965-DDBWU,1.0,Female,63.0,No,No,No,No,,United States,California,Vacaville,95688.0,38.419088,,32564.0,Q3,No,0.0,10.0,None,Yes,4.76,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.55,187.35,0.0,0.0,47.6,234.95,,No Churn
4772,9862-KJTYK,1.0,Female,43.0,No,No,No,No,0.0,United States,California,Volcano,95689.0,38.481902000000005,-120.603668,1273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,9862-KJTYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
4774,5954-BDFSG,1.0,Male,30.0,No,,Yes,Yes,3.0,United States,California,Walnut Grove,95690.0,38.240419,,2344.0,Q3,Yes,10.0,47.0,Offer B,Yes,11.74,Yes,Yes,DSL,48.0,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.5,4318.35,0.0,0.0,551.78,4870.13,,
4775,0999-QXNSA,,Female,52.0,No,No,Yes,Yes,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
4776,0999-QXNSA,1.0,,,,,,,,United States,California,West Sacramento,95691.0,,-121.59328700000002,19050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,2378-HTWFW,1.0,Female,,No,,No,No,0.0,United States,California,Wheatland,,39.043387,-121.40983700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,2378-HTWFW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
4779,3751-KTZEL,1.0,Female,42.0,No,No,Yes,Yes,3.0,United States,California,Wilton,95693.0,38.392559000000006,-121.22509299999999,5889.0,Q3,No,0.0,35.0,Offer C,Yes,39.11,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,,Month-to-Month,,Credit Card,59.45,2136.9,0.0,0.0,1368.85,3505.75,3.0,
4780,6904-JLBGY,,Male,52.0,No,No,Yes,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4781,6904-JLBGY,1.0,,,,,,,,United States,California,Winters,95694.0,38.578604,-122.024579,8406.0,Q3,Yes,8.0,,Offer A,Yes,29.11,Yes,Yes,Fiber Optic,28.0,No,Yes,,No,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,105.7,7472.15,0.0,0.0,2066.81,9538.96,4.0,No Churn
4782,2955-PSXOE,1.0,Male,,No,No,No,,0.0,United States,California,Emigrant Gap,95715.0,,,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4783,2955-PSXOE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,No Churn
4784,1024-KPRBB,1.0,Male,37.0,No,No,Yes,Yes,2.0,United States,California,,95717.0,,-120.838404,407.0,Q3,Yes,,60.0,None,Yes,28.45,Yes,,None,0.0,No,,No,No,No,No,No,No,One Year,No,Credit Card,23.95,1506.4,0.0,,1707.0,3213.4,5.0,No Churn
4785,6568-POCUI,1.0,Male,40.0,No,No,No,No,0.0,United States,California,Kyburz,,38.766036,-120.209673,,Q3,,0.0,9.0,Offer E,Yes,48.61,No,No,None,0.0,No,No,,,No,No,No,,One Year,Yes,Mailed Check,20.15,163.7,0.0,,437.49,601.19,4.0,No Churn
4786,4896-CPRPF,1.0,Male,58.0,No,No,,No,0.0,United States,California,,95722.0,39.003358,-121.022539,3747.0,Q3,No,0.0,17.0,None,Yes,,Yes,Yes,,,No,No,Yes,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.65,1640.0,0.0,0.0,359.38,,4.0,
4787,8748-HFWBO,1.0,Male,55.0,No,No,No,Yes,1.0,United States,California,Roseville,,38.784329,-121.373245,,Q3,No,0.0,28.0,Offer C,Yes,34.43,No,,DSL,,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,1516.6,0.0,0.0,964.04,,,No Churn
4788,2878-DHMIN,1.0,Male,54.0,No,No,No,No,0.0,United States,California,El Dorado Hills,95762.0,38.684437,-121.05563400000001,22028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,2731-GJRDG,1.0,Female,46.0,No,,,No,,,,,,,,,Q3,Yes,2.0,71.0,Offer A,No,0.0,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0.0,0.0,0.0,4310.35,,
4790,9418-RUKPH,1.0,Male,42.0,No,No,,Yes,2.0,United States,California,,95776.0,38.694081,-121.69443100000001,15022.0,Q3,,0.0,2.0,None,Yes,49.53,No,No,None,0.0,No,,No,No,No,No,No,,Month-to-Month,No,Mailed Check,20.4,42.9,0.0,0.0,,141.96,3.0,No Churn
4791,1337-BOZWO,1.0,Female,35.0,No,No,,No,0.0,United States,California,,95815.0,38.608405,-121.449942,25355.0,Q3,No,,17.0,None,,4.38,,No,,,No,,No,No,No,No,No,No,One Year,No,Mailed Check,20.15,353.65,,0.0,74.46,428.11,,
4792,4926-UMJZD,,Female,47.0,No,No,No,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4793,4926-UMJZD,1.0,,,,,,,,United States,California,Sacramento,95817.0,38.550722,-121.457314,14966.0,Q3,No,0.0,58.0,None,,22.71,,Yes,Fiber Optic,14.0,Yes,No,No,No,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,4526.85,0.0,,1317.18,5844.030000000002,4.0,No Churn
4794,0280-XJGEX,1.0,Male,36.0,No,No,No,No,0.0,,,,,,,,Q3,No,,26.0,Offer C,Yes,44.11,,Yes,,8.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.15,,0.0,,1146.86,,4.0,No Churn
4795,4534-WGCIR,,,35.0,No,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4796,4534-WGCIR,1.0,,,,,,,,United States,California,,95823.0,38.475465,-121.443625,72199.0,Q3,Yes,10.0,72.0,Offer A,Yes,29.0,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,8182.75,,,2088.0,10270.75,3.0,No Churn
4797,5297-MDOIR,1.0,Female,47.0,No,No,No,Yes,2.0,United States,California,Sacramento,95824.0,38.517295000000004,,30580.0,Q3,No,0.0,43.0,None,Yes,10.19,No,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,Yes,Yes,Yes,,One Year,Yes,Credit Card,106.0,4532.3,0.0,,438.17,5100.47,4.0,No Churn
4798,9522-BNTHX,1.0,Male,52.0,,No,No,No,0.0,United States,California,Sacramento,95825.0,38.590035,-121.41245500000001,30715.0,Q3,No,0.0,56.0,None,Yes,47.82,Yes,,None,0.0,No,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.95,1444.05,0.0,0.0,2677.92,4121.97,3.0,
4799,5140-FOMCQ,1.0,Female,,Yes,,No,No,0.0,United States,California,Sacramento,95826.0,38.542532,-121.378826,38818.0,Q3,No,0.0,1.0,None,Yes,5.02,No,No,,0.0,No,No,No,No,No,No,,No,Month-to-Month,No,Mailed Check,19.1,19.1,0.0,0.0,5.02,24.12,5.0,No Churn
4800,6685-GBWJZ,1.0,Male,62.0,No,No,Yes,No,0.0,United States,California,Sacramento,95828.0,38.486938,-121.39580500000001,54880.0,Q3,Yes,,72.0,Offer A,Yes,43.84,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.55,,0.0,0.0,3156.4800000000005,,5.0,
4801,4811-JBUVU,1.0,Male,58.0,No,No,Yes,,0.0,,,,,,,,Q3,Yes,,36.0,Offer C,Yes,40.58,Yes,Yes,,12.0,No,No,No,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0.0,0.0,1460.88,4935.08,,No Churn
4802,0137-OCGAB,1.0,Male,51.0,No,No,No,No,0.0,United States,California,Sacramento,95830.0,38.490508,-121.284171,592.0,Q3,No,0.0,5.0,,Yes,45.69,No,Yes,,4.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,,No,Bank Withdrawal,75.15,392.65,0.0,0.0,228.45,621.0999999999998,4.0,No Churn
4803,3627-FHKBK,,,23.0,Yes,No,Yes,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
4804,3627-FHKBK,1.0,,,,,,,,United States,California,Sacramento,95837.0,38.691607,-121.60228400000001,264.0,Q3,Yes,,69.0,None,,,Yes,No,None,0.0,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1718.35,0.0,,3113.28,4831.629999999999,3.0,No Churn
4805,1114-CENIM,1.0,Male,52.0,No,No,Yes,Yes,1.0,,,,,,,,Q3,,,68.0,,Yes,27.59,No,Yes,DSL,27.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,,82.85,5776.45,0.0,0.0,1876.12,7652.57,4.0,
4806,8573-CGOCC,1.0,Male,31.0,No,No,No,No,0.0,United States,California,Sacramento,,38.585826000000004,-121.376263,,Q3,No,,4.0,None,Yes,20.16,No,No,None,0.0,,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.0,78.9,0.0,0.0,80.64,159.54000000000005,,No Churn
4807,8917-SZTTJ,1.0,,,No,No,Yes,Yes,3.0,United States,California,Marysville,95901.0,39.19514,,38091.0,Q3,Yes,4.0,,Offer C,No,,No,Yes,Cable,23.0,Yes,Yes,No,Yes,No,No,,No,Month-to-Month,No,Credit Card,38.85,,0.0,30.0,0.0,1055.15,4.0,
4808,5296-BFCYD,1.0,Male,39.0,,,No,Yes,,United States,California,Alleghany,95910.0,39.467828000000004,,118.0,Q3,No,0.0,,None,Yes,8.01,No,No,None,0.0,,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,122.0,0.0,0.0,40.05,162.05,4.0,No Churn
4809,8605-ITULD,1.0,Male,48.0,No,No,,No,0.0,United States,California,Arbuckle,95912.0,38.982372999999995,-122.047751,4796.0,Q3,Yes,,70.0,None,Yes,31.13,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,,Bank Withdrawal,95.0,6602.9,0.0,0.0,,8782.0,4.0,No Churn
4810,6551-VLJMV,1.0,Male,61.0,No,No,,No,,United States,California,Bangor,95914.0,39.396584999999995,-121.38028999999999,626.0,Q3,Yes,10.0,24.0,Offer C,Yes,,No,Yes,,30.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,,Bank Withdrawal,74.4,1712.9,0.0,0.0,,2501.54,,No Churn
4811,5692-ICXLW,1.0,Male,37.0,No,No,No,No,0.0,United States,California,Biggs,95917.0,39.457388,-121.818201,3169.0,Q3,No,0.0,1.0,None,Yes,39.55,No,Yes,,,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.3,74.3,,0.0,39.55,113.85,5.0,No Churn
4812,7878-JGDKK,1.0,Male,19.0,Yes,No,Yes,No,0.0,United States,California,Browns Valley,95918.0,39.292334000000004,-121.32059699999999,1477.0,Q3,Yes,10.0,70.0,None,No,0.0,No,Yes,,,No,Yes,Yes,Yes,No,Yes,Yes,,One Year,Yes,Bank Withdrawal,51.05,3635.15,0.0,,0.0,3755.15,4.0,No Churn
4813,3533-UVMOM,1.0,Female,56.0,No,No,Yes,,2.0,United States,California,,95919.0,39.440687,-121.26358300000001,1237.0,Q3,Yes,3.0,,Offer C,Yes,,,No,None,0.0,No,No,,No,,No,No,,Month-to-Month,,Bank Withdrawal,,702.9,0.0,0.0,740.52,1443.42,5.0,
4814,7410-YTJIK,1.0,Male,20.0,Yes,No,No,No,0.0,United States,California,Chico,95928.0,39.681488,-121.83721000000001,32848.0,Q3,No,0.0,14.0,None,,,No,Yes,Fiber Optic,26.0,No,,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0.0,0.0,,1375.99,4.0,No Churn
4815,9490-DFPMD,1.0,Male,,No,No,Yes,Yes,2.0,United States,California,,,,-120.95780500000001,,Q3,Yes,4.0,13.0,None,Yes,13.77,Yes,Yes,DSL,23.0,No,Yes,Yes,,,No,No,,Month-to-Month,Yes,Bank Withdrawal,,930.05,0.0,0.0,179.01,1109.06,4.0,
4816,3707-GNWHM,1.0,Male,24.0,,No,No,No,0.0,United States,California,Dobbins,95935.0,39.381174,-121.21191,614.0,Q3,No,,,,Yes,27.54,No,No,None,,No,No,No,No,,No,No,No,Month-to-Month,No,,,110.15,0.0,0.0,165.24,,4.0,No Churn
4817,3745-HRPHI,1.0,,55.0,No,No,,No,0.0,United States,California,Durham,95938.0,,,3524.0,Q3,Yes,8.0,15.0,None,Yes,24.12,No,Yes,Fiber Optic,13.0,Yes,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,0.0,0.0,361.8,,,
4818,7271-AJDTL,1.0,Female,19.0,Yes,No,No,No,0.0,,,,,,,,Q3,No,0.0,8.0,None,Yes,45.04,No,Yes,DSL,73.0,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,64.1,504.05,0.0,10.0,,874.3699999999999,,No Churn
4819,9912-OMZDS,1.0,Male,63.0,No,No,No,No,0.0,United States,California,Forest Ranch,95942.0,40.077028000000006,-121.49416799999999,1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,5480-HPRRX,1.0,Male,39.0,No,No,Yes,Yes,1.0,United States,California,Glenn,95943.0,39.597975,-122.032248,1454.0,Q3,Yes,7.0,15.0,None,Yes,,No,Yes,Fiber Optic,17.0,Yes,,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,,1151.55,0.0,0.0,490.94999999999993,1642.5,4.0,
4821,0301-FIDRB,1.0,Female,60.0,No,No,No,No,,United States,California,Goodyears Bar,95944.0,39.564113,-120.86883600000002,76.0,Q3,No,0.0,26.0,Offer C,Yes,40.14,No,Yes,Fiber Optic,4.0,Yes,No,Yes,Yes,No,Yes,,Yes,,,Bank Withdrawal,95.85,2475.35,0.0,,,3518.99,,No Churn
4822,4795-UXVCJ,1.0,Female,40.0,No,No,No,No,0.0,United States,California,Grass Valley,95945.0,39.194539,-120.98806599999999,23990.0,Q3,No,0.0,23.0,None,Yes,48.63,Yes,Yes,Cable,,Yes,No,No,No,No,,No,Yes,Month-to-Month,No,,54.4,1249.25,0.0,0.0,1118.49,2367.74,3.0,
4823,0689-DSXGL,1.0,Male,54.0,No,No,No,Yes,3.0,United States,California,Greenville,95947.0,40.160385999999995,-120.83542800000001,2064.0,Q3,No,0.0,29.0,Offer C,Yes,2.0,No,No,None,,No,No,No,No,No,,,,One Year,No,Mailed Check,19.85,,0.0,0.0,58.0,593.05,4.0,No Churn
4824,6094-ZIVKX,1.0,Female,50.0,No,No,No,No,0.0,United States,California,Gridley,95948.0,39.346897999999996,-121.75953700000001,9763.0,Q3,No,0.0,25.0,Offer C,Yes,30.28,No,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.05,461.3,0.0,0.0,757.0,,5.0,No Churn
4825,2538-OIMXF,1.0,,29.0,Yes,No,Yes,Yes,2.0,United States,California,Live Oak,95953.0,39.258746,-121.77696999999999,8695.0,Q3,Yes,,69.0,None,No,0.0,No,,DSL,,Yes,Yes,Yes,Yes,,No,No,Yes,Two Year,No,Bank Withdrawal,46.25,3121.4,0.0,0.0,0.0,3121.4,4.0,
4826,1122-YJBCS,1.0,Male,24.0,Yes,No,No,No,0.0,United States,California,Magalia,95954.0,,-121.58437099999999,11168.0,Q3,No,,14.0,Offer D,,26.02,No,No,None,0.0,No,No,No,No,No,,No,No,One Year,No,Mailed Check,,324.8,0.0,0.0,364.28,689.0799999999998,3.0,
4827,8544-JNBOX,1.0,Male,54.0,No,No,,No,0.0,United States,California,,95955.0,39.281194,-122.226568,1146.0,Q3,No,0.0,,Offer D,Yes,13.76,Yes,Yes,,4.0,,No,No,No,Yes,,Yes,Yes,Month-to-Month,No,Mailed Check,69.6,1394.55,0.0,0.0,,1655.99,4.0,No Churn
4828,4933-IKULF,1.0,Male,61.0,No,No,Yes,Yes,2.0,United States,California,Nevada City,95959.0,39.333737,-120.858667,17269.0,Q3,Yes,5.0,,Offer C,,40.81,No,No,None,0.0,No,No,No,,No,No,No,No,One Year,,Mailed Check,20.25,,0.0,0.0,979.44,1419.19,4.0,No Churn
4829,8711-LOBKY,1.0,Male,39.0,No,No,Yes,No,0.0,United States,California,North San Juan,95960.0,39.423046,,565.0,Q3,Yes,4.0,14.0,Offer D,Yes,21.34,No,Yes,DSL,24.0,No,No,No,Yes,,,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,664.4,0.0,0.0,298.76,963.16,5.0,No Churn
4830,2978-XXSOG,1.0,,23.0,,No,Yes,No,0.0,United States,California,,95961.0,,-121.55325,6439.0,Q3,,2.0,64.0,,Yes,18.03,No,Yes,,42.0,Yes,Yes,,Yes,No,,,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,,0.0,1153.92,5913.47,3.0,No Churn
